TermID,Name,Value,LogSize,Frequency,Uniqueness,Dispensability,PC_0,PC_1,Representative
GO:0005975,carbohydrate metabolic process,16,6.220115151808519,5.521546466478484,0.915270079,0.09441481,3.140840115648884,-8.448280618,null
GO:0005976,polysaccharide metabolic process,10,5.526004379634945,1.1167319130275588,0.8636818130226189,0.13533336,5.701845087459628,-7.13305511,null
GO:0006094,gluconeogenesis,6,4.865127673556956,0.24381902490218368,0.7727391485133409,0.52069479,null,null,5976
GO:0006096,glycolytic process,6,5.209225388335229,0.5384787220228288,0.7436051346503261,0.56314364,null,null,5976
GO:0009312,oligosaccharide biosynthetic process,2,4.512003610493929,0.10812748266128516,0.8651860432844676,0.71626603,null,null,5976
GO:0019299,rhamnose metabolic process,1,3.632356046239073,0.014262662903026664,0.8509403252088041,0.66511664,null,null,5976
GO:0045490,pectin catabolic process,1,4.412729273237532,0.086031664,0.8525068218516293,0.69507706,null,null,5976
GO:0046373,L-arabinose metabolic process,1,4.171667958874787,0.049383805,0.8385789649549128,0.6835146,null,null,5976
GO:0006040,amino sugar metabolic process,3,4.910389588,0.27060143201393055,0.9026707611452345,0.37863683,6.301568856338997,5.373171731955634,null
GO:0006064,glucuronate catabolic process,2,3.8007857903277626,0.021021462,0.8054331220574549,0.49770867,4.134189420898587,3.7433612933865024,null
GO:0006109,regulation of carbohydrate metabolic process,1,4.302179353813202,0.066696576,0.9670101671693959,0.29996098,-1.525615776,3.812676071958023,null
GO:0006139,nucleobase-containing compound metabolic process,1,6.851645187818115,23.636924490908086,0.7490541129687877,0.4571446,4.935673793296983,-3.232017954,null
GO:0006259,DNA metabolic process,2,6.241746897108298,5.803533415077551,0.7489179211265946,0.4430669,6.182138466,-3.240515143,null
GO:0006260,DNA replication,297,5.637632802972698,1.444034747678592,0.7409314038182618,0,6.129832855327864,-3.968791365,null
GO:0006281,DNA repair,39,5.862949682520338,2.426023079968835,0.6664775237286867,0.68588719,null,null,6260
GO:0006284,base-excision repair,4,4.924666875986674,0.2796453173761809,0.724260401,0.73993057,null,null,6260
GO:0006302,double-strand break repair,9,4.912238003405434,0.27175561672180143,0.7248938304959646,0.73773091,null,null,6260
GO:0006304,DNA modification,35,5.0076581795239585,0.33853202074259514,0.7544951863058572,0.54029502,null,null,6260
GO:0006306,DNA methylation,43,4.734415753081919,0.18044862993285904,0.750611637,0.50808923,null,null,6260
GO:0006310,DNA recombination,261,5.697388903585554,1.6570433606239807,0.7375331674561004,0.6432088,null,null,6260
GO:0006313,DNA transposition,144,5.081379716630826,0.40116400359333954,0.768792749,0.54969573,null,null,6260
GO:0006481,C-terminal protein methylation,4,3.772761647144032,0.019707620732377095,0.8493442271912908,0.57638709,null,null,6260
GO:0006952,defense response,2,5.495515198600499,1.0410213876080876,0.9197337271548325,0.69210679,null,null,6260
GO:0006974,DNA damage response,3,5.894540353,2.609069457039582,0.8931909396108594,0.90989858,null,null,6260
GO:0009307,DNA restriction-modification system,2,4.682614330316733,0.16015892757547504,0.7071899491620413,0.88896725,null,null,6260
GO:0015074,DNA integration,180,5.408253536802356,0.8515255461322639,0.753197963,0.59564761,null,null,6260
GO:0032775,DNA methylation on adenine,3,4.383150853896175,0.080367178,0.7649943766962749,0.93813952,null,null,6260
GO:0070475,rRNA base methylation,1,4.588182036789483,0.12885956705367443,0.7301001364527407,0.65982209,null,null,6260
GO:0006270,DNA replication initiation,297,4.560062129651679,0.12078027409857843,0.7868280975299345,0.4894719,6.466685648201104,-4.685442223,null
GO:0006274,DNA replication termination,3,3.441852175773292,0.00919689,0.8211519367947165,0.65376713,null,null,6270
GO:0006276,plasmid maintenance,114,3.050379756261458,0.003731975,0.9917079839179512,0.00677248,-5.922872764,-2.441624899,null
GO:0006303,double-strand break repair via nonhomologous end joining,1,4.1062929121756575,0.04248198,0.7605380474344364,0.44685701,3.80282184,-1.645969764,null
GO:0006352,DNA-templated transcription initiation,17,5.396730988694845,0.8292301568041418,0.7317155088954891,0.29693556,5.560116193859725,-2.357805144,null
GO:0006351,DNA-templated transcription,2,6.329375706383542,7.101029945,0.6680769335847554,0.65411801,null,null,6352
GO:0006354,DNA-templated transcription elongation,2,4.507882845670679,0.10710634518198733,0.7731364952897094,0.42249177,5.320643136701339,-2.529890224,null
GO:0006370,7-methylguanosine mRNA capping,1,3.9727118405470665,0.031232836907514078,0.8057830645989746,0.38366216,7.591062013206538,-3.275460478,null
GO:0006396,RNA processing,2,6.086076735055201,4.055292831628201,0.7218970115341194,0.43252285,6.473222668356791,-2.713270376,null
GO:0006401,RNA catabolic process,12,5.117751737444074,0.4362086435994703,0.750585344,0.33822776,6.724222181405034,-3.203225255,null
GO:0006308,DNA catabolic process,1,4.426055582,0.088712566,0.7557434608423933,0.76228833,null,null,6401
GO:0006402,mRNA catabolic process,1,4.945936110894762,0.2936817999906335,0.7151633742479587,0.84329258,null,null,6401
GO:0009395,phospholipid catabolic process,2,4.203223325290906,0.053105801,0.8031955096661734,0.53325641,null,null,6401
GO:0019439,aromatic compound catabolic process,4,5.5720800938244315,1.2417231319104731,0.7964366954524853,0.70435755,null,null,6401
GO:0033539,fatty acid beta-oxidation using acyl-CoA dehydrogenase,1,3.373463721632369,0.007856439,0.7887040285078487,0.70350926,null,null,6401
GO:0006457,protein folding,4,5.502977151016975,1.0590625918025878,0.9869896405264815,0.01112651,-6.087088721,-0.038235907,null
GO:0006465,signal peptide processing,199,4.591654401424626,0.1298940092558296,0.819547336,0.10858182,8.481373768187508,0.351979305,null
GO:0071586,CAAX-box protein processing,1,4.476338820249766,0.099602481,0.8349741075703241,0.84187591,null,null,6465
GO:0006468,protein phosphorylation,8,6.115633473764006,4.340892012483024,0.722357867,0.27898366,7.077465123983052,1.0397845487330175,null
GO:0006098,pentose-phosphate shunt,1,4.780418131659841,0.2006119374230987,0.6952779039688327,0.71176294,null,null,6468
GO:0006164,purine nucleotide biosynthetic process,8,5.767714521562827,1.9483170057774428,0.6290987009415548,0.50519046,null,null,6468
GO:0006177,GMP biosynthetic process,6,4.414287958434695,0.086340999,0.7019000448171642,0.6990335,null,null,6468
GO:0006189,'de novo' IMP biosynthetic process,2,5.064420548433594,0.3858003748738712,0.6664214686843225,0.80923621,null,null,6468
GO:0006470,protein dephosphorylation,1,5.164537243060306,0.4858252813150601,0.7756854361289367,0.53559012,null,null,6468
GO:0006777,Mo-molybdopterin cofactor biosynthetic process,1,4.816963418373187,0.21822406430545088,0.728828184,0.997481,null,null,6468
GO:0006796,phosphate-containing compound metabolic process,1,6.587332728496576,12.861110135431437,0.8173401963660103,0.67852457,null,null,6468
GO:0009113,purine nucleobase biosynthetic process,1,4.525018878234073,0.11141707538775283,0.7316316808672267,0.71563242,null,null,6468
GO:0009165,nucleotide biosynthetic process,1,5.9397627885840745,2.895397071470842,0.6305313812164478,0.91829415,null,null,6468
GO:0009190,cyclic nucleotide biosynthetic process,2,4.666424373,0.15429819715683393,0.7124322606862142,0.66066297,null,null,6468
GO:0009263,deoxyribonucleotide biosynthetic process,1,4.814294219937311,0.21688693965829214,0.6915503826085894,0.92868926,null,null,6468
GO:0009394,2'-deoxyribonucleotide metabolic process,1,4.646286068440645,0.14730656529532227,0.7184567913077023,0.61017947,null,null,6468
GO:0009451,RNA modification,3,5.789904901949006,2.050454036972228,0.7400708982916062,0.56459666,null,null,6468
GO:0015969,guanosine tetraphosphate metabolic process,1,4.224351745013417,0.055753441133519814,0.7312784450565172,0.6320298,null,null,6468
GO:0018193,peptidyl-amino acid modification,1,5.789214650731967,2.047197706052904,0.7936280513713583,0.6452406,null,null,6468
GO:0032324,molybdopterin cofactor biosynthetic process,3,4.818568969514563,0.21903232621903196,0.7287508576806594,0.57842831,null,null,6468
GO:0006508,proteolysis,36,6.206468852551757,5.350747086797883,0.8075475339586144,0.45001963,7.540129326498322,0.5172360370481386,null
GO:0006614,SRP-dependent cotranslational protein targeting to membrane,3,4.622700906045888,0.13951997624308687,0.9108844347995699,0.45464999,-1.441190681,-6.779103102,null
GO:0006629,lipid metabolic process,4,6.136890764559154,4.558650411488468,0.9172413179286689,0.07712939,1.9183126113971019,-8.51779314,null
GO:0006694,steroid biosynthetic process,4,4.6462468420953265,0.14729326057246497,0.7975147273194806,0.21673806,3.8224068597196075,-3.940250375,null
GO:0006631,fatty acid metabolic process,3,5.509435069798003,1.0749284738099192,0.7393566205883126,0.73833136,null,null,6694
GO:0008610,lipid biosynthetic process,3,5.9151491068615805,2.7358634658696603,0.8229721048188852,0.58252811,null,null,6694
GO:0008654,phospholipid biosynthetic process,3,5.552614686322604,1.187296836881969,0.7551577593095821,0.73388629,null,null,6694
GO:0009103,lipopolysaccharide biosynthetic process,1,4.5695611660508035,0.12345119721218159,0.7611465226069123,0.79285084,null,null,6694
GO:0009245,lipid A biosynthetic process,1,4.633367445117007,0.1429891827281281,0.771525992,0.76494958,null,null,6694
GO:0006725,cellular aromatic compound metabolic process,12,6.899827722,26.410310601416047,0.870956078,0.1292376,0.5228652936634114,-2.654425898,null
GO:0006744,ubiquinone biosynthetic process,1,4.7099988280251885,0.17058317793417038,0.7918683759398039,0.43185032,3.490127907,2.368392822750026,null
GO:0006807,nitrogen compound metabolic process,8,7.1668089422978785,48.837649518475466,0.9302880156857211,0.14874469,-2.017317209,-1.117671882,null
GO:0006812,monoatomic cation transport,6,6.015285130834353,3.445327833693093,0.9172888804435269,0.22018063,-2.143418461,-6.089669237,null
GO:0006814,sodium ion transport,1,5.072672586561414,0.39320112696324494,0.9266233039335254,0.69225705,null,null,6812
GO:0030001,metal ion transport,6,5.796416126855009,2.081427431784025,0.9187753733013225,0.82473607,null,null,6812
GO:0034755,iron ion transmembrane transport,1,4.622928621352165,0.13959315221880203,0.9160650107971354,0.60059372,null,null,6812
GO:0055085,transmembrane transport,141,6.609527179077396,13.53545668727302,0.9103286290742061,0.51391721,null,null,6812
GO:0071805,potassium ion transmembrane transport,1,5.126144400171049,0.44472034004742866,0.9102414126773641,0.67982247,null,null,6812
GO:0006878,intracellular copper ion homeostasis,5,4.001300933020418,0.033358266,0.9842427006576174,0,-5.281375204,-4.425950769,null
GO:0006885,regulation of pH,1,4.319439203046049,0.069400761,0.958991883,0.72147023,null,null,6878
GO:0030026,intracellular manganese ion homeostasis,4,3.983400738180538,0.032011163194666195,0.9842638644296436,0.71813762,null,null,6878
GO:0006935,chemotaxis,3,5.227585935078577,0.5617320513966766,0.927924433,0.46993298,0.7244076739199306,6.139997588986877,null
GO:0046677,response to antibiotic,1,4.845556908821468,0.23307546119491312,0.9404317322292259,0.57274221,null,null,6935
GO:0051607,defense response to virus,2,4.673048568316887,0.15666976400614785,0.919942616,0.66416116,null,null,6935
GO:0006979,response to oxidative stress,6,5.234919503,0.5712981471310761,0.9239319709115703,0.3699314,1.0172613839468991,5.669764522619744,null
GO:0007304,chorion-containing eggshell formation,11,2.902546779313991,0.002654292,0.9918836901136041,0.00661628,-4.310050321,3.9957392995793155,null
GO:0008218,bioluminescence,1,3.5525465479556604,0.011867812788712486,0.9404530830911905,0.05421047,-5.498532844,2.269758801228356,null
GO:0008643,carbohydrate transport,3,5.304509915487243,0.6705846414536847,0.9248960236361811,0.37163912,-1.574071983,-6.428063133,null
GO:0009058,biosynthetic process,20,6.928894185470589,28.23839282673206,0.9369874068716381,0.06231395,-2.862858136,-0.205667892,null
GO:0009060,aerobic respiration,4,5.4722765593963185,0.9867813586995857,0.8996617706608453,0.08126989,-4.052459271,-2.811775159,null
GO:0006099,tricarboxylic acid cycle,1,5.211155262,0.5408768983178572,0.9003444280605889,0.89392753,null,null,9060
GO:0009236,cobalamin biosynthetic process,3,4.939748818901472,0.2895274002784412,0.7228099600460349,0.36055787,5.418261455779442,-0.171269425,null
GO:0009228,thiamine biosynthetic process,3,4.867178647872928,0.24497320961005456,0.7118974259319739,0.73741155,null,null,9236
GO:0015940,pantothenate biosynthetic process,2,4.5032185079300335,0.10596213901625945,0.7219507093777905,0.6887291,null,null,9236
GO:0009254,peptidoglycan turnover,4,4.149834696715785,0.046962346,0.855557695,0.31242068,7.058286097702398,4.104068214476767,null
GO:0009294,DNA-mediated transformation,3,4.22914408,0.056372110746384305,0.9899710750318141,0.00834156,-6.216261448,-1.29434258,null
GO:0009308,amine metabolic process,1,5.248659743048336,0.5896619908548657,0.8807635981115677,0.14312885,7.756015185648536,2.922383929712406,null
GO:0009372,quorum sensing,11,3.742332282357148,0.018373822,0.92010544,0.37204807,-0.18722784,5.539011869595537,null
GO:0015703,chromate transport,3,4.012373167222489,0.034219747188978154,0.951277173,0.2430953,-2.566932436,-5.409869374,null
GO:0015689,molybdate ion transport,2,4.372525382451559,0.078424689,0.9322821010249492,0.61222477,null,null,15703
GO:0015743,malate transport,1,3.816440167956139,0.021793136040259026,0.9354486250183512,0.39182606,-1.567660376,-7.258851844,null
GO:0006865,amino acid transport,1,5.263216955668456,0.6097621009115332,0.9115382884387326,0.69961121,null,null,15743
GO:0015727,lactate transport,1,3.571592383361307,0.012400001703004527,0.9376267303377029,0.54322657,null,null,15743
GO:0015774,polysaccharide transport,1,4.117105502761251,0.04355301,0.9330913197856636,0.41311451,-0.985118219,-6.741465935,null
GO:0015833,peptide transport,2,4.991483031090237,0.3261553023045909,0.9218312507819567,0.49062963,-1.87414399,-6.705040135,null
GO:0016311,dephosphorylation,1,5.30807756,0.6761160799816076,0.866435497,0.43945472,4.576520898785574,5.917036033495203,null
GO:0017000,antibiotic biosynthetic process,3,4.548880562637515,0.11771020929925621,0.9133199113902315,0.02683254,0.6752842947338736,-0.008390763,null
GO:0018142,protein-DNA covalent cross-linking,3,3.994932736730042,0.032872643999676425,0.8534695312202918,0.40630741,8.563556326152272,1.6319450637545223,null
GO:0019069,viral capsid assembly,9,3.559068334034537,0.012047427,1,0,-3.806018131,5.022239254836136,null
GO:0019346,transsulfuration,7,4.540241856,0.11539186134137151,0.7788961436622172,0.12571945,5.461623428032937,3.474988902086325,null
GO:0006556,S-adenosylmethionine biosynthetic process,2,4.2073111514361345,0.053608055,0.8695495890513076,0.54005567,null,null,19346
GO:0009086,methionine biosynthetic process,2,4.997936549906475,0.3310381355932203,0.723958705,0.81138388,null,null,19346
GO:0019915,lipid storage,2,3.9770831203158528,0.031548824,0.9442064242450511,0.3685001,-0.5361774,-7.115142738,null
GO:0030255,protein secretion by the type IV secretion system,290,3.499549625905149,0.010504078695839135,0.9178575375304601,0.00729554,-1.118294153,-7.105741195,null
GO:0009306,protein secretion,30,5.023918827,0.3514475804563201,0.8983155729427049,0.76023529,null,null,30255
GO:0030254,protein secretion by the type III secretion system,1,3.841859809775061,0.023106977,0.9138382696860022,0.80297361,null,null,30255
GO:0030259,lipid glycosylation,2,4.201642881838225,0.052912883,0.8911321047987483,0.41911302,2.490762139173446,-7.289494199,null
GO:0030416,methylamine metabolic process,2,3.302330928684399,0.006668992,0.9039401987106727,0.05293577,3.591903420737341,6.519602252157653,null
GO:0006576,biogenic amine metabolic process,1,5.136967759346243,0.4559428737775621,0.870695686,0.68014147,null,null,30416
GO:0019441,tryptophan catabolic process to kynurenine,1,4.345334514839895,0.073664924,0.7115240532458331,0.80976261,null,null,30416
GO:0030638,polyketide metabolic process,5,4.163906433457751,0.048509019537719425,0.9421967524551117,0.03660379,-4.922840155,3.1844754178348067,null
GO:0009404,toxin metabolic process,1,4.408070285887185,0.085113638,0.9171455728362575,0.746364,null,null,30638
GO:0030153,bacteriocin immunity,2,3.144262773761991,0.00463337,0.931190939,0.62300551,null,null,30638
GO:0031388,organic acid phosphorylation,1,3.736157375273132,0.018114380170215303,0.8225651704082909,0.40836104,4.658026336515014,4.390966337981713,null
GO:0032259,methylation,1,5.973409591592427,3.1286355155207577,0.954059664,0.03825953,-5.624216304,-3.465140571,null
GO:0042558,pteridine-containing compound metabolic process,1,5.174324434,0.49689813691304885,0.819569264,0.20547755,7.453719323362762,-1.268220854,null
GO:0042619,poly-hydroxybutyrate biosynthetic process,1,3.844725627973226,0.023259981735276464,0.9129073854100883,0.12010102,0.3219910040793498,1.274102468264449,null
GO:0044010,single-species biofilm formation,2,3.2895889525425965,0.006476074,0.9914067777463075,0.00704137,-5.93955058,1.128215311574048,null
GO:0044237,cellular metabolic process,6,7.170242846650484,49.22533251163365,0.925926004,0.20673508,-2.125288214,-1.798652466,null
GO:0044780,bacterial-type flagellum assembly,8,4.543583846395738,0.1162832777728107,0.9391458347701265,0.0088909,4.320292003790491,-7.652499644,null
GO:0006415,translational termination,1,4.700919945420287,0.1670541001962713,0.7338608292180164,0.56723046,null,null,44780
GO:0017004,cytochrome complex assembly,4,4.8499473717580175,0.23544370186351268,0.939815633,0.5567948,null,null,44780
GO:0045892,negative regulation of DNA-templated transcription,11,5.339554785133562,0.7269401212964974,0.947340493,0.42138491,-1.570189525,4.567299614963832,null
GO:0006355,regulation of DNA-templated transcription,306,6.476702827628594,9.968929480711344,0.944404876,0.57418407,null,null,45892
GO:0017148,negative regulation of translation,2,4.796074538,0.2079761015246148,0.9480174678274351,0.83279155,null,null,45892
GO:0045893,positive regulation of DNA-templated transcription,29,5.337678849,0.723806859,0.9569483306527299,0.29363674,-1.372918688,4.335758298422784,null
GO:0046688,response to copper ion,5,3.7773543130842087,0.019917170117379587,0.9457663669498065,0.26823695,0.5837979320814334,6.442166959180715,null
GO:0015694,mercury ion transport,5,3.428620672671939,0.008920817,0.8808984233921956,0.76649623,null,null,46688
GO:0051304,chromosome separation,2,3.948706308904852,0.029553115646779832,0.9904485199657174,0.00790589,-3.380511552,2.1441509973494504,null
GO:0071468,cellular response to acidic pH,1,2.9400181550076634,0.002893777,0.9520115620704268,0.26371631,1.4729970822949598,6.3347721487612585,null
GO:0071973,bacterial-type flagellum-dependent cell motility,1,4.801005596,0.210350995,0.9888273843318528,0.00939754,-4.49074477,1.0030303195604422,null
GO:0072488,ammonium transmembrane transport,3,4.349413526814732,0.074360096,0.9174578129052016,0.35400246,-2.431060724,-6.671206138,null
GO:0090305,nucleic acid phosphodiester bond hydrolysis,5,5.45753826,0.9538554958084802,0.7916442346975693,0.30161211,6.699426561480117,-3.929645508,null
GO:0140673,transcription elongation-coupled chromatin remodeling,2,4.124536828301277,0.044304727,0.7642446519413796,0.39269005,5.156339466,-3.818978287,null
GO:1901135,carbohydrate derivative metabolic process,3,6.285321871094186,6.416046267,0.9297756086971082,0.07347222,-4.873542085,-1.027373042,null
GO:1901998,toxin transport,3,3.566437492,0.012253649751574214,0.9587819774348467,0.22292167,-3.342425233,-5.89579916,null
GO:1902208,regulation of bacterial-type flagellum assembly,21,3.6790643181213127,0.015882512910903063,0.9702569172068345,0.20345303,-2.082619552,5.485541981920448,null
GO:0001558,regulation of cell growth,11,4.272908612690247,0.062349257,0.9676530796204192,0.59491352,null,null,1902208
GO:1990397,queuosine salvage,6,3.660865478003869,0.015230581490895312,0.7376955151696061,0.20584891,5.352776657875129,0.6350913432539339,null
GO:0006213,pyrimidine nucleoside metabolic process,1,4.157758886046864,0.047827152,0.7498095437083115,0.80907932,null,null,1990397
GO:0009116,nucleoside metabolic process,4,5.112923233491434,0.4313856815636987,0.7105942770125956,0.74404352,null,null,1990397
