TermID,Name,Value,LogSize,Frequency,Uniqueness,Dispensability,PC_0,PC_1,Representative
GO:0006260,DNA replication,1990,5.637632802972698,1.444034747678592,0.7887626594420107,0.6432088,null,null,6310
GO:0006265,DNA topological change,121,4.838395677281869,0.22926365809629637,0.7870753552292546,0.52690987,null,null,6310
GO:0006281,DNA repair,404,5.862949682520338,2.426023079968835,0.7332880799117124,0.68588719,null,null,6310
GO:0006284,base-excision repair,53,4.924666875986674,0.2796453173761809,0.77872884,0.73993057,null,null,6310
GO:0006289,nucleotide-excision repair,2,4.878705584958839,0.25156237360513284,0.7805620185491116,0.73186107,null,null,6310
GO:0006298,mismatch repair,43,4.670329363214157,0.15569186687613623,0.7885007474759868,0.69737981,null,null,6310
GO:0006302,double-strand break repair,154,4.912238003405434,0.27175561672180143,0.7792276294077016,0.73773091,null,null,6310
GO:0006304,DNA modification,366,5.0076581795239585,0.33853202074259514,0.7908632490033078,0.54788982,null,null,6310
GO:0006306,DNA methylation,571,4.734415753081919,0.18044862993285904,0.7898267233999965,0.51479998,null,null,6310
GO:0006313,DNA transposition,2432,5.081379716630826,0.40116400359333954,0.8111108731741453,0.55755903,null,null,6310
GO:0006481,C-terminal protein methylation,92,3.772761647144032,0.019707620732377095,0.8548035862199573,0.57638709,null,null,6310
GO:0006952,defense response,7,5.495515198600499,1.0410213876080876,0.942937477,0.69210679,null,null,6310
GO:0006974,DNA damage response,119,5.894540353,2.609069457039582,0.9212476803284435,0.90989858,null,null,6310
GO:0009307,DNA restriction-modification system,89,4.682614330316733,0.16015892757547504,0.7569825186121598,0.88896725,null,null,6310
GO:0009432,SOS response,16,4.847171491794531,0.233943594,0.9240261489065007,0.72642561,null,null,6310
GO:0015074,DNA integration,3096,5.408253536802356,0.8515255461322639,0.7986004414838144,0.60489159,null,null,6310
GO:0016573,histone acetylation,1,4.413433888381856,0.086171364,0.84239867,0.7869855,null,null,6310
GO:0030261,chromosome condensation,15,4.385820687071886,0.080862779,0.9502786311567847,0.65830892,null,null,6310
GO:0032508,DNA duplex unwinding,23,5.2282951091080765,0.5626500772738303,0.9419151914413227,0.852792,null,null,6310
GO:0032775,DNA methylation on adenine,36,4.383150853896175,0.080367178,0.80189653,0.93813952,null,null,6310
GO:0034968,histone lysine methylation,1,4.400779676512968,0.083696685,0.8337242796026028,0.75784194,null,null,6310
GO:0042262,DNA protection,1,3.461348433647983,0.009619315,0.8171333555459355,0.73746661,null,null,6310
GO:0043571,maintenance of CRISPR repeat elements,76,4.132291715966803,0.045103010486250365,0.8111906021737301,0.63042306,null,null,6310
GO:0051276,chromosome organization,8,5.5678788176138525,1.2297688384231882,0.941670211,0.61503532,null,null,6310
GO:0070475,rRNA base methylation,5,4.588182036789483,0.12885956705367443,0.7524406356280298,0.65982209,null,null,6310
GO:0006352,DNA-templated transcription initiation,291,5.396730988694845,0.8292301568041418,0.7521310232759251,0.30153001,5.707325580072605,3.9120238414291824,null
GO:0006351,DNA-templated transcription,15,6.329375706383542,7.101029945,0.6956444713458385,0.65411801,null,null,6352
GO:0006353,DNA-templated transcription termination,1,4.745090413404757,0.18493897389719813,0.7804812768349827,0.44330907,5.673197215,4.338015577235435,null
GO:0006354,DNA-templated transcription elongation,14,4.507882845670679,0.10710634518198733,0.7892340445298079,0.42249177,5.894103322453482,4.501669005979254,null
GO:0006366,transcription by RNA polymerase II,122,4.962781175448938,0.30529682304505723,0.77177267,0.46430406,5.815277505304029,4.149001141254165,null
GO:0006384,transcription initiation at RNA polymerase III promoter,122,3.9797759327296856,0.031745069,0.8052859712164301,0.38250102,5.945644576509117,4.872340434495091,null
GO:0006361,transcription initiation at RNA polymerase I promoter,1,3.7647737169110402,0.019348393,0.8114842435338466,0.57242315,null,null,6384
GO:0006418,tRNA aminoacylation for protein translation,201,5.466756438594257,0.97431816,0.6351104188344694,0.48996763,5.824060366642163,1.7121197522021565,null
GO:0000387,spliceosomal snRNP assembly,1,4.341671887208518,0.073046255,0.7856902659136903,0.72590597,null,null,6418
GO:0000398,"mRNA splicing, via spliceosome",1,5.1827597822290565,0.5066438464060219,0.7876573450940885,0.86850826,null,null,6418
GO:0001510,RNA methylation,7,5.406882371826676,0.8488413182958034,0.769924148,0.81092064,null,null,6418
GO:0001682,tRNA 5'-leader removal,1,4.298831252018039,0.066184344,0.8113680731654507,0.59994843,null,null,6418
GO:0002098,tRNA wobble uridine modification,3,4.503695372869997,0.10607855534126082,0.7820433730567664,0.87845592,null,null,6418
GO:0002100,tRNA wobble adenosine to inosine editing,29,4.021478732257528,0.034944854584701056,0.7981990647989631,0.56951473,null,null,6418
GO:0006364,rRNA processing,9,5.547113533414732,1.1723523069325057,0.7374436156043982,0.81150306,null,null,6418
GO:0006396,RNA processing,88,6.086076735055201,4.055292831628201,0.7582540135417073,0.53749555,null,null,6418
GO:0006397,mRNA processing,5,5.491773378,1.0320905923901242,0.7751014949358316,0.54147586,null,null,6418
GO:0006400,tRNA modification,23,5.471061297806579,0.9840239548874101,0.7416245590151185,0.77497043,null,null,6418
GO:0006412,translation,62,6.184402940776566,5.085673767131161,0.6779753417536025,0.73614311,null,null,6418
GO:0006413,translational initiation,40,5.1942117566342985,0.5201814019133255,0.7376655533516918,0.57174358,null,null,6418
GO:0006414,translational elongation,6,5.139431973597713,0.45853729473473576,0.7403265842987706,0.56454341,null,null,6418
GO:0006419,alanyl-tRNA aminoacylation,19,4.220448065070318,0.055254514,0.7048346683572488,0.75182575,null,null,6418
GO:0006420,arginyl-tRNA aminoacylation,10,4.278410601475816,0.063144215,0.7021887076047812,0.76018892,null,null,6418
GO:0006423,cysteinyl-tRNA aminoacylation,7,4.088667552542405,0.040792280280484844,0.7106779230132089,0.7334795,null,null,6418
GO:0006426,glycyl-tRNA aminoacylation,4,4.223677616130032,0.05566696,0.7046884856883495,0.75228689,null,null,6418
GO:0006430,lysyl-tRNA aminoacylation,10,4.173710602815911,0.049616637715589725,0.7069340171826862,0.74521498,null,null,6418
GO:0006432,phenylalanyl-tRNA aminoacylation,2,4.392468317043854,0.082110097,0.6968401529131352,0.7772011,null,null,6418
GO:0006438,valyl-tRNA aminoacylation,6,4.128399268717806,0.044700543,0.7089408322169347,0.73891594,null,null,6418
GO:0006520,amino acid metabolic process,94,6.215664259962457,5.465247531707815,0.7295165883186853,0.6913116,null,null,6418
GO:0008033,tRNA processing,10,5.638987162110661,1.448545048727217,0.7602652528617069,0.80967452,null,null,6418
GO:0008652,amino acid biosynthetic process,16,5.925885270652105,2.8043395482354745,0.6858476626548634,0.66979539,null,null,6418
GO:0009072,aromatic amino acid metabolic process,46,5.338412663509462,0.7250308935664747,0.7380251658007626,0.57500067,null,null,6418
GO:0019752,carboxylic acid metabolic process,67,6.413441264016772,8.61761202,0.7521158875693335,0.82941928,null,null,6418
GO:0030488,tRNA methylation,10,4.889368942897935,0.25781559334806436,0.7617716078896933,0.78875215,null,null,6418
GO:0043039,tRNA aminoacylation,92,5.477419367923412,0.9985360813440113,0.6866507246346927,0.98723772,null,null,6418
GO:0043043,peptide biosynthetic process,6,6.194757090431393,5.208379899863334,0.7139473513999988,0.93122509,null,null,6418
GO:0006457,protein folding,50,5.502977151016975,1.0590625918025878,0.9882398686629346,0.01130353,-5.126081359,5.084008393724262,null
GO:0006465,signal peptide processing,246,4.591654401424626,0.1298940092558296,0.8137469233684201,0.10997208,7.423335033761841,-0.868617857,null
GO:0008612,peptidyl-lysine modification to peptidyl-hypusine,4,3.7992026563005252,0.02094496,0.8206385171853373,0.68605796,null,null,6465
GO:0016540,protein autoprocessing,5,3.8773137433122384,0.02507275,0.8504806779111663,0.76413199,null,null,6465
GO:0030908,protein splicing,1,3.8708718950677428,0.024703544165293616,0.8506256467971749,0.76337385,null,null,6465
GO:0071586,CAAX-box protein processing,12,4.476338820249766,0.099602481,0.8356413779315818,0.84187591,null,null,6465
GO:0006468,protein phosphorylation,184,6.115633473764006,4.340892012483024,0.736479188,0.27898366,6.461351711400508,-0.876384499,null
GO:0006470,protein dephosphorylation,7,5.164537243060306,0.4858252813150601,0.7849903129378618,0.53559012,null,null,6468
GO:0006796,phosphate-containing compound metabolic process,25,6.587332728496576,12.861110135431437,0.8374087391600376,0.75791297,null,null,6468
GO:0009451,RNA modification,53,5.789904901949006,2.050454036972228,0.7662597514427739,0.56459666,null,null,6468
GO:0016310,phosphorylation,48,6.351641146,7.474579996508841,0.8466918104503961,0.62371761,null,null,6468
GO:0016567,protein ubiquitination,4,5.395139352759739,0.8261966799926771,0.8170795612282269,0.57143824,null,null,6468
GO:0016579,protein deubiquitination,3,4.938954802333511,0.2889985375448635,0.826711657,0.81771069,null,null,6468
GO:0018193,peptidyl-amino acid modification,4,5.789214650731967,2.047197706052904,0.8029696259203964,0.6452406,null,null,6468
GO:0036211,protein modification process,4,6.403188835646006,8.416557700986466,0.7765976156427572,0.70666382,null,null,6468
GO:0006508,proteolysis,875,6.206468852551757,5.350747086797883,0.8128591227371489,0.45001963,7.423851475055993,0.28283165852728065,null
GO:0006523,alanine biosynthetic process,12,4.145165317350655,0.046460092,0.7669518869577014,0.49435516,4.089598514619991,0.6829677055207383,null
GO:0006537,glutamate biosynthetic process,67,4.293671865542379,0.065402691,0.7296348706431495,0.45642756,4.9831220321422425,1.1094393766475863,null
GO:0000105,histidine biosynthetic process,34,5.009518881785355,0.33998556171475525,0.7346302306790496,0.53375421,null,null,6537
GO:0006103,2-oxoglutarate metabolic process,1,3.8080083,0.021374037270254047,0.8441126484592961,0.57516012,null,null,6537
GO:0006525,arginine metabolic process,3,5.015942057262973,0.3450513349426726,0.771397298,0.66856685,null,null,6537
GO:0006526,arginine biosynthetic process,8,4.927180381824613,0.2812684935647717,0.7313860707608848,0.79680232,null,null,6537
GO:0006527,arginine catabolic process,5,4.053501002386415,0.037619104,0.751168166,0.82123098,null,null,6537
GO:0006529,asparagine biosynthetic process,13,4.308948386,0.067744323,0.7585980517260092,0.53520061,null,null,6537
GO:0006542,glutamine biosynthetic process,24,4.4269989587565375,0.088905484,0.7535155438898172,0.71584706,null,null,6537
GO:0009082,branched-chain amino acid biosynthetic process,5,5.080370307490917,0.40023267299332843,0.7323736118032393,0.90562503,null,null,6537
GO:0009098,leucine biosynthetic process,7,4.710134296340524,0.17063639682559956,0.7433150035187724,0.5762057,null,null,6537
GO:0010024,phytochromobilin biosynthetic process,1,2.8870543780509568,0.002561159,0.7780946920155444,0.57151917,null,null,6537
GO:0046417,chorismate metabolic process,10,4.881424603177446,0.25314230944443733,0.8146021780219173,0.6819613,null,null,6537
GO:0006629,lipid metabolic process,187,6.136890764559154,4.558650411488468,0.9249780427272322,0.07860576,3.326538740574876,8.579907622,null
GO:0006694,steroid biosynthetic process,258,4.6462468420953265,0.14729326057246497,0.8045686558250852,0.17790859,4.924443549825455,5.107833174,null
GO:0006096,glycolytic process,75,5.209225388335229,0.5384787220228288,0.720202529,0.72297619,null,null,6694
GO:0006097,glyoxylate cycle,19,4.203739808633858,0.053168999,0.7983348748567043,0.58432178,null,null,6694
GO:0006486,protein glycosylation,3,5.276259545895665,0.628352125,0.7202839533698007,0.78730218,null,null,6694
GO:0006487,protein N-linked glycosylation,2,4.505584055799225,0.10654089446055202,0.7551794687431445,0.8456821,null,null,6694
GO:0006488,dolichol-linked oligosaccharide biosynthetic process,4,4.121920785563038,0.044038632657666284,0.7029908189855659,0.75401863,null,null,6694
GO:0006493,protein O-linked glycosylation,2,4.326356346034385,0.070515031,0.762078005,0.81736883,null,null,6694
GO:0006631,fatty acid metabolic process,135,5.509435069798003,1.0749284738099192,0.7521305990350439,0.53329503,null,null,6694
GO:0006633,fatty acid biosynthetic process,12,5.349401871396483,0.7436109390366955,0.7145588902322284,0.77703241,null,null,6694
GO:0006672,ceramide metabolic process,1,4.401176442169203,0.083773187,0.821789549,0.56983424,null,null,6694
GO:0006683,galactosylceramide catabolic process,1,3.1010593549081156,0.004194314,0.7757669324470389,0.730424,null,null,6694
GO:0006760,folic acid-containing compound metabolic process,3,5.103868689286449,0.4224848219721644,0.8199187805407756,0.94440402,null,null,6694
GO:0006779,porphyrin-containing compound biosynthetic process,14,5.175506015,0.49825189246377927,0.7568645776360934,0.86375528,null,null,6694
GO:0006783,heme biosynthetic process,9,5.048500068132283,0.3719135703915633,0.7620665311100633,0.95848649,null,null,6694
GO:0008203,cholesterol metabolic process,18,4.282803314291728,0.063786168,0.7894797569997652,0.85565762,null,null,6694
GO:0008299,isoprenoid biosynthetic process,32,5.187506620137363,0.5122118729218023,0.8193748977036361,0.9212096,null,null,6694
GO:0008610,lipid biosynthetic process,84,5.9151491068615805,2.7358634658696603,0.8220409971487066,0.72491311,null,null,6694
GO:0008654,phospholipid biosynthetic process,46,5.552614686322604,1.187296836881969,0.7596502073779772,0.73833136,null,null,6694
GO:0009231,riboflavin biosynthetic process,57,4.8206020608008355,0.22006011605975842,0.7370823964332177,0.67415942,null,null,6694
GO:0009236,cobalamin biosynthetic process,43,4.939748818901472,0.2895274002784412,0.7144899077004643,0.73080105,null,null,6694
GO:0009396,folic acid-containing compound biosynthetic process,2,4.858133994804124,0.2399240672857088,0.7732649153514196,0.93635519,null,null,6694
GO:0015940,pantothenate biosynthetic process,114,4.5032185079300335,0.10596213901625945,0.7117107300252996,0.61972198,null,null,6694
GO:0016042,lipid catabolic process,19,5.257695370463599,0.6020586663771559,0.8335332021883325,0.61113887,null,null,6694
GO:0016114,terpenoid biosynthetic process,73,4.962762248849517,0.30528351832219996,0.8266403581455244,0.64120442,null,null,6694
GO:0019288,"isopentenyl diphosphate biosynthetic process, methylerythritol 4-phosphate pathway",12,4.653337958506749,0.14971804631320806,0.7127253394350925,0.85348625,null,null,6694
GO:0030259,lipid glycosylation,13,4.201642881838225,0.052912883,0.8830486903031183,0.5481554,null,null,6694
GO:0033014,tetrapyrrole biosynthetic process,4,5.370931084175072,0.7814030043128589,0.7493797957404378,0.94013119,null,null,6694
GO:0036065,fucosylation,2,3.767749367,0.01948144,0.9589082113079593,0.61564219,null,null,6694
GO:0042398,cellular modified amino acid biosynthetic process,1,5.130176107068696,0.44886808739819223,0.8016718787262501,0.89034586,null,null,6694
GO:0045017,glycerolipid biosynthetic process,4,5.255508889977853,0.5990351681078343,0.8192490100874232,0.68599191,null,null,6694
GO:0046488,phosphatidylinositol metabolic process,1,5.109700010891167,0.42819587425866085,0.8184347095516835,0.91449945,null,null,6694
GO:0046653,tetrahydrofolate metabolic process,46,4.997788161192607,0.3309250454489333,0.823216744,0.7880166,null,null,6694
GO:0046654,tetrahydrofolate biosynthetic process,8,4.674907046819129,0.15734165251044155,0.7803439475055758,0.89493371,null,null,6694
GO:0006725,cellular aromatic compound metabolic process,783,6.899827722,26.410310601416047,0.8861642065492648,0.13251149,-0.333408463,2.576400198805257,null
GO:0006750,glutathione biosynthetic process,15,4.334051440346892,0.071775654,0.794724268,0.3979348,6.714725932872796,1.8401707620926508,null
GO:0006751,glutathione catabolic process,8,4.247015290531832,0.058740351414983884,0.8945811843408782,0.85142402,null,null,6750
GO:0019290,siderophore biosynthetic process,6,4.040839595,0.036538095146862855,0.7979745649245045,0.89227042,null,null,6750
GO:0006777,Mo-molybdopterin cofactor biosynthetic process,20,4.816963418373187,0.21822406430545088,0.7405532278487748,0.47846026,6.284050116659716,0.9132877855325505,null
GO:0032324,molybdopterin cofactor biosynthetic process,8,4.818568969514563,0.21903232621903196,0.740480909,0.997481,null,null,6777
GO:0006801,superoxide metabolic process,28,4.590930957392608,0.12967780750939845,0.9349492196266022,0.06696524,-6.148950368,2.681195547068403,null
GO:0006807,nitrogen compound metabolic process,231,7.1668089422978785,48.837649518475466,0.9373601015941254,0.14874469,-2.23733983,1.254205752924909,null
GO:0006808,regulation of nitrogen utilization,16,4.286007122079474,0.064258485,0.971545474,0.2114282,0.6204621935346386,-6.565476414,null
GO:0006275,regulation of DNA replication,4,4.510973731348933,0.10787136674628214,0.9677973538131095,0.86516786,null,null,6808
GO:0006282,regulation of DNA repair,5,4.3522404201822305,0.074845718,0.9631017495414786,0.5899246,null,null,6808
GO:0032012,regulation of ARF protein signal transduction,1,4.273186531523475,0.062389172,0.9712182629422593,0.58263393,null,null,6808
GO:0050920,regulation of chemotaxis,1,4.026369811573718,0.03534067,0.9726198819101152,0.75302789,null,null,6808
GO:0006809,nitric oxide biosynthetic process,4,3.6008640363098396,0.013264808688729089,0.8679017586591646,0.12836861,5.677974742344399,6.546176670534432,null
GO:0006811,monoatomic ion transport,29,6.1216953964406695,4.401907471506606,0.9224998642027861,0.42498716,-1.981099076,6.821572328276598,null
GO:0006812,monoatomic cation transport,128,6.015285130834353,3.445327833693093,0.9046437952013464,0.22018063,-2.038178987,6.364366844750844,null
GO:0000041,transition metal ion transport,5,5.215748568,0.5466278647729256,0.9146561792458539,0.73151174,null,null,6812
GO:0006813,potassium ion transport,33,5.238354769259176,0.5758350576254156,0.9142729004270667,0.71723638,null,null,6812
GO:0006814,sodium ion transport,33,5.072672586561414,0.39320112696324494,0.9170056850352962,0.69225705,null,null,6812
GO:0015693,magnesium ion transport,3,4.592187864529585,0.13005366593011722,0.9240351275250002,0.596348,null,null,6812
GO:0030001,metal ion transport,97,5.796416126855009,2.081427431784025,0.9070658615987035,0.82473607,null,null,6812
GO:0034220,monoatomic ion transmembrane transport,12,6.047135013730295,3.707494071415495,0.8884257397411659,0.89619405,null,null,6812
GO:0071805,potassium ion transmembrane transport,40,5.126144400171049,0.44472034004742866,0.8989692482641639,0.67982247,null,null,6812
GO:0098662,inorganic cation transmembrane transport,2,5.841229913729291,2.307677570153143,0.9012957552460783,0.82547825,null,null,6812
GO:1902600,proton transmembrane transport,42,5.462790183366869,0.96546054,0.8943130632421038,0.74562415,null,null,6812
GO:0006878,intracellular copper ion homeostasis,64,4.001300933020418,0.033358266,0.9935977729745692,0,-5.819238644,3.452341860309762,null
GO:0006885,regulation of pH,31,4.319439203046049,0.069400761,0.9721244088371591,0.72147023,null,null,6878
GO:0030026,intracellular manganese ion homeostasis,22,3.983400738180538,0.032011163194666195,0.9936063922534417,0.71813762,null,null,6878
GO:0006979,response to oxidative stress,59,5.234919503,0.5712981471310761,0.9458258331052634,0.3699314,-1.281299653,-5.142256617,null
GO:0007017,microtubule-based process,1,5.399998888017921,0.8354933550892162,0.9885045112144807,0.01100187,-6.002534891,-1.427640394,null
GO:0007018,microtubule-based movement,7,5.1016817874321765,0.4203627186764249,0.9892058389523093,0.01021235,-5.150964362,2.3936628148961363,null
GO:0007154,cell communication,5,6.415667163528361,8.661893464294382,0.9851785107513071,0.01593577,-6.297385011,0.21049177993997137,null
GO:0007155,cell adhesion,24,5.326909078957348,0.7060783158562494,0.9886849557859593,0.01079736,-6.300561247,1.0203837,null
GO:0007156,homophilic cell adhesion via plasma membrane adhesion molecules,5,4.813020246744775,0.216251639,0.9836792124848105,0.00954926,-5.618228064,4.254207876713936,null
GO:0098609,cell-cell adhesion,1,4.944546824551128,0.2927438170291938,0.9833700935409234,0.82175113,null,null,7156
GO:0007205,protein kinase C-activating G protein-coupled receptor signaling pathway,1,3.958516103423041,0.030228330331787855,0.9385370656656244,0.39090425,-0.120742642,-5.43736021,null
GO:0007304,chorion-containing eggshell formation,44,2.902546779313991,0.002654292,0.9856506823216281,0.00667848,-3.587297047,-5.120217384,null
GO:0000902,cell morphogenesis,1,4.884126704106494,0.2547222452837418,0.9941416441182477,0.58300222,null,null,7304
GO:0007606,sensory perception of chemical stimulus,1,5.1415814528453145,0.4608124023433342,0.9946329808583213,0.45924514,-3.490574682,-5.264125944,null
GO:0007275,multicellular organism development,1,5.566351449758621,1.225451455855994,0.9911499858490528,0.74727169,null,null,7606
GO:0008218,bioluminescence,34,3.5525465479556604,0.011867812788712486,0.9452011821442757,0.05477816,-2.185075643,-2.321373141,null
GO:0008643,carbohydrate transport,23,5.304509915487243,0.6705846414536847,0.9088542287898603,0.49062963,-1.501911186,7.033699766103321,null
GO:0015711,organic anion transport,1,5.450792406475321,0.9391537770511625,0.9061539661191831,0.54427457,null,null,8643
GO:0009056,catabolic process,3,6.260468037413432,6.059177012419161,0.9540974243350367,0.07243865,-4.240432131,-4.337623988,null
GO:0009058,biosynthetic process,621,6.928894185470589,28.23839282673206,0.9430694920814573,0.06231395,-3.388530058,1.5074954933550038,null
GO:0009094,L-phenylalanine biosynthetic process,3,4.067777358633317,0.0388764,0.7446289464279254,0.48855353,4.755457609730534,2.0947906069935693,null
GO:0009253,peptidoglycan catabolic process,56,4.6331653536839035,0.1429226591138416,0.7745904320737443,0.48151587,6.0994126660295525,-3.575073373,null
GO:0006032,chitin catabolic process,4,4.254040257561709,0.059698291,0.786251569,0.88298673,null,null,9253
GO:0009254,peptidoglycan turnover,5,4.149834696715785,0.046962346,0.8506501959771864,0.65785624,null,null,9253
GO:0016598,protein arginylation,1,3.727785174182906,0.017768457375925476,0.804271122,0.57477415,null,null,9253
GO:0031145,anaphase-promoting complex-dependent catabolic process,2,3.9692294798626433,0.030983373353939688,0.8160140454781609,0.50264715,null,null,9253
GO:0046168,glycerol-3-phosphate catabolic process,51,4.151982395457474,0.047195178,0.8027833131741711,0.73933987,null,null,9253
GO:0009294,DNA-mediated transformation,27,4.22914408,0.056372110746384305,0.9908302262225263,0.00844067,-3.473486149,-3.461843842,null
GO:0009308,amine metabolic process,18,5.248659743048336,0.5896619908548657,0.8798336111300775,0.14312885,8.780281316931617,0.23234863064723113,null
GO:0009435,NAD biosynthetic process,33,4.856305866433299,0.23891623452926827,0.694660664,0.38962385,5.333858339687133,1.3721552852285328,null
GO:0006098,pentose-phosphate shunt,17,4.780418131659841,0.2006119374230987,0.6957175326267723,0.84139236,null,null,9435
GO:0006164,purine nucleotide biosynthetic process,19,5.767714521562827,1.9483170057774428,0.6476237206221769,0.91829415,null,null,9435
GO:0006177,GMP biosynthetic process,7,4.414287958434695,0.086340999,0.710517809,0.7928626,null,null,9435
GO:0006182,cGMP biosynthetic process,15,4.026614967934676,0.035360627173991716,0.7267813247200496,0.88105925,null,null,9435
GO:0006189,'de novo' IMP biosynthetic process,11,5.064420548433594,0.3858003748738712,0.6771710580835408,0.75487182,null,null,9435
GO:0006207,'de novo' pyrimidine nucleobase biosynthetic process,8,4.696330172983438,0.16529787677910754,0.7319894676540443,0.86908398,null,null,9435
GO:0006213,pyrimidine nucleoside metabolic process,14,4.157758886046864,0.047827152,0.759539047,0.80907932,null,null,9435
GO:0006221,pyrimidine nucleotide biosynthetic process,10,5.248735679149214,0.5897651024570097,0.6792928252903435,0.79180111,null,null,9435
GO:0006231,dTMP biosynthetic process,3,4.121264305229581,0.043972109,0.7176668311018986,0.84769994,null,null,9435
GO:0006741,NADP biosynthetic process,12,4.1839812189145915,0.050804084,0.7253717257167148,0.86004326,null,null,9435
GO:0008615,pyridoxine biosynthetic process,2,4.34010686,0.072783486,0.7360101185549848,0.8234671,null,null,9435
