TermID,Name,Value,LogSize,Frequency,Uniqueness,Dispensability,PC_0,PC_1,Representative
GO:0006629,lipid metabolic process,30,6.136890764559154,4.558650411488468,0.9224838704661464,0.07860576,4.8765746250505275,7.6103864202788065,null
GO:0009263,deoxyribonucleotide biosynthetic process,29,4.814294219937311,0.21688693965829214,0.6959418405097787,0.92868926,null,null,6231
GO:0045892,negative regulation of DNA-templated transcription,29,5.339554785133562,0.7269401212964974,0.9563176045147902,0.34553425,-2.724370701,0.050530064,null
GO:0015694,mercury ion transport,28,3.428620672671939,0.008920817,0.8962110724296377,0.25167998,-3.242515748,4.377326447310369,null
GO:0016032,viral process,27,4.680126929448146,0.15924422787903558,1,0,-1.108111423,7.288138566573006,null
GO:0030255,protein secretion by the type IV secretion system,27,3.499549625905149,0.010504078695839135,0.922597444,0.00737123,-4.457757516,4.252848725556781,null
GO:0006396,RNA processing,26,6.086076735055201,4.055292831628201,0.7472011850603343,0.43252285,7.842978867641694,1.7098261463903444,null
GO:0006401,RNA catabolic process,26,5.117751737444074,0.4362086435994703,0.7329262718248158,0.61355983,null,null,16998
GO:0006265,DNA topological change,25,4.838395677281869,0.22926365809629637,0.7694518629292276,0.68025865,null,null,723
GO:0046718,viral entry into host cell,25,4.221518560322279,0.055390887,0.948819487,0.86745858,null,null,19068
GO:0008610,lipid biosynthetic process,23,5.9151491068615805,2.7358634658696603,0.8224013352655758,0.58252811,null,null,6694
GO:0006725,cellular aromatic compound metabolic process,22,6.899827722,26.410310601416047,0.8836280841275974,0.13251149,3.142615943403176,6.548146350335155,null
GO:0043039,tRNA aminoacylation,21,5.477419367923412,0.9985360813440113,0.6798933958338165,0.57062751,null,null,2100
GO:0001522,pseudouridine synthesis,20,5.003774937097418,0.33551850101541647,0.7798660929622911,0.55760007,null,null,2100
GO:0009451,RNA modification,20,5.789904901949006,2.050454036972228,0.7541307703837713,0.56459666,null,null,6468
GO:0006096,glycolytic process,18,5.209225388335229,0.5384787220228288,0.7171572245462358,0.56314364,null,null,5976
GO:0015986,proton motive force-driven ATP synthesis,18,5.084050517110814,0.4036386820447975,0.6672932144872509,0.51949101,null,null,6231
GO:0006419,alanyl-tRNA aminoacylation,17,4.220448065070318,0.055254514,0.7037642311987822,0.75323921,null,null,2100
GO:0036211,protein modification process,17,6.403188835646006,8.416557700986466,0.7632223880388294,0.70666382,null,null,6468
GO:0009236,cobalamin biosynthetic process,17,4.939748818901472,0.2895274002784412,0.714877865,0.32644696,5.674525631054704,0.47621542503676006,null
GO:0006886,intracellular protein transport,17,5.590368064003245,1.2951282894596792,0.8985290325411611,0.51411539,null,null,30255
GO:0044237,cellular metabolic process,17,7.170242846650484,49.22533251163365,0.9305563618783527,0.14934071,0.8800678589557974,7.302440353,null
GO:0008295,spermidine biosynthetic process,16,4.1798389280231865,0.050321788027026686,0.8054809854992458,0.21409432,7.343500415797518,-0.258877973,null
GO:0019439,aromatic compound catabolic process,16,5.5720800938244315,1.2417231319104731,0.7806546516207168,0.70435755,null,null,16998
GO:0009306,protein secretion,16,5.023918827,0.3514475804563201,0.9021816629062654,0.76023529,null,null,30255
GO:0009307,DNA restriction-modification system,15,4.682614330316733,0.16015892757547504,0.7289410686452218,0.88896725,null,null,6310
GO:0006807,nitrogen compound metabolic process,15,7.1668089422978785,48.837649518475466,0.9349595000133827,0.20673508,1.625815854741591,7.585893444800438,null
GO:0006935,chemotaxis,15,5.227585935078577,0.5617320513966766,0.9380788180109138,0.44391366,-2.096128032,4.972274943428757,null
GO:0006812,monoatomic cation transport,14,6.015285130834353,3.445327833693093,0.9213133845344905,0.47045269,-4.640594471,3.3446814912354825,null
GO:0009060,aerobic respiration,14,5.4722765593963185,0.9867813586995857,0.8908774152270984,0.08255246,2.983957753071858,7.837138252586455,null
GO:0015979,photosynthesis,14,4.841265592625782,0.23078372268274303,0.9310311956437575,0.07076019,-4.714514243,-3.882595252,null
GO:0045893,positive regulation of DNA-templated transcription,14,5.337678849,0.723806859,0.9589958651243407,0.42138491,-2.922594491,-0.164174684,null
GO:0009143,nucleoside triphosphate catabolic process,13,4.4374968861298205,0.091080807,0.6984762818614211,0.77334164,null,null,6231
GO:0030908,protein splicing,13,3.8708718950677428,0.024703544165293616,0.8432684134132947,0.76337385,null,null,6465
GO:1902600,proton transmembrane transport,13,5.462790183366869,0.96546054,0.9134570136398965,0.74562415,null,null,6812
GO:0019076,viral release from host cell,13,3.6067037413336744,0.013444422447302654,0.9516576968989682,0.88338891,null,null,19068
GO:0046654,tetrahydrofolate biosynthetic process,13,4.674907046819129,0.15734165251044155,0.7842002691329929,0.30874637,6.809634482641018,0.4836805696475974,null
GO:0000105,histidine biosynthetic process,12,5.009518881785355,0.33998556171475525,0.7357830822351349,0.45768486,4.318737461045731,-0.922562866,null
GO:0006633,fatty acid biosynthetic process,12,5.349401871396483,0.7436109390366955,0.7180015281466624,0.69666556,null,null,5976
GO:0006354,DNA-templated transcription elongation,12,4.507882845670679,0.10710634518198733,0.7812503582029416,0.42249177,7.1264014247373115,1.7291163423649154,null
GO:0019346,transsulfuration,12,4.540241856,0.11539186134137151,0.7801111479457782,0.22090699,2.914307562973059,-1.801095654,null
GO:0140673,transcription elongation-coupled chromatin remodeling,12,4.124536828301277,0.044304727,0.7640108724186604,0.39269005,7.001490346086339,2.238165566439924,null
GO:0006418,tRNA aminoacylation for protein translation,11,5.466756438594257,0.97431816,0.632593654,0.98723772,null,null,2100
GO:0006164,purine nucleotide biosynthetic process,11,5.767714521562827,1.9483170057774428,0.6395900363374741,0.8131066,null,null,6231
GO:0018193,peptidyl-amino acid modification,11,5.789214650731967,2.047197706052904,0.7914393632472374,0.6452406,null,null,6468
GO:0006777,Mo-molybdopterin cofactor biosynthetic process,11,4.816963418373187,0.21822406430545088,0.7326557111249206,0.42001798,6.250589975351986,-1.343446946,null
GO:0006605,protein targeting,11,5.211942411936167,0.5418581216285833,0.9055494373171404,0.7974085,null,null,30255
GO:0006400,tRNA modification,10,5.471061297806579,0.9840239548874101,0.7273218456487524,0.77703237,null,null,2100
GO:0009264,deoxyribonucleotide catabolic process,10,4.447700560434513,0.09324615,0.6791772498747954,0.85279963,null,null,6231
GO:0006298,mismatch repair,10,4.670329363214157,0.15569186687613623,0.776701126,0.69737981,null,null,6310
GO:0016540,protein autoprocessing,10,3.8773137433122384,0.02507275,0.8431155058835993,0.76413199,null,null,6465
GO:0030001,metal ion transport,10,5.796416126855009,2.081427431784025,0.9230895627974297,0.82473607,null,null,6812
GO:0006914,autophagy,10,4.941874021473395,0.2909476794434581,0.8548751271586745,0.6137022,null,null,16998
GO:0019062,virion attachment to host cell,10,3.407050815,0.008488413,0.9542308276950101,0.77267894,null,null,19068
GO:0039693,viral DNA genome replication,10,3.614053105987219,0.013673928916591095,0.7718028208157817,0.79475175,null,null,19068
GO:0071704,organic substance metabolic process,10,7.248368294629724,58.926970110141816,0.9324930198508037,0.23810488,1.3772224283450911,7.256819165,null
GO:1902208,regulation of bacterial-type flagellum assembly,10,3.6790643181213127,0.015882512910903063,0.9711431224648653,0.20345303,-4.326391401,0.078279867,null
GO:0001558,regulation of cell growth,10,4.272908612690247,0.062349257,0.9685311434915663,0.59491352,null,null,1902208
GO:0019752,carboxylic acid metabolic process,9,6.413441264016772,8.61761202,0.7495977335427026,0.73757042,null,null,5976
GO:0006486,protein glycosylation,9,5.276259545895665,0.628352125,0.7042893745898792,0.55441436,null,null,6231
GO:0006974,DNA damage response,9,5.894540353,2.609069457039582,0.9167904584931239,0.90989858,null,null,6310
GO:0007018,microtubule-based movement,9,5.1016817874321765,0.4203627186764249,0.9891269924004431,0.01021235,2.5718347367178866,-7.573132618,null
GO:0044659,viral release from host cell by cytolysis,9,3.170848203643309,0.004926074,0.9462805415708693,0.9421298,null,null,19068
GO:0006614,SRP-dependent cotranslational protein targeting to membrane,9,4.622700906045888,0.13951997624308687,0.9152383286977637,0.69834308,null,null,30255
GO:1901135,carbohydrate derivative metabolic process,9,6.285321871094186,6.416046267,0.9337634431767249,0.07347222,-2.025787235,7.022994559498797,null
GO:0006529,asparagine biosynthetic process,8,4.308948386,0.067744323,0.7609401608535449,0.53520061,null,null,105
GO:0000413,protein peptidyl-prolyl isomerization,8,4.762205758054881,0.19237298779371506,0.829043806,0.48275232,7.5090818507687915,-3.755666482,null
GO:0006520,amino acid metabolic process,8,6.215664259962457,5.465247531707815,0.7278919700833678,0.82941928,null,null,5976
GO:0006413,translational initiation,8,5.1942117566342985,0.5201814019133255,0.7361425456708971,0.49764263,7.059348148597104,-0.761027811,null
GO:0006744,ubiquinone biosynthetic process,8,4.7099988280251885,0.17058317793417038,0.7929110273433454,0.43185032,3.0305116403326116,0.25686682377739783,null
GO:0009231,riboflavin biosynthetic process,8,4.8206020608008355,0.22006011605975842,0.7377465473980928,0.73080105,null,null,9236
GO:0009294,DNA-mediated transformation,8,4.22914408,0.056372110746384305,0.990780557,0.00844067,-0.726666026,-6.086768349,null
GO:0009372,quorum sensing,8,3.742332282357148,0.018373822,0.929212286,0.37204807,-2.159674445,2.7954190066859113,null
GO:0015031,protein transport,8,5.9264973036569994,2.808294377104807,0.8926107314566194,0.8687878,null,null,30255
GO:0017004,cytochrome complex assembly,8,4.8499473717580175,0.23544370186351268,0.9351196557403709,0.5125708,null,null,140673
GO:0035556,intracellular signal transduction,7,6.0572076090390246,3.7944870018179575,0.9035101512525543,0.66233911,null,null,160
GO:0008654,phospholipid biosynthetic process,7,5.552614686322604,1.187296836881969,0.7564193567125344,0.74993144,null,null,5976
GO:0006109,regulation of carbohydrate metabolic process,7,4.302179353813202,0.066696576,0.9719097441734726,0.25959258,-2.682265217,-0.882868875,null
GO:0046034,ATP metabolic process,7,5.119440656,0.4379083219444906,0.6918724675057478,0.96452749,null,null,6231
GO:0071586,CAAX-box protein processing,7,4.476338820249766,0.099602481,0.8274588626035689,0.84187591,null,null,6465
GO:0006979,response to oxidative stress,7,5.234919503,0.5712981471310761,0.94214559,0.3699314,-1.643027986,4.922729136477272,null
GO:0007304,chorion-containing eggshell formation,7,2.902546779313991,0.002654292,0.9833005431582315,0.00667848,-5.62056893,-1.611536116,null
GO:0006099,tricarboxylic acid cycle,7,5.211155262,0.5408768983178572,0.8900037976350231,0.89392753,null,null,9060
GO:0006402,mRNA catabolic process,7,4.945936110894762,0.2936817999906335,0.7052540089159942,0.84329258,null,null,16998
GO:0030163,protein catabolic process,7,5.5303008936809706,1.1278347042519765,0.7594128688004161,0.74133236,null,null,16998
GO:0016226,iron-sulfur cluster assembly,7,4.969154884451621,0.30981045027439663,0.8656733178624908,0.61559643,null,null,19346
GO:1990397,queuosine salvage,7,3.660865478003869,0.015230581490895312,0.735722381,0.36055787,5.150669094838431,1.3832544745777262,null
GO:0032508,DNA duplex unwinding,6,5.2282951091080765,0.5626500772738303,0.9334093467993181,0.852792,null,null,723
GO:0001907,killing by symbiont of host cells,6,3.386498965550653,0.008095924,0.9626110386785603,0.00722927,-1.813963009,-6.5329953,null
GO:0008033,tRNA processing,6,5.638987162110661,1.448545048727217,0.7492522474983154,0.81101525,null,null,2100
GO:0016051,carbohydrate biosynthetic process,6,5.460651322,0.9607174066221332,0.8274846399163198,0.59881341,null,null,5976
GO:0009190,cyclic nucleotide biosynthetic process,6,4.666424373,0.15429819715683393,0.7221821534203074,0.57389692,null,null,6231
GO:0016114,terpenoid biosynthetic process,6,4.962762248849517,0.30528351832219996,0.8297368451238006,0.62773971,null,null,6694
GO:0006750,glutathione biosynthetic process,6,4.334051440346892,0.071775654,0.8013343254399661,0.3979348,6.760060294380622,-0.618244782,null
GO:0006878,intracellular copper ion homeostasis,6,4.001300933020418,0.033358266,0.9919059782072539,0,3.4705972570908945,-7.545666311,null
GO:0007154,cell communication,6,6.415667163528361,8.661893464294382,0.9850077208993954,0.01593577,-0.907662059,-7.081639391,null
GO:0007155,cell adhesion,6,5.326909078957348,0.7060783158562494,0.988595695,0.01079736,-2.629216763,-6.080196087,null
GO:0033014,tetrapyrrole biosynthetic process,6,5.370931084175072,0.7814030043128589,0.743507786,0.89241883,null,null,9236
GO:0015833,peptide transport,6,4.991483031090237,0.3261553023045909,0.9268551040887608,0.57518319,null,null,30255
GO:0032012,regulation of ARF protein signal transduction,6,4.273186531523475,0.062389172,0.96888274,0.22860422,-3.780054977,-0.608715533,null
GO:0042619,poly-hydroxybutyrate biosynthetic process,6,3.844725627973226,0.023259981735276464,0.9093388836730778,0.03484964,0.6315787874427787,-1.747006986,null
GO:0006415,translational termination,6,4.700919945420287,0.1670541001962713,0.7263938641039143,0.56723046,null,null,140673
GO:0043571,maintenance of CRISPR repeat elements,5,4.132291715966803,0.045103010486250365,0.7954385493027634,0.60344056,null,null,723
GO:0006364,rRNA processing,5,5.547113533414732,1.1723523069325057,0.721069506,0.81150306,null,null,2100
GO:0006289,nucleotide-excision repair,5,4.878705584958839,0.25156237360513284,0.7682746779250593,0.73186107,null,null,6310
GO:0006481,C-terminal protein methylation,5,3.772761647144032,0.019707620732377095,0.8476086314517093,0.57638709,null,null,6310
GO:0008612,peptidyl-lysine modification to peptidyl-hypusine,5,3.7992026563005252,0.02094496,0.8166089596408806,0.68605796,null,null,6465
GO:0009247,glycolipid biosynthetic process,5,5.050963321866368,0.3740290213258742,0.7743825724227592,0.64161637,null,null,6694
GO:0032324,molybdopterin cofactor biosynthetic process,5,4.818568969514563,0.21903232621903196,0.732580902,0.997481,null,null,6777
GO:0006801,superoxide metabolic process,5,4.590930957392608,0.12967780750939845,0.934206786,0.06696524,4.493182536424134,-7.383656394,null
GO:0019646,aerobic electron transport chain,5,4.745511990349593,0.18511858765577172,0.9045198616809369,0.80607886,null,null,9060
GO:0022900,electron transport chain,5,5.682764023912308,1.6021713573797571,0.8891633823529964,0.80965606,null,null,9060
GO:0009411,response to UV,5,4.065056603356019,0.038633588996887756,0.9656548977163709,0.28362817,-1.792305094,5.512168130924829,null
GO:0016192,vesicle-mediated transport,5,5.688750756431566,1.624410201635736,0.9434416294161901,0.20771577,-4.945026558,2.989606453336107,null
GO:0016311,dephosphorylation,5,5.30807756,0.6761160799816076,0.8755573863264295,0.43945472,4.095553287698398,-5.889967321,null
GO:0042558,pteridine-containing compound metabolic process,5,5.174324434,0.49689813691304885,0.8307911479056164,0.20848376,8.729340271588402,0.6228767546676311,null
GO:0044780,bacterial-type flagellum assembly,5,4.543583846395738,0.1162832777728107,0.9318669251244648,0.5567948,null,null,140673
GO:0051262,protein tetramerization,5,4.104418820647595,0.042299040144074186,0.9412501951771239,0.59973508,null,null,140673
GO:0006526,arginine biosynthetic process,4,4.927180381824613,0.2812684935647717,0.7346359201588285,0.60112195,null,null,105
GO:0007186,G protein-coupled receptor signaling pathway,4,5.678597582760593,1.5868742522745753,0.9115257244422137,0.58860726,null,null,160
GO:0006432,phenylalanyl-tRNA aminoacylation,4,4.392468317043854,0.082110097,0.695624792,0.77871556,null,null,2100
GO:0000271,polysaccharide biosynthetic process,4,5.21145428,0.5412494305578618,0.7903585665843401,0.84382056,null,null,5976
GO:0000272,polysaccharide catabolic process,4,5.169630355927413,0.4915562906858425,0.7912596328691445,0.81001796,null,null,5976
GO:0009165,nucleotide biosynthetic process,4,5.9397627885840745,2.895397071470842,0.6479054418695481,0.91829415,null,null,6231
GO:0009166,nucleotide catabolic process,4,4.785208785253995,0.2028371523209823,0.6833759141140504,0.90461241,null,null,6231
GO:0015937,coenzyme A biosynthetic process,4,4.688206182013864,0.162234464,0.6907936940225847,0.73323088,null,null,6231
GO:0015969,guanosine tetraphosphate metabolic process,4,4.224351745013417,0.055753441133519814,0.7363406599487705,0.60217699,null,null,6231
GO:0006284,base-excision repair,4,4.924666875986674,0.2796453173761809,0.7663287711655169,0.73993057,null,null,6310
GO:0006353,DNA-templated transcription termination,4,4.745090413404757,0.18493897389719813,0.7720865273833832,0.44330907,6.841633154089371,1.8058973521061057,null
GO:0006414,translational elongation,4,5.139431973597713,0.45853729473473576,0.7388668521405094,0.5312573,null,null,6413
GO:0006821,chloride transport,4,4.886490725172482,0.2561125888223298,0.9324812243681708,0.63963747,null,null,6812
GO:0042262,DNA protection,4,3.461348433647983,0.009619315,0.8093612998981277,0.53573993,null,null,6935
GO:0007156,homophilic cell adhesion via plasma membrane adhesion molecules,4,4.813020246744775,0.216251639,0.9897377147144141,0.00954926,0.030026248,-7.243248733,null
GO:0009312,oligosaccharide biosynthetic process,4,4.512003610493929,0.10812748266128516,0.84811355,0.48330776,2.0713358151077874,3.073494403981499,null
GO:0006094,gluconeogenesis,4,4.865127673556956,0.24381902490218368,0.7572819111051812,0.71626603,null,null,9312
GO:0046688,response to copper ion,4,3.7773543130842087,0.019917170117379587,0.9551265231180667,0.76649623,null,null,15694
GO:0031145,anaphase-promoting complex-dependent catabolic process,4,3.9692294798626433,0.030983373353939688,0.8107741773613677,0.50114632,null,null,16998
GO:0017001,antibiotic catabolic process,4,4.077985291029502,0.039801078427615925,0.9037842648272947,0.36519947,1.036266171828517,-5.712996727,null
GO:0030655,beta-lactam antibiotic catabolic process,4,3.950316164,0.029662879610352567,0.7289867570810215,0.80766024,null,null,17001
GO:0019236,response to pheromone,4,3.8798410559865624,0.025219102176014033,0.9586439196272076,0.47816879,-2.292763458,5.2707486661591165,null
GO:0006556,S-adenosylmethionine biosynthetic process,4,4.2073111514361345,0.053608055,0.8708194756660785,0.54005567,null,null,19346
GO:0009086,methionine biosynthetic process,4,4.997936549906475,0.3310381355932203,0.722184905,0.81138388,null,null,19346
GO:0019491,ectoine biosynthetic process,4,3.694429690957083,0.016454616,0.7635604849862566,0.36247251,4.567795484674377,0.6345480192164423,null
GO:0006865,amino acid transport,4,5.263216955668456,0.6097621009115332,0.9162456828659182,0.61328117,null,null,30255
GO:0008643,carbohydrate transport,4,5.304509915487243,0.6705846414536847,0.9269200969471301,0.56298015,null,null,30255
GO:0015774,polysaccharide transport,4,4.117105502761251,0.04355301,0.9371794557593102,0.52513409,null,null,30255
GO:0031221,arabinan metabolic process,4,3.6659560294539566,0.015410195249468874,0.8867670569813166,0.41236346,0.6647747901695085,4.709620996573812,null
GO:0071973,bacterial-type flagellum-dependent cell motility,4,4.801005596,0.210350995,0.9860005869532454,0.00952352,-5.211094893,-2.806966909,null
GO:0006537,glutamate biosynthetic process,3,4.293671865542379,0.065402691,0.7364339239068063,0.77827839,null,null,105
GO:0030488,tRNA methylation,3,4.889368942897935,0.25781559334806436,0.7487607843465446,0.78875215,null,null,2100
GO:0006631,fatty acid metabolic process,3,5.509435069798003,1.0749284738099192,0.753964382,0.74771088,null,null,5976
GO:0008652,amino acid biosynthetic process,3,5.925885270652105,2.8043395482354745,0.6867208908187021,0.71983185,null,null,5976
GO:0006189,'de novo' IMP biosynthetic process,3,5.064420548433594,0.3858003748738712,0.668344462,0.73634361,null,null,6231
GO:0009113,purine nucleobase biosynthetic process,3,4.525018878234073,0.11141707538775283,0.730138055,0.62413269,null,null,6231
GO:0030259,lipid glycosylation,3,4.201642881838225,0.052912883,0.8867156406164856,0.78517611,null,null,6231
GO:0016310,phosphorylation,3,6.351641146,7.474579996508841,0.841235727,0.62371761,null,null,6468
GO:0016567,protein ubiquitination,3,5.395139352759739,0.8261966799926771,0.8062433818100557,0.81771069,null,null,6468
GO:0016579,protein deubiquitination,3,4.938954802333511,0.2889985375448635,0.8154765991992136,0.50462254,null,null,6468
GO:0006695,cholesterol biosynthetic process,3,3.818621726375889,0.0219029,0.7709836253259261,0.79446547,null,null,6694
GO:0000041,transition metal ion transport,3,5.215748568,0.5466278647729256,0.9294597356795997,0.69617524,null,null,6812
GO:0051607,defense response to virus,3,4.673048568316887,0.15666976400614785,0.921769372,0.66416116,null,null,6935
GO:0030435,sporulation resulting in formation of a cellular spore,3,4.470880697525479,0.09835849,0.9924284920214301,0.67404283,null,null,7304
GO:0007606,sensory perception of chemical stimulus,3,5.1415814528453145,0.4608124023433342,0.9932142728594671,0.45924514,-5.693127603,-1.408981673,null
GO:0006576,biogenic amine metabolic process,3,5.136967759346243,0.4559428737775621,0.8639114094702731,0.78599748,null,null,8295
GO:0008360,regulation of cell shape,3,5.316303805920243,0.6890449444181898,0.972597606,0.26931177,-3.408059477,0.38602869932514056,null
GO:0009052,"pentose-phosphate shunt, non-oxidative branch",3,3.8971320433820944,0.026243565836026207,0.7301853255775318,0.55086697,null,null,9060
GO:0015996,chlorophyll catabolic process,3,3.1728946977521764,0.004949357,0.8033385196496377,0.60575955,null,null,9236
GO:0006012,galactose metabolic process,3,4.503763453709424,0.10609518624483244,0.8189630029221874,0.76886128,null,null,9312
GO:0030244,cellulose biosynthetic process,3,4.054536452654951,0.037708911,0.8250826287046331,0.62539644,null,null,9312
GO:0009254,peptidoglycan turnover,3,4.149834696715785,0.046962346,0.8398337289410357,0.65785624,null,null,16998
GO:0051603,proteolysis involved in protein catabolic process,3,5.461991967449665,0.9636876860000256,0.755653439,0.80571416,null,null,16998
GO:0017013,protein flavinylation,3,3.910624404889201,0.027071784833893196,0.8526645632564621,0.27923639,6.955976066772738,-4.770156746,null
GO:0019079,viral genome replication,3,3.8900855267163252,0.025821140885306904,0.9694629408563981,0.82622071,null,null,19068
GO:0019748,secondary metabolic process,3,5.085900374705069,0.40536164365481797,0.9645973064970446,0.03067005,-3.143605383,-3.705701079,null
GO:0006808,regulation of nitrogen utilization,3,4.286007122079474,0.064258485,0.970316751,0.58263393,null,null,32012
GO:0015940,pantothenate biosynthetic process,3,4.5032185079300335,0.10596213901625945,0.7215830528858089,0.80904816,null,null,46654
GO:0046653,tetrahydrofolate metabolic process,3,4.997788161192607,0.3309250454489333,0.8293809478950159,0.89493371,null,null,46654
GO:0090305,nucleic acid phosphodiester bond hydrolysis,3,5.45753826,0.9538554958084802,0.8090752299966998,0.30635359,7.887468756391315,3.0347051331830044,null
GO:1901998,toxin transport,3,3.566437492,0.012253649751574214,0.961805563,0.21015353,-5.267809486,2.358038247443749,null
GO:0006542,glutamine biosynthetic process,2,4.4269989587565375,0.088905484,0.7561300152099167,0.79680232,null,null,105
GO:0009082,branched-chain amino acid biosynthetic process,2,5.080370307490917,0.40023267299332843,0.7334816561447611,0.54448222,null,null,105
GO:0009098,leucine biosynthetic process,2,4.710134296340524,0.17063639682559956,0.7445990795040405,0.90562503,null,null,105
GO:0001514,selenocysteine incorporation,2,3.6506959797606107,0.014878006335176835,0.7706271483591273,0.35742736,5.26933678,-1.159403396,null
GO:0001510,RNA methylation,2,5.406882371826676,0.8488413182958034,0.75555305,0.81092064,null,null,2100
GO:0006430,lysyl-tRNA aminoacylation,2,4.173710602815911,0.049616637715589725,0.7059007531570756,0.7466027,null,null,2100
