,ID,Length,Coverage,# ORFs,RDS,Circular,Inc Type(s),# Replication,# Mobilization,# OriT,# Conjugation,# AMRs,# rRNAs,# Plasmid Hits
137,k121_827216,1301,,2,0.6,no,0,0,0,0,0,0,0,1
139,k121_1640535,1299,,1,0.1,no,0,0,0,0,0,0,0,1
141,k121_547846,1291,,2,0.6,no,0,0,0,0,0,0,0,1
145,k121_1828428,1254,,2,0.4,no,0,0,0,0,0,0,0,1
146,k121_412142,1242,,1,35.3,no,0,0,0,0,0,0,0,1
147,k121_313729,1237,,2,11.7,no,0,0,0,0,0,0,0,0
149,k121_1550293,1229,,2,0.1,no,0,0,0,0,0,0,0,1
150,k121_874534,1228,,3,7.1,no,0,0,0,0,0,2,0,1
152,k121_1874637,1221,,2,2.1,no,0,0,0,0,0,0,0,1
159,k121_538523,1189,,1,1.6,no,0,0,0,0,0,0,0,1
160,k121_1232838,1182,,1,0.0,no,0,0,1,0,0,0,0,0
161,k121_1878375,1170,,1,0.1,no,0,0,0,0,0,0,0,1
162,k121_2049196,1169,,1,40.6,no,0,0,0,0,0,1,0,1
164,k121_1345513,1159,,1,0.1,no,0,0,0,0,0,0,0,1
166,k121_1268984,1152,,2,0.3,no,0,0,0,0,0,0,0,1
167,k121_1858996,1148,,1,0.4,no,0,0,0,0,0,0,0,1
173,k121_1431859,1109,,2,0.6,no,0,0,0,0,0,0,0,1
177,k121_110822,1073,,2,0.2,no,0,0,0,0,0,0,0,1
178,k121_991368,1071,,1,37.1,no,0,0,0,0,0,0,0,0
179,k121_955568,1052,,1,0.1,no,0,0,0,0,0,0,0,1
180,k121_1523196,1051,,2,0.1,no,0,0,0,0,0,0,0,1
181,k121_583092,1048,,2,1.8,no,0,0,0,0,0,0,0,1
182,k121_1234551,1040,,1,0.4,no,0,0,0,0,0,0,0,1
184,k121_278525,1035,,1,0.1,no,0,0,0,0,0,0,0,1
186,k121_1862605,1019,,1,8.7,no,0,0,0,0,0,0,0,1
