,ID,Length,Coverage,# ORFs,RDS,Circular,Inc Type(s),# Replication,# Mobilization,# OriT,# Conjugation,# AMRs,# rRNAs,# Plasmid Hits
33,k121_384397,6697,,8,0.0,no,0,0,1,0,0,0,0,0
34,k121_1307010,6629,,8,0.0,no,0,0,1,0,1,0,0,0
35,k121_209956,6514,,4,0.0,no,0,2,0,0,0,0,0,0
36,k121_474046,6500,,7,0.3,no,0,1,1,0,0,0,0,0
37,k121_1055141,6495,,6,0.0,no,0,0,1,0,1,0,0,1
38,k121_332611,6257,,7,0.0,no,0,0,1,0,1,1,0,0
40,k121_334681,6206,,5,3.7,no,0,0,0,0,0,0,0,0
41,k121_1272170,6164,,11,9.2,no,0,0,0,0,0,0,0,0
43,k121_519200,5866,,7,0.0,no,0,1,0,0,0,0,0,0
44,k121_94980,5854,,5,0.0,no,0,1,0,0,0,0,0,0
45,k121_1244717,5831,,4,12.6,no,0,0,0,0,0,2,0,1
46,k121_318163,5829,,4,0.0,no,0,0,1,0,0,0,0,0
47,k121_1010141,5655,,3,0.4,no,0,0,1,1,0,0,0,1
49,k121_191048,5474,,7,0.1,no,0,0,0,0,0,0,0,1
50,k121_721977,5423,,8,-0.9,yes,0,0,1,0,0,0,0,0
51,k121_611970,5398,,4,1.0,no,0,0,0,0,0,0,0,0
52,k121_663561,5300,,3,0.5,no,0,0,0,0,0,0,0,1
54,k121_1390009,5240,,4,3.6,no,0,0,0,0,0,0,0,1
55,k121_261367,5174,,9,3.0,no,0,0,0,0,0,6,0,1
56,k121_736782,5125,,6,0.2,yes,0,1,1,0,0,0,0,0
57,k121_397863,5102,,8,0.1,yes,0,0,1,0,0,0,0,0
58,k121_59524,5028,,6,0.1,no,0,0,0,0,0,0,0,1
60,k121_892428,4969,,4,3.4,no,0,0,0,0,0,2,0,1
61,k121_182848,4896,,4,0.1,no,0,0,0,0,0,0,0,1
62,k121_714073,4803,,7,0.0,yes,0,1,0,0,0,0,0,0
64,k121_1433278,4713,,8,0.0,yes,0,1,0,0,0,0,0,0
65,k121_719038,4687,,6,0.3,no,0,0,0,0,0,0,0,1
66,k121_712654,4659,,5,0.1,no,0,1,0,0,0,0,0,0
67,k121_87846,4656,,3,0.2,no,0,0,0,0,0,0,0,1
69,k121_400911,4602,,3,0.1,no,0,0,0,0,0,0,0,1
70,k121_836033,4600,,2,0.1,no,0,0,0,0,0,0,0,1
71,k121_731562,4547,,3,0.2,no,1,0,0,0,0,0,0,0
72,k121_1434309,4475,,7,0.0,yes,0,0,1,0,0,0,0,0
75,k121_998175,4434,,3,0.1,no,0,0,0,0,0,0,0,1
76,k121_1141215,4396,,4,0.0,no,0,1,0,0,0,0,0,0
77,k121_135117,4356,,8,0.1,no,0,1,0,0,0,0,0,0
79,k121_341106,4315,,4,5.9,no,0,0,0,0,0,0,0,0
80,k121_1212969,4299,,7,0.2,yes,0,0,1,0,0,0,0,0
81,k121_155460,4269,,8,0.9,yes,0,0,1,0,0,0,0,0
82,k121_529181,4263,,1,2.0,no,0,0,0,0,0,0,0,1
83,k121_22333,4231,,5,0.0,yes,0,1,0,0,0,0,0,0
85,k121_10655,4172,,4,5.6,no,0,0,0,0,0,0,0,1
87,k121_525048,4129,,3,0.0,no,0,1,0,0,0,0,0,0
88,k121_1104716,4105,,4,0.0,no,0,1,0,0,0,0,0,0
90,k121_441503,4034,,1,0.4,no,0,0,0,0,0,0,0,1
91,k121_253794,4012,,4,0.1,no,0,0,1,0,0,0,0,0
92,k121_798998,3986,,3,0.0,no,0,1,0,0,0,0,0,0
93,k121_701068,3894,,2,65.1,no,0,0,0,0,0,0,0,1
94,k121_961513,3888,,4,0.0,no,0,0,1,0,1,0,0,0
95,k121_1174839,3887,,2,0.1,no,0,0,0,0,0,0,0,1
97,k121_802469,3875,,6,0.4,no,0,1,0,0,0,0,0,1
100,k121_976031,3843,,5,1.5,no,0,0,0,0,0,0,0,0
101,k121_509539,3825,,3,0.0,no,0,0,1,0,1,0,0,0
102,k121_1312149,3825,,1,0.2,no,0,0,0,0,0,0,0,1
104,k121_561940,3739,,2,8.2,no,0,0,0,0,0,0,0,1
105,k121_350758,3720,,3,0.4,no,0,0,0,0,0,0,0,1
106,k121_512092,3694,,2,-0.2,no,0,1,0,0,0,0,0,1
109,k121_359624,3658,,3,0.0,yes,0,0,1,0,0,0,0,0
110,k121_583782,3655,,3,0.1,no,0,0,0,0,0,0,0,1
111,k121_193767,3631,,5,2.3,no,0,0,1,0,0,0,0,1
113,k121_248460,3597,,4,1.6,no,0,0,0,0,1,0,0,0
115,k121_1399806,3553,,4,3.6,no,0,1,0,0,0,0,0,1
117,k121_1045472,3543,,3,0.0,no,0,0,1,0,0,0,0,0
119,k121_272730,3496,,3,0.1,no,0,0,0,0,0,0,0,1
120,k121_486193,3489,,5,3.3,no,0,0,0,0,0,0,0,1
121,k121_445815,3487,,3,0.1,no,0,0,0,0,0,0,0,1
123,k121_917288,3460,,4,0.0,no,0,0,1,0,0,0,0,0
127,k121_1435228,3295,,3,0.0,yes,0,0,1,0,0,0,0,0
128,k121_668989,3293,,4,0.0,no,0,0,1,0,0,0,0,0
129,k121_958944,3240,,5,1.3,no,0,0,0,0,0,0,0,0
130,k121_819023,3229,,5,2.2,no,0,0,0,0,0,0,0,1
131,k121_256911,3217,,4,0.0,no,0,1,0,0,0,0,0,0
132,k121_40772,3212,,4,0.0,no,0,0,1,0,0,0,0,0
133,k121_771564,3206,,2,0.0,no,0,0,1,0,0,0,0,0
134,k121_27859,3165,,3,2.3,no,0,0,0,0,0,0,0,1
135,k121_399601,3140,,4,0.2,no,0,0,0,0,0,0,0,1
136,k121_154495,3100,,4,0.0,no,0,0,1,0,0,0,0,0
137,k121_949911,3076,,4,1.6,no,2,0,0,1,0,0,0,0
138,k121_134195,3073,,4,0.0,yes,0,0,1,0,0,0,0,0
141,k121_222135,3039,,3,-0.1,no,0,0,1,0,0,0,0,0
142,k121_166024,3019,,2,0.1,no,0,1,0,0,0,0,0,0
143,k121_1083327,3004,,1,0.4,no,0,0,0,0,0,0,0,1
144,k121_506506,3003,,4,1.1,no,0,0,0,0,0,0,0,1
145,k121_449248,2998,,3,0.1,no,0,0,1,0,0,0,0,0
146,k121_989757,2987,,4,0.2,no,0,0,0,0,0,0,0,1
147,k121_190195,2985,,6,16.8,no,0,0,0,0,0,3,0,1
149,k121_1433447,2972,,2,0.0,yes,0,0,1,0,0,0,0,0
151,k121_117972,2963,,1,0.0,no,0,0,1,0,0,0,0,0
153,k121_1012259,2951,,5,0.7,no,0,0,0,0,0,0,0,1
154,k121_219979,2951,,1,6.8,no,0,1,0,0,0,0,0,1
155,k121_547718,2873,,4,0.0,no,0,0,1,0,0,0,0,0
156,k121_793577,2872,,2,0.9,yes,1,0,0,0,0,0,0,1
157,k121_1433204,2858,,3,0.1,yes,0,0,1,0,0,0,0,0
158,k121_302792,2852,,3,0.0,no,0,1,0,0,0,0,0,0
159,k121_260103,2848,,3,0.0,no,0,1,0,0,0,0,0,0
160,k121_953099,2841,,3,0.0,yes,0,0,1,0,0,0,0,0
161,k121_1433999,2826,,2,0.0,yes,0,0,1,0,0,0,0,0
162,k121_180018,2806,,3,1.3,no,0,1,0,0,0,0,0,0
163,k121_40144,2804,,2,4.6,no,0,0,0,0,0,0,0,1
164,k121_748479,2803,,2,1.6,no,0,0,0,0,0,0,0,0
166,k121_475306,2800,,4,2.4,no,0,0,1,0,0,0,0,1
168,k121_726598,2755,,2,0.1,no,0,1,0,0,0,0,0,1
170,k121_855900,2751,,2,2.0,no,0,1,0,0,0,0,0,1
171,k121_864339,2748,,3,0.0,no,0,1,0,0,0,0,0,0
172,k121_388802,2726,,3,0.0,no,0,0,1,0,0,0,0,0
173,k121_1033524,2715,,2,0.0,no,0,0,1,0,0,0,0,0
174,k121_1212539,2682,,2,3.1,no,0,0,0,0,0,0,0,1
175,k121_599621,2674,,1,7.7,no,0,0,0,0,0,0,0,1
176,k121_912867,2667,,2,0.1,no,0,1,0,0,0,0,0,1
178,k121_597329,2646,,4,0.0,no,0,0,1,0,0,0,0,0
182,k121_233101,2598,,4,2.8,no,1,0,0,0,0,0,0,1
183,k121_1356087,2584,,2,1.2,no,0,0,0,0,0,0,0,1
186,k121_267297,2578,,3,0.0,yes,0,0,1,0,0,0,0,0
187,k121_755376,2577,,4,0.6,no,0,0,0,0,0,0,0,1
191,k121_911534,2551,,2,1.3,no,0,0,0,0,0,0,0,1
193,k121_215587,2543,,2,1.2,no,0,0,0,0,0,0,0,0
194,k121_577491,2542,,4,0.2,no,0,0,0,0,0,0,0,1
195,k121_916205,2540,,2,2.8,no,0,0,0,0,0,0,0,0
197,k121_880427,2526,,4,0.0,no,0,1,0,0,0,0,0,0
198,k121_1416479,2523,,3,0.1,no,0,0,0,0,0,0,0,1
199,k121_364943,2509,,2,0.0,no,0,1,0,0,0,0,0,0
200,k121_1222879,2497,,3,0.2,no,0,0,0,0,2,0,0,1
202,k121_952702,2490,,5,0.3,no,0,0,0,0,0,0,0,1
203,k121_125600,2485,,2,0.0,no,0,1,0,0,0,0,0,0
205,k121_124253,2483,,3,0.0,no,0,1,0,0,0,0,0,0
206,k121_1307833,2476,,3,0.0,no,0,1,0,0,0,0,0,0
208,k121_622119,2472,,2,0.1,no,0,0,0,0,0,0,0,1
213,k121_1103763,2424,,5,4.9,no,0,0,0,0,0,3,0,1
214,k121_104307,2420,,3,1.6,no,0,0,0,0,0,0,0,0
215,k121_1013242,2418,,3,0.7,no,0,0,0,0,0,0,0,0
216,k121_1111184,2415,,2,0.0,no,0,0,1,0,0,0,0,0
217,k121_1433116,2391,,3,0.0,yes,0,0,1,0,0,0,0,0
218,k121_685215,2389,,2,0.9,no,0,0,0,0,0,0,0,1
219,k121_1433911,2376,,2,0.0,yes,0,0,1,0,0,0,0,0
220,k121_715350,2354,,2,0.0,yes,0,0,1,0,0,0,0,0
222,k121_1371725,2330,,1,0.1,no,0,0,0,0,0,0,0,1
223,k121_589078,2329,,3,0.8,no,0,0,0,0,0,0,0,1
224,k121_481082,2321,,4,0.0,no,0,1,0,0,0,0,0,0
225,k121_1289686,2321,,1,0.1,no,0,0,0,0,0,0,0,1
226,k121_14433,2311,,3,0.0,no,0,0,1,0,0,0,0,0
227,k121_503458,2311,,2,1.2,no,0,0,0,0,0,0,0,1
229,k121_85885,2292,,5,0.3,no,0,0,0,0,0,0,0,1
230,k121_626604,2274,,3,7.8,no,0,0,0,0,0,1,0,0
231,k121_949607,2268,,2,0.0,no,0,1,0,0,0,0,0,0
232,k121_456800,2262,,2,0.3,no,0,1,0,0,0,0,0,0
234,k121_6494,2252,,2,8.1,no,0,0,0,0,0,0,0,1
235,k121_193625,2244,,4,2.7,no,0,1,0,0,0,0,0,1
236,k121_1038480,2243,,3,0.0,no,0,0,1,0,0,0,0,0
237,k121_1063144,2239,,2,1.4,no,0,0,0,0,0,0,0,0
240,k121_356596,2227,,1,0.0,no,0,1,0,0,0,0,0,0
242,k121_761448,2212,,3,0.0,no,0,0,1,0,0,0,0,0
243,k121_1434917,2211,,2,0.0,yes,0,1,0,0,0,0,0,0
244,k121_185094,2201,,4,0.3,no,0,0,0,0,0,0,0,1
246,k121_717342,2196,,1,0.1,no,0,0,0,0,0,0,0,1
247,k121_145708,2192,,3,0.1,no,0,0,0,0,0,0,0,1
249,k121_592770,2182,,2,0.1,no,0,0,0,0,0,0,0,1
252,k121_650457,2148,,1,4.0,no,0,0,1,0,0,0,0,1
253,k121_1133986,2132,,3,6.9,no,0,0,0,0,0,0,0,1
254,k121_523010,2117,,1,0.1,no,0,0,0,0,0,0,0,1
256,k121_1157574,2107,,1,0.0,no,0,0,1,0,0,0,0,0
257,k121_636410,2103,,1,1.1,no,1,0,0,0,0,0,0,0
259,k121_771553,2086,,1,0.1,no,0,0,0,0,0,0,0,1
260,k121_280402,2080,,1,0.1,no,0,0,0,0,0,0,0,1
261,k121_745352,2073,,2,0.7,no,0,0,0,0,0,0,0,1
264,k121_935439,2063,,2,0.9,no,0,0,0,0,2,0,0,1
265,k121_607777,2062,,1,0.0,no,0,0,1,0,0,0,0,0
266,k121_1385874,2060,,2,0.0,yes,0,1,0,0,0,0,0,0
267,k121_534609,2051,,3,0.5,no,0,0,0,0,0,0,0,1
270,k121_331403,2041,,1,0.0,yes,0,1,0,0,0,0,0,0
272,k121_1302866,2027,,3,26.5,no,0,0,0,0,0,2,0,1
274,k121_657460,2016,,2,0.0,yes,0,1,0,0,0,0,0,0
275,k121_143993,1997,,4,0.6,no,0,0,0,0,0,0,0,1
276,k121_1068056,1988,,5,0.0,no,0,0,1,0,0,0,0,0
277,k121_667871,1981,,4,0.3,no,0,0,0,0,0,0,0,1
279,k121_1398448,1979,,4,20.1,no,0,0,0,0,0,2,0,1
280,k121_646240,1972,,1,0.3,no,0,0,0,0,0,0,0,1
281,k121_664155,1970,,1,0.1,no,0,1,0,0,0,0,0,1
283,k121_994396,1955,,2,0.0,no,0,1,0,0,0,0,0,1
287,k121_1353454,1930,,2,0.2,no,0,0,0,0,0,0,0,1
288,k121_1433120,1920,,2,0.1,yes,0,0,0,0,0,0,0,0
289,k121_986888,1913,,1,0.1,no,0,0,0,0,0,0,0,1
290,k121_391365,1910,,1,0.0,no,0,0,1,0,0,0,0,0
291,k121_1381891,1908,,2,0.0,yes,0,1,0,0,0,0,0,0
292,k121_722264,1906,,2,1.4,no,0,0,0,0,0,1,0,0
293,k121_232548,1906,,3,6.0,no,0,0,0,0,0,0,0,0
294,k121_716743,1905,,1,5.0,no,0,0,0,0,0,1,0,1
297,k121_540930,1887,,2,1.2,no,0,0,0,0,0,0,0,1
300,k121_1226406,1879,,2,0.7,no,0,0,0,0,0,0,0,1
303,k121_1424587,1861,,2,4.3,no,0,0,0,0,0,0,0,1
304,k121_790708,1858,,1,0.1,no,0,0,0,0,0,0,0,1
305,k121_544984,1850,,2,0.0,no,0,0,1,0,0,0,0,0
307,k121_883697,1846,,1,0.1,no,0,0,0,0,0,0,0,1
311,k121_710663,1837,,1,0.1,no,0,0,0,0,0,0,0,1
312,k121_1133851,1833,,2,23.1,no,0,0,0,0,0,0,0,1
313,k121_1151252,1823,,2,1.1,no,0,0,0,0,0,0,0,1
314,k121_1121780,1814,,3,0.0,no,0,1,0,0,0,0,0,0
316,k121_1244494,1805,,3,0.6,no,0,0,0,0,0,0,0,1
317,k121_576170,1805,,2,0.0,no,0,0,1,0,0,0,0,0
318,k121_937678,1798,,3,0.0,no,0,0,1,0,0,0,0,0
319,k121_398728,1796,,2,55.9,no,0,0,0,0,0,1,0,1
321,k121_1037615,1789,,2,0.2,no,0,0,0,0,0,0,0,1
322,k121_754376,1783,,1,0.1,no,0,0,0,0,0,0,0,1
323,k121_525120,1780,,2,0.0,no,0,0,1,0,0,0,0,0
324,k121_1384526,1776,,2,1.2,no,0,0,0,0,0,0,0,1
325,k121_486921,1772,,1,0.5,no,0,0,0,0,0,0,0,1
327,k121_1417707,1768,,1,4.2,no,0,0,0,0,0,0,0,0
328,k121_529595,1764,,1,0.1,no,0,0,0,0,0,0,0,1
329,k121_1019792,1761,,2,0.4,no,0,0,1,0,0,0,0,1
332,k121_96920,1755,,3,0.6,no,0,0,0,0,0,0,0,1
335,k121_525700,1749,,1,0.2,no,0,0,0,0,0,0,0,1
336,k121_771422,1748,,1,0.1,no,0,0,0,0,0,0,0,1
340,k121_190477,1736,,1,0.2,no,0,0,0,0,0,0,0,1
342,k121_375511,1730,,3,0.3,no,0,0,0,0,0,0,0,1
343,k121_591604,1726,,1,1.8,no,0,0,0,0,0,0,0,1
345,k121_1055222,1724,,1,2.1,no,0,0,0,0,0,0,0,1
346,k121_213328,1723,,1,0.4,no,0,0,0,0,0,0,0,1
347,k121_1021700,1721,,3,0.2,no,0,0,0,0,0,0,0,1
350,k121_606646,1709,,1,0.0,no,0,1,0,0,0,0,0,0
351,k121_455014,1704,,1,0.4,no,0,0,0,0,0,0,0,1
353,k121_1299187,1698,,1,0.0,no,0,1,0,0,0,0,0,1
355,k121_162428,1695,,1,0.0,no,0,0,1,0,0,0,0,0
356,k121_249315,1694,,2,0.0,no,0,0,1,0,0,0,0,0
359,k121_1169330,1683,,2,6.9,no,0,0,0,0,0,0,0,0
360,k121_1066934,1682,,1,0.1,no,0,0,0,0,0,0,0,1
361,k121_1142710,1682,,2,1.2,no,0,0,0,0,0,0,0,0
362,k121_384572,1675,,2,0.1,no,0,1,0,0,0,0,0,0
364,k121_740263,1671,,1,0.1,no,0,0,0,0,0,0,0,1
365,k121_1073897,1669,,1,2.8,no,0,0,0,0,0,0,0,1
366,k121_400380,1663,,1,0.0,no,0,1,0,0,0,0,0,0
369,k121_1184836,1643,,2,1.3,no,0,0,0,0,0,0,0,0
372,k121_197809,1635,,2,0.8,no,0,0,0,0,0,0,0,1
373,k121_704424,1631,,1,0.1,no,0,0,1,0,0,0,0,1
374,k121_1340503,1627,,3,0.0,no,0,0,1,0,0,0,0,0
375,k121_77181,1625,,2,26.9,no,0,0,0,0,0,0,0,1
376,k121_332221,1624,,2,0.0,no,0,0,1,0,0,0,0,0
379,k121_87738,1614,,2,0.0,no,0,0,1,0,0,0,0,0
380,k121_20670,1611,,2,0.1,no,0,0,1,0,0,0,0,0
382,k121_635539,1606,,2,2.3,no,0,0,0,0,0,0,0,1
383,k121_407353,1600,,2,1.6,no,0,1,0,0,0,0,0,1
384,k121_291373,1590,,1,3.0,no,0,0,0,0,0,0,0,1
386,k121_118936,1584,,2,0.0,no,0,0,1,0,0,0,0,0
389,k121_665175,1579,,3,1.0,no,0,0,0,0,0,0,0,1
391,k121_423974,1579,,1,0.1,no,0,0,0,0,0,0,0,1
395,k121_1177791,1576,,1,0.0,no,0,0,1,0,0,0,0,1
396,k121_981698,1571,,1,0.0,no,0,0,1,0,0,0,0,0
398,k121_137729,1556,,2,0.0,no,0,1,0,0,0,0,0,1
399,k121_1289104,1554,,1,0.0,no,0,1,0,0,0,0,0,0
400,k121_1018233,1553,,2,0.0,no,0,0,1,0,0,0,0,0
401,k121_687601,1550,,1,0.1,no,0,0,0,0,0,0,0,1
403,k121_984655,1546,,1,0.2,no,0,0,0,0,0,0,0,1
404,k121_597587,1546,,1,0.1,no,0,0,0,0,0,0,0,1
405,k121_1083142,1535,,1,0.6,no,0,0,0,0,0,0,0,1
406,k121_978124,1534,,1,1.1,no,0,1,0,0,0,0,0,1
407,k121_605479,1534,,2,1.1,no,0,0,0,0,0,0,0,1
408,k121_322003,1530,,1,0.9,no,0,1,0,0,0,0,0,1
409,k121_388646,1525,,1,40.0,no,0,0,0,0,0,1,0,1
411,k121_748741,1515,,1,0.1,no,0,0,0,0,0,0,0,1
412,k121_1009286,1514,,3,1.8,no,1,0,0,0,0,0,0,1
413,k121_812047,1513,,1,0.1,no,0,0,0,0,0,0,0,1
414,k121_333409,1509,,3,0.0,no,0,0,1,0,0,0,0,0
415,k121_1100928,1509,,1,0.1,no,0,0,0,0,0,0,0,1
416,k121_705109,1504,,2,0.0,no,2,0,0,0,0,0,0,0
417,k121_880911,1503,,1,3.5,no,0,0,0,0,0,0,0,1
418,k121_913758,1492,,1,0.0,no,0,1,0,0,0,0,0,0
420,k121_1218848,1491,,1,0.0,no,0,0,1,0,0,0,0,0
421,k121_232194,1490,,1,0.9,no,0,0,1,0,0,0,0,1
422,k121_684722,1488,,2,1.2,no,0,0,0,0,0,0,0,1
423,k121_319656,1485,,2,0.0,no,0,0,1,0,0,0,0,0
424,k121_658510,1484,,2,0.1,no,0,0,0,0,0,0,0,1
426,k121_464666,1477,,1,2.3,no,0,0,0,0,0,0,0,1
428,k121_1414099,1473,,2,0.5,no,0,0,0,0,0,0,0,1
429,k121_1325977,1466,,2,0.2,no,0,0,0,0,0,0,0,1
430,k121_721040,1465,,1,0.6,no,0,0,0,0,0,0,0,1
431,k121_1321025,1464,,2,0.6,no,0,0,0,0,0,0,0,1
432,k121_1279923,1462,,1,2.1,no,0,0,0,0,0,0,0,1
434,k121_236585,1455,,2,1.1,no,0,0,0,0,0,0,0,1
435,k121_48016,1452,,1,0.1,no,0,0,0,0,0,0,0,1
436,k121_444418,1452,,2,2.1,no,0,0,0,0,0,0,0,1
438,k121_238985,1438,,2,0.1,no,0,0,0,0,0,0,0,1
441,k121_1362380,1428,,3,4.4,no,0,0,0,0,0,2,0,0
442,k121_1028308,1427,,2,1.2,no,0,0,0,0,0,0,0,1
443,k121_151686,1426,,3,0.4,no,0,0,0,0,0,0,0,1
444,k121_1124669,1425,,2,36.9,no,0,0,0,0,0,0,0,1
445,k121_1369240,1421,,3,0.0,no,0,0,1,0,0,0,0,0
446,k121_1092250,1415,,1,0.1,no,0,0,0,0,0,0,0,1
448,k121_859458,1405,,1,0.1,no,0,1,0,0,0,0,0,1
450,k121_841296,1392,,1,0.0,no,0,1,0,0,0,0,0,0
451,k121_1411160,1390,,1,0.1,no,0,0,0,0,0,0,0,1
453,k121_949690,1385,,1,0.0,no,0,1,0,0,0,0,0,0
457,k121_1246021,1370,,1,0.1,yes,0,0,0,0,0,0,0,1
458,k121_1265406,1369,,1,1.0,no,0,0,0,0,0,0,0,1
460,k121_856967,1363,,1,8.5,no,0,0,0,0,0,0,0,1
462,k121_671739,1359,,1,0.0,no,0,0,1,0,0,0,0,0
464,k121_287059,1357,,1,0.0,no,0,1,0,0,0,0,0,0
468,k121_588730,1346,,1,1.3,no,0,0,0,0,0,0,0,1
471,k121_1186342,1339,,3,0.2,no,0,0,0,0,0,0,0,1
472,k121_613995,1337,,2,2.3,no,0,0,0,0,0,0,0,1
479,k121_875383,1314,,1,0.1,no,0,0,0,0,0,0,0,1
481,k121_417661,1308,,1,11.7,no,0,0,0,0,0,1,0,0
482,k121_235059,1300,,1,0.1,no,0,0,0,0,0,0,0,1
483,k121_164634,1299,,1,91.8,no,0,0,0,0,0,0,0,1
485,k121_1395929,1293,,3,0.2,no,0,0,0,0,0,0,0,1
486,k121_108785,1290,,1,0.1,no,0,0,0,0,0,0,0,1
489,k121_316965,1285,,2,0.4,no,0,0,0,0,0,0,0,1
493,k121_947799,1271,,1,0.0,no,0,1,0,0,0,0,0,0
496,k121_886329,1249,,2,17.1,no,0,0,0,0,0,0,0,1
497,k121_848159,1243,,1,0.1,no,0,0,0,0,0,0,0,1
498,k121_577570,1242,,2,0.8,no,0,0,0,0,0,0,0,1
501,k121_1230236,1230,,2,0.2,no,0,0,0,0,0,0,0,1
503,k121_726714,1229,,1,5.7,no,0,0,0,0,0,0,0,1
504,k121_140306,1229,,1,91.8,no,0,0,0,0,0,0,0,1
506,k121_1108416,1225,,1,0.6,no,0,0,0,0,0,0,0,1
507,k121_9966,1222,,1,0.1,no,0,0,0,0,0,0,0,1
509,k121_333311,1211,,2,0.0,no,0,0,1,0,0,0,0,0
511,k121_1140521,1210,,3,4.3,no,0,0,0,0,0,0,0,1
512,k121_711800,1210,,2,3.8,no,0,0,0,1,0,0,0,1
513,k121_1149574,1210,,2,7.9,no,0,0,0,0,0,0,0,1
514,k121_434971,1207,,1,0.1,no,0,0,0,0,0,0,0,1
516,k121_723809,1204,,1,5.2,no,0,0,0,0,0,0,0,0
517,k121_214591,1204,,1,0.4,no,0,0,0,0,0,0,0,1
518,k121_308130,1202,,1,0.0,no,0,1,0,0,0,0,0,1
519,k121_311511,1199,,1,0.0,no,0,0,1,0,1,0,0,0
520,k121_850127,1198,,1,0.4,no,0,0,0,0,0,0,0,1
523,k121_1387299,1195,,2,0.6,no,0,0,0,0,0,0,0,1
524,k121_682803,1192,,1,2.3,no,0,0,0,0,0,0,0,1
527,k121_126880,1189,,2,2.2,no,0,0,0,0,0,0,0,1
528,k121_249803,1187,,1,0.6,no,0,0,0,0,0,0,0,1
529,k121_270685,1186,,2,2.6,no,0,0,0,0,0,0,0,0
531,k121_715486,1184,,1,0.1,no,0,0,0,0,0,0,0,1
532,k121_105542,1180,,1,1.1,no,0,0,0,0,0,0,0,1
536,k121_850952,1168,,1,1.4,no,0,0,0,0,0,1,0,1
539,k121_1335053,1148,,2,2.2,no,0,0,0,0,0,0,0,0
540,k121_1148837,1148,,2,8.1,no,0,0,0,0,0,0,0,1
541,k121_174618,1143,,2,1.6,no,0,0,0,0,0,0,0,1
542,k121_820341,1138,,1,0.0,no,0,1,0,0,0,0,0,0
543,k121_975640,1136,,1,3.0,no,0,0,0,0,0,0,0,1
544,k121_1045775,1135,,1,1.3,no,0,0,0,0,0,0,0,1
545,k121_147944,1132,,1,0.5,no,0,0,0,0,0,0,0,1
546,k121_125956,1128,,1,1.4,no,0,1,0,0,0,0,0,1
547,k121_481822,1126,,2,2.2,no,0,0,0,0,0,0,0,1
548,k121_863115,1123,,2,2.1,no,0,0,0,0,0,0,0,1
549,k121_686874,1120,,1,0.0,no,0,0,1,0,0,0,0,0
550,k121_1033931,1116,,1,1.9,no,0,0,0,0,0,0,0,1
552,k121_694075,1113,,1,0.4,no,0,0,0,0,0,0,0,1
553,k121_704403,1113,,1,0.1,no,0,0,0,0,0,0,0,1
555,k121_1081680,1109,,1,1.1,no,0,1,0,0,0,0,0,1
560,k121_528591,1099,,1,2.3,no,0,0,0,0,0,0,0,1
562,k121_855565,1098,,1,0.1,no,0,0,0,0,0,0,0,1
563,k121_1406070,1096,,1,3.5,no,1,0,0,0,0,0,0,1
565,k121_576306,1096,,1,0.1,no,0,0,0,0,0,0,0,1
566,k121_800929,1095,,2,2.5,no,0,0,0,0,0,0,0,1
567,k121_93813,1095,,1,0.0,no,0,0,1,0,0,0,0,0
572,k121_562192,1086,,1,3.4,no,0,0,0,0,0,0,0,1
573,k121_1419346,1081,,1,0.4,no,0,0,0,0,0,0,0,1
574,k121_143943,1080,,2,1.2,no,0,0,0,0,0,0,0,1
