,ID,Length,Coverage,# ORFs,RDS,Circular,Inc Type(s),# Replication,# Mobilization,# OriT,# Conjugation,# AMRs,# rRNAs,# Plasmid Hits
54,k121_1654542,8060,,9,0.0,no,0,0,1,0,0,0,0,0
55,k121_2179585,8043,,10,2.3,no,0,0,0,0,0,0,0,1
57,k121_1955556,7872,,8,2.3,no,0,0,0,0,0,0,0,1
58,k121_472565,7870,,8,0.0,no,0,0,1,0,0,0,0,0
60,k121_1848251,7647,,5,10.5,no,0,0,0,0,0,2,0,0
61,k121_2455860,7602,,7,0.2,no,0,0,0,0,0,0,0,1
63,k121_498535,7540,,8,0.3,no,0,0,0,0,0,0,0,1
64,k121_1886861,7478,,8,0.5,no,0,0,1,0,0,1,0,0
65,k121_1844961,7410,,12,0.4,no,0,1,1,0,0,0,0,0
66,k121_1772136,7362,,11,1.6,no,0,0,0,0,0,0,0,1
67,k121_28448,7343,,6,0.1,no,0,0,0,0,0,0,0,1
69,k121_2154533,7180,,5,0.1,no,0,0,0,0,1,0,0,1
70,k121_227335,7146,,6,0.0,no,0,1,0,0,0,0,0,0
71,k121_2065608,7074,,7,-1.8,no,0,0,1,0,1,0,0,0
72,k121_842676,7019,,6,0.0,no,0,0,1,0,0,0,0,0
73,k121_2005559,6970,,7,-0.1,no,0,0,1,0,0,0,0,0
74,k121_1602658,6909,,8,2.8,no,0,0,0,0,0,0,0,1
75,k121_216971,6905,,7,0.0,no,0,0,1,0,0,1,0,0
77,k121_351226,6775,,7,0.1,no,0,0,0,0,0,0,0,1
78,k121_2529586,6710,,11,0.0,no,0,1,0,0,0,0,0,0
79,k121_2235410,6699,,3,0.2,no,0,0,0,0,0,0,0,1
81,k121_704863,6618,,11,2.0,no,0,0,0,0,0,0,0,1
82,k121_856599,6574,,10,-0.1,no,0,0,1,0,0,0,0,0
83,k121_2286739,6485,,10,0.2,no,0,0,1,0,0,0,0,0
84,k121_1779841,6456,,5,0.0,no,0,0,1,0,0,0,0,0
85,k121_212132,6377,,8,3.0,no,0,0,0,0,0,1,0,0
86,k121_154684,6308,,5,0.5,no,0,0,0,0,0,0,0,1
87,k121_1547371,6263,,6,0.7,no,0,1,1,0,0,0,0,0
88,k121_165015,6200,,8,0.0,no,0,1,0,0,0,0,0,0
89,k121_2166445,6179,,8,1.8,no,0,0,0,0,0,0,0,1
90,k121_699093,6149,,3,0.6,no,0,0,0,0,0,0,0,1
91,k121_1681398,6116,,10,14.8,no,0,0,0,0,0,6,0,0
93,k121_400960,6037,,6,0.2,no,0,2,2,0,0,0,0,0
94,k121_777636,6017,,7,0.0,no,0,0,1,0,0,0,0,0
95,k121_35144,5990,,2,1.4,no,0,0,0,0,0,0,0,1
96,k121_1987742,5982,,5,0.9,no,0,0,0,0,0,0,0,1
97,k121_2144627,5945,,6,1.8,no,0,0,0,0,0,0,0,1
98,k121_2163610,5941,,2,3.0,no,0,0,0,0,0,0,0,1
99,k121_2275046,5894,,10,0.2,no,0,1,1,0,0,0,0,0
100,k121_2131543,5863,,3,0.4,no,0,0,0,0,0,0,0,1
101,k121_951285,5817,,5,0.6,no,0,0,0,0,0,0,0,1
102,k121_2057198,5787,,5,0.0,no,0,0,1,0,0,0,0,0
103,k121_1674902,5743,,7,2.6,no,0,0,0,0,0,0,0,0
104,k121_1255910,5729,,8,-0.6,no,0,1,0,0,0,0,0,1
105,k121_1127968,5715,,8,0.7,yes,0,0,0,0,0,0,0,1
106,k121_1009714,5715,,4,0.3,yes,0,0,1,1,0,0,0,1
107,k121_986522,5649,,4,4.2,no,0,0,0,0,0,0,0,0
108,k121_849926,5648,,8,1.9,no,0,0,0,0,0,0,0,1
109,k121_952044,5559,,7,0.0,yes,0,0,1,0,0,0,0,0
110,k121_1410934,5557,,6,0.0,no,0,1,0,0,0,0,0,0
111,k121_409877,5534,,5,9.6,no,0,0,0,0,0,1,0,0
112,k121_1505050,5472,,6,0.0,yes,0,0,1,0,1,0,0,0
113,k121_447742,5426,,4,1.1,no,0,1,0,0,0,0,0,1
114,k121_2259502,5410,,5,26.0,no,0,0,0,0,0,0,0,0
115,k121_1319074,5378,,4,0.2,no,0,0,0,0,0,0,0,1
116,k121_233234,5349,,8,0.0,no,0,1,0,0,0,0,0,0
117,k121_1978924,5326,,9,0.9,no,0,0,0,0,2,0,0,1
119,k121_525923,5240,,7,0.1,no,0,0,1,0,0,0,0,0
120,k121_1446306,5230,,7,-0.2,no,0,1,0,0,0,0,0,0
121,k121_1261066,5220,,5,0.1,no,0,1,0,0,0,0,0,0
122,k121_1572693,5201,,5,0.0,no,0,0,1,0,0,0,0,0
123,k121_1408732,5193,,5,0.0,no,0,0,1,0,0,0,0,0
124,k121_1145254,5165,,5,0.0,no,0,0,1,0,2,0,0,0
125,k121_1519412,5060,,10,0.0,no,0,0,1,0,0,0,0,0
126,k121_1389879,5055,,3,0.0,no,0,0,1,0,0,0,0,0
127,k121_1526591,5041,,7,0.9,no,0,0,0,0,0,0,0,0
128,k121_2607129,5024,,6,0.0,no,0,0,1,0,0,0,0,0
129,k121_1768521,5007,,5,0.9,no,0,1,0,0,0,0,0,0
130,k121_2329205,5003,,6,6.4,no,0,0,0,0,0,0,0,1
131,k121_33170,4984,,8,4.5,no,0,0,0,0,0,1,0,0
133,k121_2383839,4915,,4,0.7,no,0,0,0,0,0,0,0,0
134,k121_651347,4915,,5,-0.0,no,0,0,1,0,0,0,0,0
135,k121_1475678,4909,,5,4.4,no,0,0,0,0,0,0,0,0
136,k121_2424630,4889,,6,0.9,no,0,0,1,0,0,0,0,1
137,k121_1578853,4806,,3,0.4,no,0,0,1,0,0,0,0,0
138,k121_1030680,4790,,3,0.0,no,0,0,1,0,0,0,0,0
139,k121_755239,4726,,4,0.0,no,0,2,0,0,0,0,0,0
140,k121_139268,4724,,2,0.9,no,0,0,0,0,0,0,0,1
141,k121_1744751,4705,,4,0.0,no,0,1,0,0,0,0,0,0
142,k121_1786662,4700,,6,42.4,no,0,0,0,0,0,1,0,1
143,k121_54843,4697,,6,1.1,no,0,0,0,0,0,0,0,1
145,k121_1984265,4683,,3,0.0,no,0,0,1,0,1,0,0,0
146,k121_1162555,4638,,4,0.5,no,0,0,0,0,0,0,0,1
147,k121_380832,4608,,5,0.2,no,0,0,1,0,0,0,0,0
148,k121_1081764,4600,,6,2.0,no,0,0,0,0,0,0,0,0
149,k121_1576680,4575,,7,0.2,no,0,0,0,0,0,0,0,1
150,k121_406395,4573,,3,0.6,no,0,0,0,0,0,0,0,1
152,k121_1584843,4554,,2,0.2,no,0,0,0,0,0,0,0,1
153,k121_1190162,4552,,8,0.7,no,0,0,0,0,0,0,0,0
156,k121_1685944,4493,,4,0.4,no,0,0,0,0,0,0,0,1
157,k121_1413445,4477,,5,0.0,no,0,1,0,0,0,0,0,0
158,k121_2611550,4475,,7,0.0,yes,0,0,1,0,0,0,0,0
159,k121_1252995,4470,,4,0.0,no,0,1,0,0,0,0,0,0
160,k121_2280399,4454,,3,1.4,no,0,0,0,0,0,0,0,0
161,k121_2002496,4450,,3,0.2,no,0,0,1,0,0,0,0,1
162,k121_2610857,4450,,5,0.0,yes,0,0,1,0,0,0,0,0
163,k121_1405600,4448,,6,0.7,no,0,0,0,0,0,0,0,0
164,k121_449973,4440,,4,-0.1,no,0,1,0,0,0,0,0,1
165,k121_2348390,4427,,3,1.4,no,0,0,0,0,0,0,0,1
166,k121_1729618,4379,,6,0.1,no,0,0,1,0,1,0,0,0
167,k121_1010678,4365,,4,0.3,no,0,0,0,0,0,0,0,1
168,k121_2101199,4364,,5,0.3,no,0,0,0,0,0,0,0,1
170,k121_1271855,4335,,3,0.0,no,0,0,1,0,0,0,0,0
171,k121_454878,4321,,7,0.9,no,0,0,0,0,0,2,0,1
172,k121_987158,4303,,5,0.2,no,0,1,0,0,0,0,0,0
173,k121_1219288,4295,,7,0.1,no,0,0,0,0,0,0,0,1
174,k121_556226,4286,,3,0.1,no,0,0,0,0,0,0,0,1
175,k121_1379368,4283,,9,0.0,no,0,1,0,0,0,0,0,0
176,k121_415905,4276,,4,5.4,no,0,0,0,0,0,3,0,0
177,k121_2280528,4270,,2,0.0,no,0,0,1,0,1,0,0,0
178,k121_1256354,4269,,7,15.3,no,0,0,0,0,0,0,0,0
179,k121_1812001,4269,,8,1.0,yes,0,0,1,0,0,0,0,0
180,k121_2176736,4266,,3,0.0,no,0,1,0,0,0,0,0,0
181,k121_2052341,4256,,4,0.2,yes,0,0,0,1,0,1,0,0
182,k121_1281803,4255,,3,0.0,no,0,1,0,0,0,0,0,0
183,k121_1495736,4245,,5,0.0,no,0,1,0,0,0,0,0,0
185,k121_680140,4208,,6,1.8,no,0,0,0,0,0,0,0,1
186,k121_413162,4194,,4,0.4,no,0,0,0,0,0,0,0,1
189,k121_773495,4185,,2,0.7,no,0,0,0,0,0,0,0,1
190,k121_2453518,4182,,6,0.0,no,0,1,0,0,0,0,0,0
191,k121_1249762,4179,,5,0.1,no,0,0,1,0,0,0,0,0
192,k121_1061700,4177,,5,0.0,no,0,0,1,0,0,0,0,0
194,k121_1554759,4169,,6,0.1,no,0,0,1,0,0,0,0,0
195,k121_2550409,4161,,7,0.2,no,0,0,0,0,0,0,0,1
196,k121_1181333,4160,,5,0.2,no,0,0,1,0,0,0,0,0
197,k121_2322206,4142,,4,17.6,no,0,0,0,0,0,2,0,0
198,k121_2475420,4092,,4,0.0,no,0,0,1,0,0,1,0,0
199,k121_425736,4089,,3,-0.3,no,0,1,0,0,0,0,0,1
201,k121_388068,4062,,6,3.5,no,0,0,0,0,0,0,0,0
203,k121_2611276,4040,,5,0.1,yes,0,0,1,0,0,0,0,0
204,k121_636211,4018,,3,0.1,no,0,0,0,0,0,0,0,1
205,k121_1199709,4017,,4,4.1,no,0,0,0,0,0,3,0,0
208,k121_802124,3968,,4,0.0,no,0,0,1,0,0,0,0,0
209,k121_1518170,3935,,3,0.0,no,0,0,1,0,0,0,0,0
210,k121_2534231,3928,,4,0.0,no,0,1,1,0,0,0,0,0
211,k121_2517087,3927,,3,0.0,yes,0,0,1,0,0,0,0,0
212,k121_534762,3921,,3,0.2,no,0,1,0,0,0,0,0,0
213,k121_2161984,3913,,5,0.0,no,0,1,0,0,0,0,0,0
214,k121_1575414,3895,,3,0.0,no,0,0,1,0,0,0,0,0
215,k121_956795,3894,,7,0.0,no,0,1,0,0,0,0,0,0
216,k121_723631,3890,,7,0.1,no,0,1,0,0,0,0,0,0
218,k121_1389572,3869,,4,0.3,no,0,0,0,0,0,0,0,1
219,k121_2477725,3861,,7,0.2,no,0,0,0,0,0,0,0,1
220,k121_8912,3848,,3,0.0,no,0,0,1,0,0,0,0,0
222,k121_237705,3823,,5,0.0,no,0,1,0,0,0,0,0,0
223,k121_966303,3819,,2,0.1,no,0,0,0,0,0,0,0,1
224,k121_1155316,3804,,4,0.1,no,0,1,1,0,0,0,0,0
225,k121_1030920,3792,,2,7.4,no,0,0,0,0,0,0,0,1
226,k121_2252344,3787,,5,0.0,no,0,1,0,0,0,0,0,0
227,k121_673892,3778,,1,0.2,no,0,0,0,0,0,0,0,1
228,k121_1419956,3776,,5,0.8,no,0,0,0,0,0,0,0,1
229,k121_1321284,3762,,2,0.0,no,0,0,1,0,0,0,0,0
230,k121_2611124,3762,,3,0.0,yes,0,1,0,0,0,0,0,0
231,k121_2380698,3758,,3,1.7,no,0,0,0,0,0,0,0,0
232,k121_1123150,3752,,2,8.2,no,0,0,0,0,0,0,0,1
234,k121_891832,3749,,3,0.0,no,0,1,0,0,0,0,0,0
235,k121_833914,3741,,5,1.0,no,0,0,0,0,0,0,0,0
237,k121_2530054,3726,,7,0.5,no,0,0,0,0,0,0,0,1
238,k121_1365561,3725,,6,0.0,no,0,0,1,0,0,0,0,0
239,k121_2460824,3719,,6,5.7,no,0,0,0,0,0,0,0,0
240,k121_916777,3718,,5,0.0,no,0,0,1,0,0,0,0,0
242,k121_1970650,3704,,4,1.4,no,0,0,0,0,0,0,0,1
244,k121_313684,3694,,2,1.1,no,0,0,0,0,0,0,0,1
245,k121_2485981,3671,,5,0.2,no,0,0,1,0,0,0,0,0
246,k121_130718,3671,,5,0.3,no,0,0,0,0,0,0,0,1
247,k121_583054,3663,,2,2.0,no,0,0,0,0,0,0,0,1
248,k121_304815,3656,,3,0.0,no,0,1,0,0,0,0,0,0
250,k121_1052868,3641,,5,0.0,no,0,1,0,0,0,0,0,0
251,k121_133586,3639,,3,0.2,no,0,0,0,0,0,0,0,1
255,k121_963761,3625,,2,4.3,no,0,0,0,0,0,0,0,1
256,k121_427699,3624,,4,0.0,no,0,1,0,0,0,0,0,0
258,k121_210524,3612,,4,1.5,no,0,0,0,0,0,0,0,1
260,k121_463208,3594,,5,0.2,no,0,0,0,0,0,0,0,1
261,k121_371226,3588,,6,0.0,no,0,0,1,0,0,0,0,0
262,k121_427185,3569,,5,8.4,no,0,0,0,0,0,0,0,0
263,k121_2018083,3564,,5,1.0,no,0,0,0,0,0,0,0,1
264,k121_303707,3558,,3,1.1,no,0,0,0,0,0,0,0,0
266,k121_208383,3532,,3,1.6,no,0,0,0,0,0,0,0,1
267,k121_1800338,3527,,4,1.1,no,0,0,0,0,0,0,0,0
268,k121_1258572,3526,,5,0.4,no,0,0,1,0,0,0,0,1
269,k121_1380802,3525,,2,0.0,no,0,0,1,0,0,0,0,0
271,k121_99784,3514,,3,1.1,no,0,0,0,0,0,0,0,1
272,k121_2429030,3512,,1,0.0,no,0,0,1,0,0,0,0,0
274,k121_1189752,3497,,3,0.1,no,0,1,0,0,0,0,0,1
275,k121_1624665,3489,,2,2.2,no,0,0,0,0,0,0,0,1
278,k121_37393,3480,,3,0.0,yes,0,0,1,0,0,0,0,0
279,k121_1948294,3478,,3,0.3,no,0,2,0,0,0,0,0,1
280,k121_1807622,3477,,5,0.8,no,0,0,0,0,0,0,0,0
281,k121_1409683,3473,,4,0.0,no,0,1,0,0,0,0,0,0
282,k121_1364828,3443,,3,1.1,no,0,0,0,0,0,0,0,1
283,k121_1787274,3442,,5,0.3,no,0,1,0,0,0,0,0,0
284,k121_378790,3434,,5,0.0,no,0,0,1,0,0,0,0,0
285,k121_373948,3423,,4,0.0,no,0,1,0,0,0,0,0,0
287,k121_2359870,3420,,2,0.0,no,0,0,1,0,0,0,0,0
288,k121_268089,3419,,3,1.8,no,0,0,0,0,0,0,0,0
290,k121_1198176,3389,,6,0.9,no,0,0,0,0,0,0,0,0
291,k121_1928672,3376,,1,0.1,no,0,0,0,0,0,0,0,1
292,k121_1780258,3375,,3,0.2,no,0,2,0,0,0,0,0,1
293,k121_1154367,3370,,3,0.0,no,0,0,0,1,0,0,0,0
295,k121_2482535,3357,,4,0.3,no,0,0,0,0,0,0,0,1
296,k121_1857247,3346,,4,0.2,no,0,0,0,0,0,0,0,1
297,k121_1988329,3313,,5,0.0,no,0,0,1,0,0,0,0,0
298,k121_992656,3306,,2,0.0,no,0,1,0,0,0,0,0,0
299,k121_1422573,3305,,5,0.1,yes,0,0,0,0,0,0,0,1
300,k121_623804,3299,,5,0.0,yes,0,0,1,0,0,0,0,0
301,k121_880896,3299,,3,0.3,no,0,0,0,0,1,0,0,1
302,k121_422580,3296,,3,0.0,no,0,0,1,0,0,0,0,0
303,k121_1912695,3280,,5,0.0,no,0,1,0,0,0,0,0,0
304,k121_1180975,3278,,1,0.1,no,0,0,0,0,0,0,0,1
305,k121_757531,3274,,5,0.0,yes,0,0,1,0,0,0,0,0
307,k121_189984,3264,,5,3.3,no,0,0,0,0,0,0,0,1
308,k121_2010436,3262,,3,0.0,no,0,0,1,0,0,0,0,0
309,k121_2487168,3242,,6,14.5,no,0,0,0,0,0,0,0,1
310,k121_974646,3212,,1,0.9,no,0,0,0,0,0,0,0,1
312,k121_2569904,3206,,2,0.0,no,0,0,1,0,0,0,0,0
313,k121_1142033,3201,,3,0.0,no,0,1,0,0,0,0,0,0
314,k121_373954,3197,,2,0.3,no,0,0,1,0,0,0,0,0
315,k121_235803,3170,,5,0.0,no,0,0,1,0,0,0,0,0
316,k121_94515,3161,,6,6.2,no,0,0,0,0,0,0,0,0
317,k121_445229,3157,,1,0.1,no,0,0,0,0,0,0,0,1
318,k121_987430,3149,,7,0.0,no,0,0,2,0,0,0,0,0
320,k121_2425181,3139,,3,0.9,no,0,0,0,0,0,0,0,1
323,k121_2066910,3102,,1,0.0,no,0,0,1,0,0,0,0,0
324,k121_2392360,3091,,3,0.2,no,0,0,0,0,0,0,0,1
325,k121_1671195,3089,,4,0.0,no,0,0,1,0,0,0,0,0
327,k121_1505473,3078,,4,0.8,no,0,0,0,0,0,0,0,1
328,k121_697602,3076,,4,0.0,no,0,0,1,0,0,0,0,0
329,k121_2295773,3070,,3,0.0,no,0,1,0,0,0,0,0,0
330,k121_442922,3070,,1,1.2,no,0,0,0,0,0,0,0,1
331,k121_2137672,3067,,5,2.5,no,0,0,0,0,1,0,0,1
332,k121_1673304,3064,,4,-0.1,no,0,1,0,0,0,0,0,0
333,k121_1171286,3060,,6,0.0,no,0,0,1,0,0,0,0,0
335,k121_1964318,3057,,2,0.1,no,0,0,0,0,0,0,0,1
336,k121_2401091,3049,,3,0.0,no,0,1,0,0,0,0,0,0
337,k121_1346784,3042,,2,0.0,yes,0,1,1,0,0,0,0,0
338,k121_423514,3040,,2,-0.5,no,0,0,1,0,0,0,0,0
340,k121_42905,3031,,3,0.4,no,0,0,0,0,0,0,0,1
341,k121_855702,3022,,4,1.2,no,0,0,0,0,0,0,0,0
342,k121_995941,3021,,2,0.2,no,0,0,0,0,0,0,0,1
343,k121_2227526,3018,,5,0.8,no,0,0,0,0,0,0,0,0
344,k121_2611034,3016,,4,0.0,yes,0,0,1,0,0,0,0,0
345,k121_2422250,3015,,3,0.3,no,0,0,1,0,1,0,0,1
347,k121_1223630,3010,,4,0.0,no,0,1,0,0,0,0,0,0
348,k121_2188164,3010,,1,48.7,no,0,0,0,0,0,0,0,1
349,k121_131667,3009,,5,0.0,no,0,1,0,0,0,0,0,0
350,k121_2611293,3008,,3,0.0,yes,0,0,1,0,0,0,0,0
351,k121_645874,3001,,4,0.5,no,0,0,1,0,0,0,0,1
352,k121_235361,2997,,2,-0.9,no,0,1,0,0,0,0,0,1
353,k121_2375688,2997,,2,0.5,no,0,0,0,0,0,0,0,1
354,k121_929817,2993,,2,3.0,no,0,0,0,0,0,0,0,1
355,k121_1444979,2952,,2,0.0,no,0,1,0,0,0,0,0,0
356,k121_865057,2952,,2,1.1,no,0,0,1,0,0,0,0,1
357,k121_1502407,2947,,4,0.1,yes,0,0,0,0,0,0,0,0
358,k121_1230775,2932,,4,0.0,no,0,1,0,0,0,0,0,0
359,k121_378779,2921,,3,0.0,no,0,0,1,0,0,0,0,0
360,k121_1017909,2907,,2,0.0,no,0,1,0,0,0,0,0,0
361,k121_1905779,2904,,5,14.6,no,0,0,0,0,0,3,0,1
362,k121_1901213,2903,,1,0.1,no,0,0,1,0,0,0,0,1
363,k121_2013526,2896,,2,0.0,no,0,1,0,0,0,0,0,0
364,k121_61891,2896,,3,0.0,no,0,1,0,0,0,0,0,0
365,k121_477515,2887,,4,0.0,no,0,0,1,0,0,0,0,0
367,k121_1657369,2873,,3,0.2,no,0,0,0,0,0,0,0,1
368,k121_1349232,2870,,2,0.2,no,0,0,0,0,0,0,0,1
369,k121_1929633,2859,,1,1.1,no,0,0,0,0,0,0,0,1
371,k121_600225,2837,,2,0.9,no,0,0,0,0,0,0,0,0
373,k121_358797,2823,,4,0.3,no,0,0,0,0,0,0,0,1
374,k121_1803525,2822,,4,1.1,no,0,0,0,0,0,0,0,1
377,k121_1833800,2781,,2,3.1,no,0,0,0,0,0,0,0,1
378,k121_1718727,2769,,4,0.0,no,0,0,1,0,0,0,0,0
379,k121_1347008,2765,,5,0.9,no,0,0,0,0,0,0,0,1
380,k121_412459,2756,,3,1.2,no,0,0,0,0,0,0,0,0
381,k121_759563,2755,,1,0.0,no,0,0,1,0,0,0,0,0
382,k121_1460316,2754,,1,-0.0,no,0,1,0,0,0,0,0,1
383,k121_2495660,2748,,1,0.6,no,0,0,0,0,0,0,0,1
384,k121_1791417,2741,,6,0.7,no,0,0,0,0,1,0,0,1
385,k121_2376817,2736,,2,0.1,no,0,1,0,0,0,0,0,1
386,k121_1812627,2735,,5,1.1,no,0,0,0,0,0,0,0,1
387,k121_2067616,2733,,4,0.5,no,0,0,0,0,0,0,0,1
388,k121_2026563,2732,,2,10.7,no,0,0,0,0,0,0,0,1
389,k121_725609,2725,,4,0.9,no,0,0,0,0,0,0,0,0
390,k121_46818,2724,,2,0.9,no,0,0,0,0,0,0,0,0
391,k121_1622878,2724,,4,1.5,no,0,0,1,0,0,0,0,0
392,k121_910658,2724,,5,1.1,no,0,0,0,0,0,0,0,1
393,k121_2257880,2719,,4,0.3,no,0,0,0,0,1,0,0,1
395,k121_146872,2710,,3,1.1,no,0,0,0,0,0,0,0,1
396,k121_1313972,2701,,3,0.2,no,0,0,0,0,0,0,0,1
397,k121_335752,2700,,2,0.0,yes,0,1,0,0,0,0,0,0
398,k121_2187518,2700,,3,6.6,no,0,0,0,0,0,0,0,1
401,k121_2046963,2686,,3,7.4,no,1,0,1,0,0,0,0,1
402,k121_2611562,2685,,2,0.0,yes,0,0,1,0,0,0,0,0
403,k121_1147188,2681,,2,0.3,no,0,0,0,0,0,0,0,1
405,k121_2442549,2673,,2,0.0,no,0,1,0,0,0,0,0,0
406,k121_952832,2670,,1,1.5,no,0,0,0,0,0,0,0,1
407,k121_1033894,2665,,3,1.3,no,0,0,0,0,0,0,0,0
409,k121_666643,2658,,5,5.6,no,0,0,0,0,0,2,0,1
410,k121_1466171,2646,,2,0.1,no,0,0,0,0,0,0,0,1
411,k121_1271064,2642,,2,0.1,no,0,0,0,0,0,0,0,1
412,k121_1550475,2634,,6,0.2,no,0,0,0,0,0,0,0,1
414,k121_925674,2630,,5,2.5,no,0,0,0,0,0,0,0,1
415,k121_1449795,2628,,2,0.1,no,0,1,0,0,0,0,0,0
416,k121_723855,2627,,4,3.9,no,0,0,0,0,0,0,0,1
417,k121_2354471,2623,,4,0.0,no,0,1,0,0,0,0,0,0
419,k121_561578,2616,,3,3.9,yes,1,0,0,1,0,0,0,1
420,k121_2397217,2616,,1,2.1,no,0,0,0,0,0,0,0,1
423,k121_1112619,2611,,3,0.0,no,0,1,0,0,0,0,0,0
424,k121_1099616,2609,,3,0.1,no,0,0,0,0,0,0,0,1
425,k121_2057915,2607,,3,0.0,no,0,0,1,0,0,0,0,0
426,k121_262199,2599,,1,4.7,no,0,0,0,0,0,0,0,1
429,k121_1888387,2597,,1,0.4,no,0,0,0,0,0,0,0,1
430,k121_30394,2595,,4,2.2,no,0,0,1,0,0,0,0,0
432,k121_2555453,2588,,1,1.4,no,0,0,0,0,0,0,0,1
433,k121_383903,2587,,2,0.0,no,0,0,1,0,0,0,0,0
434,k121_2067966,2586,,3,0.0,no,0,1,0,0,0,0,0,0
435,k121_688848,2583,,2,0.1,no,0,0,0,0,0,0,0,1
436,k121_1082390,2583,,1,0.6,no,0,0,0,0,0,0,0,1
440,k121_919898,2576,,5,8.9,no,0,0,0,0,0,1,0,0
441,k121_582012,2576,,2,0.0,no,0,0,1,0,0,0,0,0
442,k121_1736316,2575,,6,0.0,no,0,0,1,0,0,0,0,0
443,k121_1877767,2566,,4,1.3,no,0,0,0,0,0,0,0,1
446,k121_332706,2561,,4,0.0,no,0,0,1,0,0,0,0,0
448,k121_2489346,2553,,3,0.0,no,0,0,1,0,0,0,0,0
449,k121_2430702,2552,,4,0.4,no,0,0,0,0,0,0,0,1
451,k121_1800273,2540,,2,0.0,no,0,1,0,0,0,0,0,0
452,k121_1542407,2535,,2,0.1,no,0,0,0,0,0,0,0,1
453,k121_791635,2531,,3,1.7,no,0,0,1,0,0,0,0,0
454,k121_2355547,2528,,1,0.0,no,0,0,1,0,0,0,0,0
455,k121_488767,2525,,3,1.6,no,1,1,0,0,0,0,0,0
456,k121_769575,2517,,2,0.0,no,0,0,1,0,0,0,0,0
457,k121_2600635,2517,,3,0.4,no,0,0,0,0,0,0,0,1
458,k121_2490966,2507,,4,1.9,no,0,0,0,0,0,0,0,1
459,k121_1437119,2502,,2,0.0,yes,0,1,0,0,0,0,0,0
460,k121_2281957,2496,,3,0.5,no,0,1,0,0,0,0,0,0
462,k121_602133,2491,,2,0.0,no,0,1,0,0,0,0,0,0
463,k121_279566,2476,,1,0.4,no,0,0,0,0,0,0,0,1
464,k121_1736871,2474,,2,0.1,no,0,0,0,0,0,0,0,1
