,ID,Length,Coverage,# ORFs,RDS,Circular,Inc Type(s),# Replication,# Mobilization,# OriT,# Conjugation,# AMRs,# rRNAs,# Plasmid Hits
162,k121_691801,2607,,1,0.1,no,0,0,0,0,0,0,0,1
166,k121_1502994,2549,,3,0.2,no,0,0,0,0,0,0,0,1
173,k121_908565,2387,,2,0.1,no,0,0,0,0,0,0,0,1
177,k121_1669910,2323,,1,0.1,no,0,0,0,0,0,0,0,1
179,k121_543323,2312,,1,0.9,no,0,0,0,0,0,0,0,1
183,k121_1154181,2278,,1,0.1,no,0,0,1,0,0,0,0,1
188,k121_1473742,2239,,2,0.2,no,0,0,0,0,0,0,0,1
190,k121_976277,2233,,2,0.1,no,0,0,0,0,0,0,0,1
192,k121_2099895,2226,,1,0.1,no,0,0,0,0,0,0,0,1
195,k121_2160079,2199,,3,0.1,no,0,0,0,0,0,0,0,1
205,k121_60218,2040,,2,1.3,no,0,0,0,0,0,0,0,1
209,k121_2350128,1994,,3,0.0,no,0,1,0,0,0,0,0,0
211,k121_333012,1972,,2,0.0,no,0,1,0,0,0,0,0,0
216,k121_1348625,1921,,1,0.1,no,0,0,0,0,0,0,0,1
217,k121_327585,1919,,1,0.1,no,0,0,0,0,0,0,0,1
218,k121_204795,1919,,4,0.3,no,0,0,0,0,0,0,0,1
219,k121_289721,1918,,1,0.1,no,0,0,0,0,0,0,0,1
221,k121_1369161,1906,,2,0.1,no,0,0,0,0,0,0,0,1
231,k121_1407073,1826,,1,0.4,no,0,0,0,0,0,0,0,1
239,k121_1768401,1796,,2,0.0,no,0,0,1,0,0,0,0,0
240,k121_1156511,1791,,2,4.4,no,0,0,0,0,0,0,0,0
241,k121_1984588,1791,,2,0.3,no,0,0,0,0,0,0,0,1
247,k121_1086363,1742,,1,0.1,no,0,0,0,0,0,0,0,1
258,k121_1528986,1668,,2,0.2,no,0,0,0,0,0,0,0,1
262,k121_1804884,1656,,1,0.6,no,0,0,0,0,0,0,0,1
263,k121_1640256,1654,,1,1.4,no,0,1,0,0,0,0,0,1
273,k121_120369,1609,,3,0.8,no,0,0,0,0,0,0,0,1
277,k121_2388919,1599,,1,53.2,no,0,0,0,0,0,0,0,0
283,k121_1276784,1579,,1,0.1,no,0,0,0,0,0,0,0,1
284,k121_2129059,1574,,1,0.1,no,0,0,0,0,0,0,0,1
286,k121_1230550,1556,,1,0.1,no,0,0,0,0,0,0,0,1
288,k121_586086,1527,,1,0.4,no,0,0,0,0,0,0,0,1
290,k121_292572,1520,,2,0.4,no,0,0,0,0,0,0,0,1
295,k121_2305495,1502,,1,0.1,no,0,0,0,0,0,0,0,1
296,k121_1120474,1502,,2,0.4,no,0,0,0,0,0,0,0,1
305,k121_2283682,1437,,3,11.8,no,0,0,0,0,0,0,0,1
309,k121_534404,1422,,2,0.1,no,0,0,0,0,0,0,0,1
312,k121_1935342,1417,,1,0.0,no,0,0,1,0,0,0,0,0
319,k121_1705900,1373,,1,0.0,no,0,1,0,0,0,0,0,0
322,k121_1369036,1351,,1,0.1,no,0,0,0,0,0,0,0,1
325,k121_2326179,1337,,2,0.1,no,0,0,0,0,0,0,0,1
331,k121_546521,1323,,1,0.4,no,0,0,0,0,0,0,0,1
335,k121_1333536,1314,,1,0.0,no,0,0,1,0,0,0,0,0
339,k121_1668398,1307,,3,0.3,no,0,0,1,0,0,0,0,1
340,k121_2406440,1306,,2,0.9,no,0,0,0,0,0,0,0,0
345,k121_561211,1290,,1,0.1,no,0,0,0,0,0,0,0,1
346,k121_133104,1286,,2,1.1,no,0,0,0,0,0,0,0,1
350,k121_1839157,1237,,1,0.1,no,0,0,0,0,0,0,0,1
351,k121_439846,1233,,1,0.1,no,0,0,0,0,0,0,0,1
355,k121_132810,1228,,1,0.4,no,0,0,0,0,0,0,0,1
358,k121_1022879,1218,,1,0.1,no,0,0,0,0,0,0,0,1
359,k121_357913,1218,,1,0.0,no,0,0,1,0,0,0,0,0
364,k121_162026,1205,,2,0.0,no,0,0,1,0,0,0,0,0
367,k121_1150463,1193,,1,0.6,no,0,0,0,0,0,0,0,1
375,k121_2088218,1179,,2,2.0,no,0,0,0,0,0,0,0,1
377,k121_1389447,1173,,1,0.1,no,0,0,0,0,0,0,0,1
381,k121_305103,1157,,2,0.1,no,0,0,0,0,0,0,0,1
390,k121_950490,1138,,1,0.0,no,0,1,0,0,0,0,0,0
391,k121_640723,1133,,1,0.1,no,0,0,0,0,0,0,0,1
395,k121_2454764,1121,,1,0.1,no,0,0,0,0,0,0,0,1
396,k121_1270656,1116,,1,0.2,no,0,0,0,0,0,0,0,1
404,k121_596939,1080,,2,0.2,no,0,0,0,0,0,0,0,1
405,k121_1466945,1079,,1,0.1,no,0,0,0,0,0,0,0,1
407,k121_1384874,1075,,1,3.5,no,0,0,0,0,0,0,0,1
411,k121_385270,1067,,2,0.3,no,0,0,0,0,0,0,0,1
412,k121_385345,1067,,2,0.3,no,0,0,0,0,0,0,0,1
421,k121_290783,1052,,1,0.1,no,0,0,0,0,0,0,0,1
426,k121_79428,1049,,2,2.0,no,0,0,0,0,0,0,0,0
431,k121_914865,1039,,2,0.3,no,0,0,0,0,0,0,0,1
435,k121_2348991,1036,,1,0.1,no,0,0,0,0,0,0,0,1
436,k121_651464,1034,,1,1.1,no,0,0,0,0,0,0,0,1
439,k121_271519,1028,,2,1.2,no,0,0,0,0,0,0,0,0
447,k121_887584,1020,,1,0.4,no,0,0,0,0,0,0,0,1
