,ID,Length,Coverage,# ORFs,RDS,Circular,Inc Type(s),# Replication,# Mobilization,# OriT,# Conjugation,# AMRs,# rRNAs,# Plasmid Hits
192,k121_107635,1143,,1,0.1,no,0,0,0,0,0,0,0,1
198,k121_224500,1122,,1,0.1,no,0,0,0,0,0,0,0,1
199,k121_316363,1108,,1,0.0,no,0,0,1,0,0,0,0,0
201,k121_379637,1100,,1,0.1,no,0,0,0,0,0,0,0,1
206,k121_447070,1078,,1,0.1,no,0,0,0,0,0,0,0,1
209,k121_520230,1073,,2,0.2,no,0,0,0,0,0,0,0,1
214,k121_128524,1056,,1,0.6,no,0,0,0,0,0,0,0,1
217,k121_84075,1042,,1,0.1,no,0,0,0,0,0,0,0,1
226,k121_437618,1015,,1,0.1,no,0,0,0,0,0,0,0,1
230,k121_373276,1011,,1,1.9,no,0,0,0,0,0,0,0,1
231,k121_606269,1004,,2,0.3,no,0,0,0,0,0,0,0,1
233,k121_107562,1001,,1,0.0,no,0,1,0,0,0,0,0,0
234,k121_18799,1001,,1,1.4,no,0,0,0,0,0,0,0,1
