gene	start	end	length	strand	gc_content	genetic_code	rbs_motif	marker	evalue	bitscore	uscg	plasmid_hallmark	virus_hallmark	taxid	taxname	annotation_conjscan	annotation_amr	annotation_accessions	annotation_description
k121_43129_3	834	2726	1893	1	0.714	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_692566_1	1	858	858	-1	0.421	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_692566_2	861	1262	402	-1	0.473	11	GGA/GAG/AGG	GENOMAD.134030.PP	3.095e-13	68	0	0	0	1	NA	NA	NA	PF13400;TIGR03816;COG4655;K12515	helicase/secretion neighborhood TadE-like protein
k121_692566_3	1259	1660	402	-1	0.485	11	AGxAG	GENOMAD.133471.PC	4.221e-09	56	0	0	0	1	NA	NA	NA	PF16964;TIGR03816;COG4961	helicase/secretion neighborhood TadE-like protein
k121_692566_4	1657	2046	390	-1	0.497	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_692566_5	2070	2264	195	-1	0.497	11	GGAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_692566_6	2319	3140	822	-1	0.506	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_692566_7	3145	3534	390	-1	0.497	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_2919_1	495	800	306	1	0.415	11	None	GENOMAD.108208.PC	2.777e-41	147	0	1	0	1	NA	NA	NA	PF19514;COG4453;TIGR04563	MobC-like protein
k121_2919_2	797	2272	1476	1	0.468	11	GGA/GAG/AGG	GENOMAD.074304.PP	8.07e-14	77	0	1	0	1	NA	MOBP1	NA	PF03432;PF18821	Relaxase/Mobilisation nuclease domain; Large polyvalent protein-associated domain 7
k121_2919_3	2269	2691	423	-1	0.376	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_2919_4	2684	2929	246	-1	0.346	11	None	GENOMAD.195075.PC	1.656e-07	49	0	0	0	1	NA	NA	NA	PF13711	NA
k121_2919_5	3034	3609	576	-1	0.427	11	GGA/GAG/AGG	GENOMAD.169594.PV	8.807e-11	63	0	1	0	1	NA	NA	NA	PF05732	Firmicute plasmid replication protein (RepL)
k121_2919_6	3674	3814	141	-1	0.440	11	AGGAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_571097_1	300	527	228	1	0.526	11	AGGA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_571097_2	603	899	297	1	0.380	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_571097_3	892	1173	282	1	0.340	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_571097_4	1263	1532	270	-1	0.348	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_571097_5	1519	1809	291	-1	0.412	11	GGA/GAG/AGG	GENOMAD.090474.PP	0.00091	39	0	0	0	1	NA	NA	NA	PF04221;COG3077;TIGR02384;K07473	RelB antitoxin
k121_571097_6	2090	2326	237	1	0.439	11	GGAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_571097_7	2326	2703	378	1	0.431	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_712978_1	695	1981	1287	-1	0.412	11	AAAAA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_895702_1	2	916	915	-1	0.467	11	GGxGG	GENOMAD.207054.PC	7.833e-119	382	0	0	0	1	NA	NA	NA	PF09700;TIGR01888;K09127;COG1769	CRISPR type III-B/RAMP module-associated protein Cmr3
k121_895702_2	895	2508	1614	-1	0.460	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_774285_1	259	969	711	-1	0.408	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_774285_2	1185	2306	1122	-1	0.379	11	TAA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_612378_1	3	113	111	-1	0.586	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_612378_2	123	1133	1011	-1	0.664	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_612378_3	1428	3392	1965	-1	0.534	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_612378_4	3392	3751	360	-1	0.511	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_896256_1	563	1126	564	1	0.520	11	GGA/GAG/AGG	GENOMAD.091239.PP	7.994e-11	63	0	0	0	1	NA	NA	NA	COG3447	Integral membrane sensor domain MASE1
k121_896256_2	1116	1787	672	1	0.521	11	GGA/GAG/AGG	GENOMAD.091239.PP	3.636e-09	59	0	0	0	1	NA	NA	NA	COG3447	Integral membrane sensor domain MASE1
k121_896256_3	1817	2185	369	1	0.515	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_896256_4	2390	3019	630	-1	0.544	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_896256_5	2961	3611	651	-1	0.504	11	None	GENOMAD.146045.CP	3.208e-09	59	0	0	0	1	NA	NA	NA	PF12715;COG3458;TIGR02821;K01060	Abhydrolase family
k121_185926_1	192	773	582	1	0.347	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_185926_2	781	1614	834	-1	0.379	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_185926_3	1641	1841	201	-1	0.383	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_185926_4	1913	2335	423	-1	0.378	11	AGGAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_185926_5	2396	2611	216	1	0.356	11	None	GENOMAD.206102.PC	0.0001542	40	0	0	0	1	NA	NA	NA	PF17206;COG4453	NA
k121_632642_1	2	784	783	1	0.284	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_632642_2	1001	2308	1308	1	0.335	11	AAAA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_632642_3	2223	2900	678	-1	0.313	11	TAA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_632642_4	2979	3230	252	-1	0.313	11	AATAA	GENOMAD.195537.PV	3.601e-08	51	0	0	0	1	NA	NA	NA	PF20038	NA
k121_84230_1	1	900	900	1	0.548	11	None	GENOMAD.126782.PC	8.659e-18	87	0	1	0	1	NA	NA	NA	PF14319;COG5655	Transposase zinc-binding domain
k121_84230_2	1086	1301	216	1	0.532	11	GGA/GAG/AGG	GENOMAD.132514.PP	1.489e-11	60	0	0	0	1	NA	NA	NA	NA	NA
k121_450767_1	3	365	363	1	0.507	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_450767_2	496	780	285	1	0.565	11	GGAG/GAGG	GENOMAD.138269.PC	1.084e-16	76	0	0	0	1	NA	NA	NA	PF03693;COG3609;TIGR02384	Transcriptional regulator, contains Arc/MetJ-type RHH (ribbon-helix-helix) DNA-binding domain
k121_450767_3	782	1090	309	1	0.560	11	None	GENOMAD.142672.PC	1.434e-48	168	0	1	0	1	NA	NA	NA	PF05016;COG3668;TIGR02385	Plasmid stabilization system protein ParE
k121_450767_4	1097	1291	195	1	0.574	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_268215_1	56	2011	1956	1	0.721	11	GGAG/GAGG	GENOMAD.025363.PP	2.413e-05	50	0	0	0	1	NA	NA	NA	NA	NA
k121_268215_2	2059	2679	621	1	0.700	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_653744_1	3	437	435	-1	0.526	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_653744_2	666	1574	909	1	0.524	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_653744_3	1701	2945	1245	-1	0.518	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_248452_1	3	443	441	1	0.508	11	None	GENOMAD.121777.PV	3.852e-16	77	0	1	0	8016	Inoviridae	NA	NA	PF01446;COG5655	Replication protein
k121_248452_2	547	1065	519	1	0.495	11	GGAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_66195_1	3	434	432	1	0.468	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_66195_2	531	755	225	-1	0.533	11	GGAG/GAGG	GENOMAD.208591.PC	6.081e-14	67	0	0	0	1	NA	NA	NA	NA	NA
k121_66195_3	1222	1410	189	1	0.450	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_66195_4	1610	2050	441	-1	0.494	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_66195_5	2264	3313	1050	-1	0.494	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_451430_1	3	65	63	-1	0.317	11	TAA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_451430_2	206	733	528	-1	0.411	11	TAA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_451430_3	1014	1496	483	-1	0.366	11	None	GENOMAD.111118.PP	4.626e-20	89	0	0	0	1	NA	NA	NA	COG3905	NA
k121_451430_4	1493	2398	906	-1	0.414	11	AAAAAA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_289682_1	372	770	399	1	0.677	11	AGGA	GENOMAD.121916.PC	2.986e-13	68	0	0	0	1	NA	NA	NA	PF07141;COG2963	Transposase and inactivated derivatives
k121_289682_2	767	1132	366	1	0.669	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_289682_3	1232	2854	1623	1	0.664	11	3Base/5BMM	GENOMAD.101150.PP	2.255e-06	53	0	0	0	1	NA	NA	NA	NA	NA
k121_289682_4	2877	3515	639	-1	0.615	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_289682_5	3632	3910	279	-1	0.620	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_289682_6	4026	4274	249	1	0.606	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_614103_1	1	1941	1941	-1	0.623	11	None	GENOMAD.120637.CP	2.429e-16	86	0	0	0	1	NA	NA	NF000272	PF12700;K15727;TIGR01730;COG0845	RND family efflux transporter, MFP subunit
k121_614103_2	2445	2717	273	-1	0.579	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_614103_3	2692	3516	825	-1	0.589	11	GGxGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_614103_4	3811	4353	543	-1	0.576	11	AGGA/GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_614103_5	4382	5317	936	-1	0.614	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_614103_6	5376	6275	900	-1	0.623	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_715878_1	3	659	657	-1	0.557	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_715878_2	825	1238	414	-1	0.459	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_715878_3	1465	1863	399	1	0.509	11	AGGAG	GENOMAD.116980.PP	4.963e-06	47	0	0	0	1	NA	NA	NA	COG2916;K11685	DNA-binding protein H-NS
k121_715878_4	1902	2537	636	-1	0.456	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_67142_1	687	2300	1614	1	0.419	11	None	GENOMAD.159182.CP	2.004e-27	121	0	0	0	1	NA	NA	NA	PF14104	NA
k121_67142_2	2272	3093	822	-1	0.479	11	AGGA/GGAG/GAGG	GENOMAD.154637.PC	0.0004253	44	0	0	0	1	NA	NA	NA	PF13612;COG3293	Transposase
k121_854460_1	3	1469	1467	-1	0.569	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_854460_2	1723	2013	291	1	0.498	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_854460_3	2006	2857	852	1	0.525	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_836417_1	3	425	423	1	0.369	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_836417_2	346	1326	981	-1	0.383	11	None	GENOMAD.223425.PV	5.949e-09	60	0	0	0	1	NA	NA	NA	PF04552;COG2826;TIGR02405	Sigma-54, DNA binding domain
k121_836417_3	1390	1611	222	-1	0.405	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_836417_4	1926	3347	1422	-1	0.535	11	None	GENOMAD.151246.CP	0.0001274	47	0	0	0	1	NA	NA	NA	PF17139;COG5071;TIGR02521;K02656	26S proteasome regulatory complex component
k121_615044_1	1	1305	1305	1	0.597	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_615044_2	1268	1969	702	-1	0.585	11	GGA/GAG/AGG	GENOMAD.036826.PP	4.297e-09	59	0	0	0	1	NA	NA	NA	PF07638;TIGR02939;COG1191	RNA polymerase sigma factor RpoE
k121_615044_3	2125	2781	657	1	0.600	11	GGA/GAG/AGG	GENOMAD.152465.CP	6.315e-114	363	0	0	0	1	NA	NA	NA	PF01738;K01061;COG3571;TIGR03611	Dienelactone hydrolase family
k121_67943_1	1	2955	2955	1	0.497	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_67943_2	3442	3909	468	-1	0.476	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_67943_3	4100	4234	135	1	0.570	11	AGGA/GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_996381_1	2	1261	1260	-1	0.582	11	3Base/5BMM	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_996381_2	1349	1825	477	1	0.558	11	GGA/GAG/AGG	GENOMAD.153467.PC	1.845e-09	58	0	0	0	1	NA	NA	NA	PF13171;K08365;TIGR02044;COG0789	Cu(I)-responsive transcriptional regulator
k121_996381_3	1785	1934	150	1	0.500	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_996381_4	1896	2327	432	-1	0.609	11	AGxAGG/AGGxGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_996381_5	2324	2749	426	-1	0.617	11	GGxGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_996381_6	2752	2955	204	-1	0.627	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_27479_1	285	1151	867	-1	0.458	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_27479_2	1317	1808	492	-1	0.445	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_27479_3	1852	2214	363	-1	0.490	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_27479_4	2357	3763	1407	-1	0.576	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_210375_1	3	134	132	1	0.530	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_210375_2	298	564	267	1	0.569	11	AGGA/GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_210375_3	548	874	327	1	0.547	11	None	GENOMAD.141272.PC	4.731e-07	49	0	1	0	1	NA	NA	NA	PF19514	NA
