gene	start	end	length	strand	gc_content	genetic_code	rbs_motif	marker	evalue	bitscore	uscg	plasmid_hallmark	virus_hallmark	taxid	taxname	annotation_conjscan	annotation_amr	annotation_accessions	annotation_description
k121_6185_1	1	225	225	1	0.547	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_6185_2	334	540	207	-1	0.517	11	AGGA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_6185_3	764	1519	756	-1	0.599	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_6185_4	1692	1931	240	1	0.500	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_6185_5	1921	2235	315	1	0.429	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_6185_6	2412	2900	489	1	0.489	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_4817_1	308	541	234	1	0.286	11	GGA/GAG/AGG	GENOMAD.195537.PV	6.998e-07	47	0	0	0	1	NA	NA	NA	PF20038	NA
k121_4817_2	696	947	252	1	0.337	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_4817_3	935	1273	339	1	0.342	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_4817_4	1519	1698	180	1	0.283	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_4817_5	1765	2769	1005	-1	0.309	11	None	GENOMAD.015439.PP	5.523e-08	57	0	1	0	1	NA	NA	NA	PF01051;COG5527	Protein involved in initiation of plasmid replication
k121_4817_6	3303	3611	309	-1	0.346	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_4817_7	4168	4338	171	1	0.275	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_4817_8	4341	4724	384	1	0.273	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_41848_1	1	312	312	-1	0.545	11	None	GENOMAD.171786.PC	1.081e-12	65	0	0	0	1	NA	NA	NA	PF13586;COG3293	Transposase DDE domain
k121_41848_2	372	764	393	-1	0.570	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_41848_3	1176	2396	1221	-1	0.581	11	GGA/GAG/AGG	GENOMAD.178418.PC	2.444e-05	49	0	0	0	1	NA	NA	NA	PF14319;COG1996;TIGR02605	Transposase zinc-binding domain
k121_41848_4	2406	3284	879	-1	0.556	11	AGGAG	GENOMAD.057710.VV	6.391e-06	50	0	0	1	2561	Caudoviricetes	NA	NA	PF00589;PF04860;K07358;TIGR01537	Phage integrase family; Phage portal protein
k121_41848_5	3467	3919	453	1	0.528	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_37428_1	121	354	234	1	0.295	11	AATAA	GENOMAD.195537.PV	6.998e-07	47	0	0	0	1	NA	NA	NA	PF20038	NA
k121_37428_2	357	716	360	-1	0.333	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_37428_3	701	970	270	-1	0.326	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_37428_4	1242	1424	183	1	0.306	11	TAA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_37428_5	1490	2491	1002	-1	0.299	11	TATAA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_37428_6	3439	3798	360	-1	0.311	11	TAA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_37428_7	4352	4690	339	1	0.327	11	TAA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_18291_1	3	248	246	-1	0.333	11	AATAA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_18291_2	297	515	219	-1	0.342	11	AAAAA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_18291_3	884	1408	525	-1	0.343	11	AAAA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_18291_4	1588	1806	219	-1	0.352	11	TAA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_18291_5	1819	2622	804	-1	0.315	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_38968_1	261	1226	966	1	0.438	11	GGA/GAG/AGG	GENOMAD.121777.PV	2.494e-38	149	0	1	0	8016	Inoviridae	NA	NA	PF01446;COG5655	Replication protein
k121_38968_2	1417	1731	315	1	0.397	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_38968_3	2158	2289	132	1	0.432	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_34514_1	3	599	597	-1	0.260	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_34514_2	716	838	123	-1	0.309	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_34514_3	1703	2332	630	1	0.300	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_34514_4	2344	3639	1296	-1	0.312	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_41967_1	1	111	111	-1	0.514	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_41967_2	186	464	279	-1	0.634	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_41967_3	448	723	276	-1	0.594	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_41967_4	768	1697	930	-1	0.675	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_41967_5	1833	2222	390	-1	0.679	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_41967_6	2418	2720	303	-1	0.644	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_41967_7	2871	4037	1167	1	0.672	11	None	GENOMAD.168394.PV	4.611e-05	48	0	1	0	2561	Caudoviricetes	MOBQ	NA	PF03389;TIGR02768	Ti-type conjugative transfer relaxase TraA
k121_41967_8	4034	4405	372	-1	0.589	11	None	GENOMAD.152703.PV	4.131e-23	96	0	0	0	1	NA	NA	NA	PF04645;K11686;TIGR01481;COG2452	catabolite control protein A
k121_58349_1	3	134	132	1	0.341	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_58349_2	188	424	237	1	0.388	11	ATA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_58349_3	452	988	537	-1	0.304	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_58349_4	1101	1496	396	1	0.394	11	TATA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_58349_5	1805	2782	978	1	0.357	11	TATA	GENOMAD.134205.PV	6.677e-10	63	0	0	0	8016	Inoviridae	NA	NA	PF01446;COG5655	Replication protein
k121_58349_6	2836	3081	246	1	0.398	11	ATA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_58349_7	3100	3276	177	-1	0.311	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_15507_1	2	565	564	-1	0.316	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_15507_2	609	785	177	-1	0.322	11	AAAAAA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_15507_3	1146	1325	180	-1	0.300	11	AATAA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_15507_4	1897	2148	252	1	0.313	11	AATAA	GENOMAD.195537.PV	3.601e-08	51	0	0	0	1	NA	NA	NA	PF20038	NA
k121_15507_5	2227	2904	678	1	0.313	11	TAA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_15507_6	2819	4126	1308	-1	0.335	11	AAAA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_2247_1	483	1547	1065	1	0.450	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_2247_2	1916	2512	597	1	0.476	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_2247_3	2527	2919	393	1	0.463	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_2247_4	3246	4124	879	1	0.480	11	GGxGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_58631_1	1	384	384	-1	0.406	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_58631_2	1000	1503	504	1	0.405	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_58631_3	1484	1696	213	1	0.390	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_58631_4	1980	2723	744	-1	0.402	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_58657_1	3	512	510	1	0.298	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_58657_2	520	885	366	-1	0.320	11	None	GENOMAD.159317.PV	3.825e-05	44	0	1	0	1	NA	NA	NA	PF19514	MobC-like protein
k121_58657_3	1754	2329	576	1	0.297	11	AAAAT	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
