gene	start	end	length	strand	gc_content	genetic_code	rbs_motif	marker	evalue	bitscore	uscg	plasmid_hallmark	virus_hallmark	taxid	taxname	annotation_conjscan	annotation_amr	annotation_accessions	annotation_description
k121_311620_4	1931	2719	789	1	0.488	11	GGA/GAG/AGG	GENOMAD.224544.PV	1.025e-05	49	0	0	0	1	NA	NA	NA	PF00722;K20832;COG2273	Beta-glucanase, GH16 family
k121_311620_5	2823	3095	273	1	0.465	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_311620_6	3076	3582	507	-1	0.469	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_36477_1	2	592	591	1	0.508	11	None	GENOMAD.109739.PC	7.396e-19	87	0	1	0	1	NA	T_virB5	NA	COG5314;K20266	Conjugal transfer/entry exclusion protein
k121_36477_2	607	1164	558	1	0.536	11	GGA/GAG/AGG	GENOMAD.108501.PC	0.0001612	44	0	1	0	1	NA	NA	NA	PF08808;COG5654;TIGR02783	Uncharacterized conserved protein, contains RES domain
k121_281854_1	1	363	363	1	0.722	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_281854_2	437	670	234	-1	0.675	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_281854_3	828	1586	759	1	0.603	11	AGGAG	GENOMAD.142323.CP	7.003e-14	74	0	0	0	1	NA	NA	NA	PF02683;K06196;COG0785	Cytochrome C biogenesis protein transmembrane region
k121_281854_4	1645	2862	1218	1	0.646	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_281854_5	2859	3896	1038	1	0.615	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_84477_1	2	115	114	1	0.518	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_84477_2	115	1578	1464	1	0.551	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_84477_3	1741	2022	282	1	0.539	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_84477_4	2022	2426	405	1	0.551	11	GGA/GAG/AGG	GENOMAD.205993.PV	2.768e-73	241	0	0	0	1	NA	NA	NA	PF02452;COG2337	mRNA-degrading endonuclease, toxin component of the MazEF toxin-antitoxin module
k121_84477_5	2435	2539	105	1	0.495	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_84477_6	2877	3167	291	-1	0.526	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_6652_1	3	119	117	-1	0.650	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_6652_2	77	751	675	-1	0.639	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_6652_3	828	1223	396	-1	0.604	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_6652_4	1220	1975	756	-1	0.557	11	GGAG/GAGG	GENOMAD.226246.VP	3.481e-35	137	0	0	0	1	NA	NA	NA	PF18367;COG5642;TIGR02293	Uncharacterized conserved protein, DUF2384 family
k121_6652_5	2082	2390	309	-1	0.579	11	AGGA/GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_6652_6	2749	3537	789	1	0.439	11	GGA/GAG/AGG	GENOMAD.189920.PC	1.365e-08	58	0	0	0	1	NA	NA	NA	NA	NA
k121_413583_1	1	213	213	1	0.531	11	None	GENOMAD.102369.PP	2.539e-35	128	0	0	0	1	NA	NA	NA	NA	NA
k121_413583_2	210	737	528	1	0.564	11	None	GENOMAD.211184.PC	1.221e-51	181	0	0	0	1	NA	NA	NA	PF02982;COG5517;TIGR03232	Scytalone dehydratase
k121_413583_3	734	1966	1233	1	0.539	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_413583_4	1963	2454	492	1	0.569	11	AGGA	GENOMAD.170862.PC	1.608e-51	180	0	0	0	1	NA	NA	NA	PF00866;K05550;TIGR03231;COG5517	anthranilate 1,2-dioxygenase, small subunit
k121_413583_5	2451	2867	417	1	0.571	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_413601_1	22	663	642	1	0.650	11	AGxAGG/AGGxGG	GENOMAD.214992.PC	1.713e-47	171	0	0	0	1	NA	NA	NA	PF03703	NA
k121_413601_2	673	1128	456	1	0.629	11	AGGAG	GENOMAD.215003.PC	7.787e-54	186	0	0	0	1	NA	NA	NA	TIGR03054	putative photosynthetic complex assembly protein
k121_413601_3	1152	1448	297	1	0.589	11	GGA/GAG/AGG	GENOMAD.215984.PC	4.697e-19	83	0	0	0	1	NA	NA	NA	PF07378;COG5443	NA
k121_413601_4	1445	2545	1101	1	0.589	11	GGAG/GAGG	GENOMAD.166330.CP	1.732e-193	601	0	0	0	1	NA	NA	NA	PF13668;TIGR02029;K04035;COG2941	magnesium-protoporphyrin IX monomethyl ester aerobic oxidative cyclase
k121_413601_5	2622	2888	267	1	0.599	11	GGA/GAG/AGG	GENOMAD.212297.PC	2.864e-12	63	0	0	0	1	NA	NA	NA	NA	NA
k121_294029_1	2	178	177	1	0.311	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_294029_2	192	305	114	-1	0.351	11	TAA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_294029_3	321	1079	759	-1	0.382	11	AAAA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_294029_4	1101	2657	1557	-1	0.385	11	TAAA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_294029_5	2784	2921	138	-1	0.413	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_222328_1	2	970	969	-1	0.640	11	GGxGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_222328_2	1118	1294	177	1	0.621	11	GGAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_222328_3	1251	2060	810	-1	0.610	11	AGxAGG/AGGxGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_222328_4	2247	2468	222	-1	0.572	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_222328_5	2480	2854	375	-1	0.568	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_36905_1	3	236	234	1	0.645	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_36905_2	269	805	537	1	0.508	11	AGGA	GENOMAD.189858.PC	3.269e-59	203	0	0	0	1	NA	NA	NA	NA	NA
k121_36905_3	818	1948	1131	1	0.586	11	AGGAG	GENOMAD.180629.PC	5.946e-69	241	0	0	0	1	NA	NA	NA	PF12700;K15727;TIGR00999;COG0845	Membrane Fusion Protein cluster 2 (function with RND porters)
k121_36905_4	1961	3238	1278	1	0.572	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_264309_1	2	178	177	-1	0.638	11	GGAG/GAGG	GENOMAD.102021.PC	5.107e-09	52	0	1	0	1	NA	T_virB8	NA	PF04335;COG3736;K12081;TIGR03781	Type IV secretory pathway, component VirB8
k121_264309_2	175	1128	954	-1	0.659	11	None	GENOMAD.130028.PC	1.342e-21	99	0	1	0	1	NA	T_virB6	NA	K03201;COG3704	Type IV secretory pathway, VirB6 components
k121_294330_1	1	441	441	-1	0.544	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_294330_2	668	1684	1017	-1	0.569	11	GGxGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_294330_3	1677	2564	888	-1	0.564	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_294330_4	2709	3695	987	-1	0.591	11	GGAGG	GENOMAD.177201.PC	8.221e-50	183	0	0	0	1	NA	NA	NA	K02002;TIGR03414	choline ABC transporter, periplasmic binding protein
k121_102869_1	3	950	948	1	0.483	11	None	GENOMAD.161113.PV	2.042e-07	55	0	0	0	1	NA	NA	NA	PF00589;PF12834;K03733;COG4973;TIGR02224	Site-specific recombinase XerC
k121_102869_2	965	1471	507	-1	0.513	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_102869_3	1745	2569	825	1	0.485	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_102869_4	2658	2747	90	1	0.444	11	AGGA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_132916_1	155	283	129	1	0.550	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_132916_2	392	1525	1134	1	0.459	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_132916_3	1567	2946	1380	1	0.491	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_132916_4	2957	3358	402	-1	0.368	11	AGGA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_132916_5	3355	3615	261	-1	0.433	11	None	GENOMAD.095277.PP	5.097e-06	45	0	0	0	1	NA	NA	NA	COG4456	Virulence-associated protein VagC (function unknown)
k121_132916_6	3715	4686	972	-1	0.478	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_396238_1	1	477	477	-1	0.495	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_396238_2	776	1603	828	1	0.447	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_396238_3	1621	2331	711	1	0.467	11	AGGA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_396238_4	2423	2869	447	1	0.367	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_402060_1	345	1730	1386	1	0.515	11	TAAA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_402060_2	1791	2270	480	1	0.463	11	TAA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_402060_3	2459	2782	324	1	0.466	11	TAAA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_402060_4	2838	3623	786	1	0.453	11	AAAA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_402060_5	3709	4224	516	1	0.442	11	AAA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_402060_6	4338	4790	453	-1	0.437	11	AAA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_402060_7	4838	5320	483	-1	0.447	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_294612_1	2	160	159	1	0.358	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_294612_2	135	428	294	1	0.418	11	AGGA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_294612_3	508	738	231	1	0.498	11	AGGA	GENOMAD.153309.PP	1.335e-07	49	0	0	0	1	NA	NA	NA	PF04014;COG2336;TIGR02609	Antitoxin component of the MazEF toxin-antitoxin module
k121_294612_4	746	1138	393	1	0.461	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_294612_5	1169	2404	1236	-1	0.455	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_294612_6	2401	2724	324	-1	0.466	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_25405_1	3	575	573	1	0.621	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_25405_2	514	1200	687	1	0.594	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_25405_3	1304	2725	1422	-1	0.498	11	None	GENOMAD.178470.PC	2.55e-29	126	0	0	0	1	NA	NA	NA	PF05621;COG2842;TIGR02928;K02607	Bacterial TniB protein
k121_25405_4	2725	5427	2703	-1	0.495	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_25405_5	5782	6339	558	1	0.579	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_25405_6	6428	6829	402	1	0.525	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_25405_7	6978	7670	693	1	0.564	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_169080_1	3	941	939	-1	0.586	11	None	GENOMAD.121777.PV	2.613e-28	119	0	1	0	8016	Inoviridae	NA	NA	PF01446;COG5655	Replication protein
k121_169080_2	1288	1410	123	-1	0.545	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_181113_1	1	570	570	1	0.646	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_181113_2	574	1503	930	1	0.623	11	GGxGG	GENOMAD.161113.PV	5.762e-10	63	0	0	0	1	NA	NA	NA	PF00589;PF12834;K03733;COG4973;TIGR02224	Site-specific recombinase XerC
k121_181113_3	1517	2812	1296	1	0.592	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_181113_4	2828	3235	408	-1	0.596	11	None	GENOMAD.206458.PC	5.663e-05	44	0	0	0	1	NA	NA	NA	PF06438;K12545	Heme-binding protein A (HasA)
k121_204908_1	404	1432	1029	1	0.495	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_204908_2	1461	1688	228	-1	0.469	11	4Base/6BMM	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_204908_3	1926	2135	210	1	0.438	11	GGAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_204908_4	2170	2409	240	1	0.379	11	AGGA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_204908_5	3053	3778	726	1	0.459	11	None	GENOMAD.170911.CP	1.518e-42	158	0	0	0	1	NA	NA	NA	PF14499;COG3806;K05913	Anti-sigma factor ChrR, cupin superfamily
k121_204908_6	3842	3982	141	-1	0.362	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_211074_1	187	1962	1776	-1	0.646	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_211074_2	2127	2963	837	1	0.671	11	AGGAG	GENOMAD.205327.PC	0.0001039	46	0	0	0	1	NA	NA	NA	PF02089;K05714;TIGR03611;COG2267	pyrimidine utilization protein D
k121_211074_3	2960	3487	528	1	0.678	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_79572_1	3	545	543	-1	0.654	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_79572_2	584	2290	1707	-1	0.623	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_79572_3	2292	2516	225	-1	0.613	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_79572_4	2616	4700	2085	-1	0.640	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_19798_1	2	757	756	-1	0.601	11	GGAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_19798_2	757	1998	1242	-1	0.590	11	AGxAGG/AGGxGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_19798_3	2002	2604	603	-1	0.590	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_19798_4	2614	3147	534	-1	0.642	11	AGxAGG/AGGxGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_19798_5	3138	3506	369	-1	0.542	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_19798_6	3681	4916	1236	-1	0.636	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_19798_7	4924	5625	702	-1	0.601	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_91638_1	1	435	435	-1	0.611	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_91638_2	906	1274	369	1	0.634	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_91638_3	1259	1780	522	-1	0.634	11	GGA/GAG/AGG	GENOMAD.182557.CP	9.705e-36	135	0	0	0	1	NA	NA	NA	K01994;TIGR03879	NA
k121_91638_4	1808	2281	474	-1	0.620	11	AGxAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_91638_5	2372	2767	396	-1	0.576	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_361134_1	3	512	510	-1	0.616	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_361134_2	862	1404	543	1	0.564	11	GGAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_361134_3	1525	2001	477	1	0.581	11	None	GENOMAD.171516.PC	6.421e-76	250	0	0	0	1	NA	NA	NA	PF06793;PF01451;COG5328;TIGR02689;K18701	Uncharacterized protein, UPF0262 family
k121_361134_4	1998	2459	462	1	0.591	11	None	GENOMAD.171516.PC	1.682e-08	55	0	0	0	1	NA	NA	NA	PF06793;PF01451;COG5328;TIGR02689;K18701	Uncharacterized protein, UPF0262 family
k121_372888_1	3	818	816	1	0.641	11	None	GENOMAD.114697.CP	2.066e-26	112	0	0	0	1	NA	NA	NA	PF00425;K02552;COG1169;TIGR03494	Isochorismate synthase EntC
k121_372888_2	1024	2493	1470	-1	0.678	11	GGAGG	GENOMAD.082920.PP	0.0001337	47	0	0	0	1	NA	NA	NA	NA	NA
k121_372888_3	2606	3193	588	1	0.595	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_372888_4	3190	4203	1014	1	0.652	11	3Base/5BMM	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_372888_5	4196	4342	147	1	0.741	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_193470_1	1	297	297	1	0.650	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_193470_2	312	830	519	1	0.622	11	AGGA/GGAG/GAGG	GENOMAD.213764.PC	8.633e-17	80	0	0	0	1	NA	NA	NA	NA	NA
k121_193470_3	845	1234	390	1	0.595	11	GGAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_193470_4	1236	2813	1578	1	0.671	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_7839_1	3	428	426	1	0.324	11	None	GENOMAD.176994.PC	3.029e-05	45	0	0	0	1	NA	NA	NA	PF11162	NA
k121_7839_2	495	2774	2280	1	0.371	11	GGA/GAG/AGG	GENOMAD.152415.CP	4.271e-115	392	0	0	0	1	NA	NA	NA	PF14905;PF07715;TIGR01776;COG4771;K16089	TonB-dependent lactoferrin and transferrin receptors
k121_7839_3	2716	3009	294	1	0.347	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_205517_1	2	193	192	-1	0.458	11	TAA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_205517_2	469	816	348	-1	0.333	11	None	GENOMAD.170394.CP	3.184e-05	44	0	0	0	1	NA	NA	NA	PF08780;COG2445;TIGR01987	Uncharacterized conserved protein YutE, UPF0331/DUF86 family
k121_205517_3	803	1111	309	-1	0.320	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_205517_4	1260	1667	408	-1	0.532	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_205517_5	1846	2751	906	-1	0.336	11	None	GENOMAD.167233.PC	4.27e-08	57	0	0	0	1	NA	NA	NA	PF04552;COG3415;K07499;TIGR00721	Transposase
k121_378993_1	3	233	231	1	0.407	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_378993_2	361	558	198	-1	0.343	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_378993_3	718	1053	336	1	0.414	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_378993_4	1050	1535	486	1	0.414	11	GGAG/GAGG	GENOMAD.169918.CP	9.322e-31	120	0	0	0	1	NA	NA	NF000496	PF19581;COG3607;TIGR02295;K08234	Predicted lactoylglutathione lyase
k121_378993_5	1598	2089	492	1	0.463	11	AGGA	GENOMAD.171516.PC	2.194e-08	55	0	0	0	1	NA	NA	NA	PF06793;PF01451;COG5328;TIGR02689;K18701	Uncharacterized protein, UPF0262 family
k121_378993_6	2161	3174	1014	1	0.452	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_121854_1	242	583	342	1	0.462	11	AGGAG	GENOMAD.192018.PC	0.0001458	42	0	0	0	1	NA	NA	NA	K19165	NA
