gene	start	end	length	strand	gc_content	genetic_code	rbs_motif	marker	evalue	bitscore	uscg	plasmid_hallmark	virus_hallmark	taxid	taxname	annotation_conjscan	annotation_amr	annotation_accessions	annotation_description
k121_101600_1	150	437	288	1	0.455	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_101600_2	456	1121	666	1	0.476	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_101600_3	1335	2030	696	-1	0.520	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_101600_4	2384	2926	543	-1	0.532	11	AGGAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_101600_5	2923	4449	1527	-1	0.696	11	None	GENOMAD.020931.PP	0.0005778	45	0	0	0	1	NA	NA	NA	NA	NA
k121_31616_1	647	1096	450	1	0.422	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_31616_2	1564	1770	207	-1	0.585	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_31616_3	1793	2209	417	1	0.530	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_96799_1	3	1553	1551	-1	0.571	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_96799_2	2221	2769	549	-1	0.625	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_96799_3	2918	3322	405	-1	0.602	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_96799_4	3722	3889	168	-1	0.625	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_157015_1	2	1834	1833	1	0.257	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_157015_2	2670	3029	360	1	0.314	11	AATAA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_157015_3	3237	3422	186	1	0.355	11	TAA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_322567_1	3	170	168	-1	0.310	11	TAA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_322567_2	351	758	408	-1	0.294	11	AATAA	GENOMAD.191476.PC	2.463e-06	48	0	0	0	1	NA	NA	NA	PF14367;K18828;COG1487;TIGR00028	Predicted nucleic acid-binding protein, contains PIN domain
k121_322567_3	761	1009	249	-1	0.297	11	TAA	GENOMAD.212784.CP	0.0005439	39	0	0	0	1	NA	NA	NA	PF12910;K19165;COG2161;TIGR01552	Antitoxin component YafN of the YafNO toxin-antitoxin module, PHD/YefM family
k121_322567_4	1555	2559	1005	-1	0.314	11	None	GENOMAD.015439.PP	3.544e-05	48	0	1	0	1	NA	NA	NA	PF01051;COG5527	Protein involved in initiation of plasmid replication
k121_322567_5	2603	2800	198	-1	0.318	11	AAAAAA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_322567_6	3162	3341	180	-1	0.300	11	AATAA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_302433_1	2	1177	1176	-1	0.700	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_302433_2	1245	2777	1533	1	0.656	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_302433_3	2845	3300	456	1	0.636	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_302433_4	3297	3596	300	1	0.623	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_36973_1	2	217	216	-1	0.282	11	AATAA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_36973_2	781	1566	786	1	0.388	11	TAA	GENOMAD.121652.PV	5.409e-07	53	0	1	0	8016	Inoviridae	NA	NA	PF01446;COG5655	Plasmid rolling circle replication initiator protein REP and truncated derivatives
k121_252440_1	485	1582	1098	1	0.355	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_252440_2	1676	2110	435	1	0.283	11	AAAAAA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_252440_3	2449	2721	273	1	0.275	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_252440_4	2962	3189	228	1	0.360	11	TATAA	GENOMAD.147673.PC	3.224e-06	45	0	0	0	1	NA	NA	NA	PF19807;K18918;COG3609;TIGR04563	Transcriptional regulator, contains Arc/MetJ-type RHH (ribbon-helix-helix) DNA-binding domain
k121_252440_5	3186	3449	264	1	0.318	11	AAAAA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_37135_1	2	217	216	-1	0.278	11	AATAA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_37135_2	844	1584	741	1	0.398	11	None	GENOMAD.060735.PP	4.557e-07	53	0	1	0	1	NA	NA	NA	PF01446	NA
k121_112456_1	2	2962	2961	1	0.745	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_12244_1	1	450	450	-1	0.469	11	4Base/6BMM	GENOMAD.121777.PV	2.955e-10	60	0	1	0	8016	Inoviridae	NA	NA	PF01446;COG5655	Replication protein
k121_12244_2	915	1106	192	-1	0.411	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_12244_3	1273	1608	336	-1	0.408	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_12244_4	1682	2281	600	-1	0.383	11	None	GENOMAD.121777.PV	3.888e-18	85	0	1	0	8016	Inoviridae	NA	NA	PF01446;COG5655	Replication protein
k121_252766_1	408	1604	1197	1	0.341	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_252766_2	1719	2150	432	-1	0.345	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_252766_3	2172	2456	285	-1	0.379	11	AGGA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_252766_4	3265	3444	180	1	0.306	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_152709_1	3	242	240	1	0.625	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_152709_2	1052	1840	789	1	0.612	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_152709_3	2156	2833	678	1	0.605	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_152709_4	2963	3094	132	1	0.561	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_82821_1	3	98	96	1	0.479	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_82821_2	95	1273	1179	1	0.456	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_82821_3	1309	2223	915	-1	0.527	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_82821_4	2558	2815	258	1	0.415	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_82821_5	2827	2955	129	1	0.442	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_228250_1	230	1663	1434	1	0.526	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_228250_2	1688	1939	252	1	0.552	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_228250_3	2243	2920	678	1	0.522	11	AGGA/GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_53087_1	262	711	450	-1	0.327	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_53087_2	739	981	243	-1	0.288	11	None	GENOMAD.019446.PP	0.0002245	40	0	0	0	1	NA	NA	NA	NA	NA
k121_53087_3	1104	1637	534	-1	0.300	11	AATAA	GENOMAD.151406.PV	2.582e-78	258	0	1	0	1	NA	NA	NA	PF05732;COG5529;TIGR03337	Firmicute plasmid replication protein (RepL)
k121_53087_4	2791	2940	150	1	0.347	11	AAAA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_53087_5	2962	3555	594	1	0.330	11	AAA	GENOMAD.179882.VP	8.027e-18	84	0	0	0	1	NA	NA	NA	PF05732	Firmicute plasmid replication protein (RepL)
k121_53087_6	3666	4010	345	1	0.296	11	AATAA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_53087_7	4121	4273	153	-1	0.255	11	AAAA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_53087_8	4310	4537	228	1	0.386	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_349307_1	2	91	90	-1	0.433	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_349307_2	99	638	540	1	0.280	11	GGAG/GAGG	GENOMAD.226726.VP	4.323e-19	87	0	0	0	1	NA	NA	NA	NA	NA
k121_349307_3	837	977	141	-1	0.177	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_349307_4	1062	2024	963	-1	0.326	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_349307_5	2084	2932	849	-1	0.365	11	None	GENOMAD.102167.VV	0.0009328	43	0	0	0	2561	Caudoviricetes	NA	NA	PF04383	KilA-N domain
k121_349307_6	2895	3302	408	-1	0.319	11	GGAG/GAGG	GENOMAD.066634.PP	2.59e-05	45	0	0	0	1	NA	NA	NA	NA	NA
k121_349307_7	3428	4366	939	-1	0.398	11	GGA/GAG/AGG	GENOMAD.121777.PV	9.537e-37	144	0	1	0	8016	Inoviridae	NA	NA	PF01446;COG5655	Replication protein
k121_349307_8	4638	4826	189	-1	0.381	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_349319_1	2	604	603	1	0.617	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_349319_2	852	1631	780	-1	0.645	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_349319_3	1710	2774	1065	1	0.660	11	AGxAGG/AGGxGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_349319_4	2771	3241	471	1	0.648	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_349319_5	3299	3469	171	1	0.637	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_349319_6	3466	3966	501	1	0.683	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_349319_7	4137	4535	399	1	0.612	11	AGxAGG/AGGxGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_349350_1	3	497	495	-1	0.325	11	AAAAAA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_349350_2	656	850	195	-1	0.303	11	AAAA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_349350_3	847	1428	582	-1	0.304	11	TAA	GENOMAD.148540.PV	0.0001827	44	0	1	0	1	NA	NA	NA	PF05732;COG1414;TIGR02431	Firmicute plasmid replication protein (RepL)
k121_349350_4	1572	1853	282	-1	0.337	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_349385_1	1	1008	1008	1	0.622	11	None	GENOMAD.121777.PV	9.558e-26	112	0	1	0	8016	Inoviridae	NA	NA	PF01446;COG5655	Replication protein
k121_349385_2	1516	1659	144	1	0.625	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_349397_1	156	1151	996	1	0.439	11	TAA	GENOMAD.121777.PV	3.547e-36	143	0	1	0	8016	Inoviridae	NA	NA	PF01446;COG5655	Replication protein
k121_349397_2	1272	2006	735	-1	0.288	11	AATAA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_349397_3	2844	3032	189	-1	0.275	11	TATAA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_264531_1	3	320	318	1	0.739	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_264531_2	525	761	237	1	0.684	11	AGxAGG/AGGxGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_264531_3	1101	2768	1668	1	0.716	11	GGxGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_234721_1	198	584	387	-1	0.517	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_234721_2	693	1067	375	-1	0.581	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_234721_3	1288	1551	264	-1	0.538	11	3Base/5BMM	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_234721_4	1644	2129	486	-1	0.519	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_9461_1	90	1007	918	-1	0.593	11	GGxGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_9461_2	1615	2505	891	-1	0.612	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_315407_1	2	118	117	1	0.436	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_315407_2	164	997	834	1	0.510	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_315407_3	1042	1455	414	1	0.546	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_315407_4	1460	1942	483	-1	0.472	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_315407_5	2179	2379	201	-1	0.458	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_315407_6	2438	3049	612	1	0.467	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_315407_7	3261	3524	264	-1	0.511	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_185182_1	1	195	195	1	0.754	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_185182_2	192	3407	3216	1	0.713	11	None	GENOMAD.197978.PC	0.0001811	48	0	0	0	1	NA	NA	NA	PF13360;TIGR04528	NA
k121_185182_3	4000	4719	720	1	0.594	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_185182_4	4757	4993	237	-1	0.422	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_185182_5	5240	5623	384	1	0.693	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_85029_1	1	633	633	-1	0.306	11	AATAA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_85029_2	764	1252	489	-1	0.323	11	TAAA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_85029_3	1380	1580	201	-1	0.308	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_85029_4	1769	2881	1113	1	0.415	11	AAAA	GENOMAD.002761.PP	6.812e-13	73	0	1	0	1	NA	MOBQ	NA	PF03389;TIGR02768;K18434	MobA/MobL family
k121_85029_5	3483	4379	897	1	0.334	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_85029_6	4637	5680	1044	-1	0.290	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
