gene	start	end	length	strand	gc_content	genetic_code	rbs_motif	marker	evalue	bitscore	uscg	plasmid_hallmark	virus_hallmark	taxid	taxname	annotation_conjscan	annotation_amr	annotation_accessions	annotation_description
k121_248961_4	1314	1580	267	-1	0.539	11	GGAGG	GENOMAD.129458.PC	2.303e-14	69	0	0	0	1	NA	NA	NA	PF11666	NA
k121_248961_5	1599	2135	537	-1	0.590	11	AGGAG	GENOMAD.146494.PC	2.925e-24	102	0	0	0	1	NA	NA	NA	NA	NA
k121_248961_6	2165	2488	324	-1	0.519	11	GGAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_248961_7	2681	2926	246	-1	0.528	11	AGGA/GGAG/GAGG	GENOMAD.197160.PC	5.646e-25	99	0	0	0	1	NA	NA	NA	PF10982	NA
k121_978657_1	2	325	324	-1	0.460	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_978657_2	837	1754	918	1	0.501	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_978657_3	1741	2664	924	1	0.502	11	GGAGG	GENOMAD.138275.PV	1.465e-05	49	0	1	0	1	NA	NA	NA	PF07506;PF02195;TIGR03454;COG1475;K03497	plasmid partitioning protein RepB
k121_978657_4	2814	3926	1113	1	0.497	11	GGA/GAG/AGG	GENOMAD.111624.CP	1.581e-46	175	0	0	0	2561	Caudoviricetes	NA	NA	PF08245;PF02875;K11754;TIGR01499;COG0285	folylpolyglutamate synthase/dihydrofolate synthase
k121_895906_1	440	1723	1284	-1	0.498	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_895906_2	1723	2319	597	-1	0.504	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_895906_3	2582	2839	258	1	0.422	11	GGAGG	GENOMAD.067421.PP	2.805e-11	60	0	0	0	1	NA	NA	NA	PF14076	NA
k121_895906_4	2854	3039	186	1	0.376	11	GGAG/GAGG	GENOMAD.067421.PP	8.631e-06	43	0	0	0	1	NA	NA	NA	PF14076	NA
k121_895906_5	3052	4845	1794	1	0.411	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_895906_6	5507	5944	438	1	0.322	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_614207_1	2	220	219	1	0.420	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_614207_2	217	660	444	1	0.466	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_614207_3	742	1536	795	1	0.477	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_614207_4	1601	3130	1530	-1	0.479	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_614207_5	3260	3628	369	-1	0.482	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_647228_1	286	765	480	-1	0.502	11	AAA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_647228_2	762	965	204	-1	0.436	11	AAAAA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_647228_3	1073	2002	930	1	0.499	11	AAAAA	GENOMAD.057980.PP	6.259e-05	47	0	0	0	1	NA	NA	NA	PF00589;TIGR02225;COG4973;K03733	tyrosine recombinase XerD
k121_647228_4	2014	2286	273	1	0.480	11	TAA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_647228_5	2366	3433	1068	1	0.510	11	AAAAA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_647228_6	3707	6832	3126	1	0.520	11	AAA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_647228_7	6886	7179	294	1	0.497	11	AAA	GENOMAD.213717.VP	7.774e-06	45	0	0	0	2561	Caudoviricetes	NA	NA	PF18932	NA
k121_1128088_1	579	800	222	-1	0.734	11	AGGA/GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_1128088_2	862	3924	3063	-1	0.753	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_1094970_1	1	117	117	-1	0.521	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_1094970_2	127	909	783	-1	0.600	11	GGAGG	GENOMAD.089781.PC	3.206e-41	155	0	1	0	1	NA	F_traF	NA	K12057	NA
k121_1094970_3	906	1046	141	-1	0.489	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_183039_1	2	139	138	-1	0.587	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_183039_2	1291	1638	348	-1	0.491	11	AAA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_183039_3	1779	2228	450	1	0.533	11	AACAA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_183039_4	2225	2371	147	1	0.531	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_183039_5	2398	2763	366	1	0.560	11	AAA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_133425_1	79	423	345	-1	0.574	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_133425_2	427	1107	681	-1	0.583	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_133425_3	1104	1901	798	-1	0.566	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_133425_4	2449	3027	579	1	0.639	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_133425_5	3093	4286	1194	1	0.621	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_133425_6	4345	7776	3432	1	0.619	11	None	GENOMAD.169247.CP	2.921e-82	302	0	0	0	1	NA	NA	NA	PF13872;K03580;TIGR04095;COG1111	DNA phosphorothioation system restriction enzyme
k121_133425_7	7923	10823	2901	1	0.587	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_133425_8	10826	12769	1944	1	0.620	11	None	GENOMAD.191527.PC	4.826e-05	49	0	0	0	1	NA	NA	NA	PF18731;PF11784	Swt1-like HEPN
k121_315999_1	1	228	228	-1	0.697	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_315999_2	431	574	144	1	0.410	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_315999_3	610	816	207	1	0.478	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_315999_4	771	920	150	-1	0.487	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_315999_5	1094	1441	348	1	0.667	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_315999_6	1438	2745	1308	1	0.610	11	None	GENOMAD.180673.PC	2.73e-05	49	0	0	0	1	NA	NA	NA	PF07804;PF13657;COG3550;K07154;TIGR03071	Serine/threonine protein kinase HipA, toxin component of the HipAB toxin-antitoxin module
k121_315999_7	2914	4104	1191	1	0.617	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_912850_1	3	821	819	-1	0.625	11	None	GENOMAD.166871.CP	1.924e-11	67	0	0	0	1	NA	NA	NA	PF03881;K23983;TIGR00938;COG2187	homoserine kinase, Neisseria type
k121_912850_2	1329	2633	1305	1	0.628	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_912850_3	2611	3237	627	-1	0.616	11	AGGAG/GGAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_912850_4	3343	4800	1458	1	0.592	11	AGGA/GGAG/GAGG	GENOMAD.209758.PC	5.193e-27	119	0	0	0	1	NA	NA	NA	PF20199	Replication initiator protein, pSAM2
k121_912850_5	5087	5422	336	1	0.604	11	GGAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_912850_6	5419	6486	1068	1	0.593	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_912850_7	6605	7198	594	-1	0.556	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_912850_8	7262	8665	1404	-1	0.597	11	AGxAG	GENOMAD.136155.PC	2.354e-29	126	0	0	0	1	NA	NA	NA	PF04234;PF05425;K14166;COG1276;TIGR00701	Putative copper export protein
k121_912850_9	8697	9086	390	1	0.585	11	GGA/GAG/AGG	GENOMAD.159106.CP	1.563e-19	86	0	0	0	1	NA	NA	NA	PF03965;K02171;TIGR02698;COG3682	Penicillinase repressor
k121_912850_10	9083	9946	864	1	0.581	11	GGA/GAG/AGG	GENOMAD.183477.PC	7.173e-21	96	0	0	0	1	NA	NA	NA	PF01435	Peptidase family M48
k121_216462_1	3	1097	1095	-1	0.500	11	GGAG/GAGG	GENOMAD.222061.VP	1.567e-23	106	0	0	0	1	NA	NA	NA	NA	NA
k121_216462_2	1109	1999	891	-1	0.567	11	GGxGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_216462_3	2660	3460	801	1	0.537	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_216462_4	3457	4509	1053	1	0.516	11	AGGAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_962651_1	1	1959	1959	-1	0.647	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_962651_2	1956	2183	228	-1	0.632	11	AGxAGG/AGGxGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_962651_3	2180	2629	450	-1	0.622	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_962651_4	2636	3649	1014	-1	0.555	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_863323_1	487	711	225	-1	0.582	11	GGAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_863323_2	1232	1435	204	-1	0.539	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_863323_3	1432	1818	387	-1	0.553	11	AGGAG	GENOMAD.167976.CP	2.009e-06	48	0	0	0	1	NA	NA	NA	PF10130;K18828;COG4113;TIGR00028	Predicted nucleic acid-binding protein, contains PIN domain
k121_863323_4	1815	2033	219	-1	0.553	11	GGAGG	GENOMAD.162123.CP	3.276e-26	102	0	0	0	1	NA	NA	NA	PF10047;COG4118;K19165;TIGR01552	Antitoxin component of toxin-antitoxin stability system, DNA-binding transcriptional repressor
k121_863323_5	2962	3360	399	1	0.619	11	4Base/6BMM	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_863323_6	3241	3621	381	-1	0.549	11	GGA/GAG/AGG	GENOMAD.177557.PC	9.161e-06	46	0	0	0	1	NA	NA	NA	PF05016;COG3668	Plasmid stabilization system protein ParE
k121_863323_7	3618	3866	249	-1	0.542	11	AGGAG	GENOMAD.198248.PC	2.006e-43	152	0	0	0	1	NA	NA	NA	PF03693;TIGR02606;COG3905	Bacterial antitoxin of ParD toxin-antitoxin type II system and RHH
k121_83936_1	2	370	369	-1	0.569	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_83936_2	939	1904	966	1	0.570	11	GGAGG	GENOMAD.169840.CP	1.278e-35	141	0	0	0	1	NA	NA	NA	PF04199;COG1878;TIGR03035;K07130	Kynurenine formamidase
k121_83936_3	1976	3211	1236	1	0.564	11	GGAG/GAGG	GENOMAD.127054.CP	1.047e-65	233	0	0	0	1	NA	NA	NA	PF13433;K01999;TIGR03407;COG0683	urea ABC transporter, urea binding protein
k121_83936_4	3324	4265	942	1	0.528	11	AGGA	GENOMAD.111082.CP	1.801e-40	155	0	0	0	1	NA	NA	NA	COG0559	Branched-chain amino acid ABC-type transport system, permease component
k121_83936_5	4288	5571	1284	1	0.566	11	GGA/GAG/AGG	GENOMAD.119470.CP	4.603e-61	220	0	0	0	1	NA	NA	NA	COG4177	ABC-type branched-chain amino acid transport system, permease component
k121_83936_6	5568	6332	765	1	0.550	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_83936_7	6329	7063	735	1	0.552	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_83936_8	7060	7887	828	1	0.575	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_83936_9	7933	10119	2187	1	0.597	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_83936_10	10138	10626	489	1	0.577	11	GGAG/GAGG	GENOMAD.183605.CP	2.077e-21	93	0	0	0	1	NA	NA	NA	PF00903;TIGR03081;K08234;COG3607	methylmalonyl-CoA epimerase
k121_83936_11	10628	10846	219	1	0.612	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_730879_1	3	962	960	1	0.397	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_730879_2	1006	1302	297	1	0.515	11	GGxGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_730879_3	1433	2146	714	1	0.529	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_730879_4	2390	2653	264	1	0.466	11	3Base/5BMM	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_730879_5	2852	2956	105	-1	0.448	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_1029166_1	1	870	870	-1	0.460	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_1029166_2	863	1045	183	-1	0.437	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_1029166_3	1574	1852	279	1	0.444	11	4Base/6BMM	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_1029166_4	1863	2588	726	1	0.409	11	GGxGG	GENOMAD.130608.PC	2.036e-07	54	0	0	0	1	NA	NA	NA	PF05280;K02402;TIGR02300;COG4530	Flagellar transcriptional activator (FlhC)
k121_1029166_5	2585	3199	615	1	0.395	11	GGAGG	GENOMAD.206156.PC	2.266e-05	47	0	0	0	1	NA	NA	NA	PF05247;K02403	Flagellar transcriptional activator (FlhD)
k121_1029166_6	3180	3644	465	1	0.391	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_1029166_7	3619	3792	174	1	0.374	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_697835_1	2	157	156	-1	0.660	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_697835_2	157	570	414	-1	0.606	11	GGAG/GAGG	GENOMAD.136929.PC	9.184e-11	61	0	0	0	1	NA	NA	NA	PF14208;COG4961;TIGR03816	Flp pilus assembly protein TadG
k121_697835_3	567	959	393	-1	0.649	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_697835_4	967	1161	195	-1	0.621	11	AGGA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_697835_5	1210	2046	837	-1	0.651	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_697835_6	2046	2747	702	-1	0.650	11	None	GENOMAD.158357.PC	1.96e-20	93	0	0	0	1	NA	NA	NA	COG4965;K12510	Flp pilus assembly protein TadB
k121_697835_7	2744	3346	603	-1	0.629	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_813730_1	50	229	180	1	0.389	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_813730_2	619	4155	3537	1	0.430	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_813730_3	4380	4715	336	-1	0.435	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_813730_4	4743	4958	216	1	0.431	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_813730_5	4955	5272	318	1	0.437	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_780713_1	23	325	303	-1	0.584	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_780713_2	560	946	387	1	0.501	11	AGxAGG/AGGxGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_780713_3	927	1244	318	1	0.500	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_780713_4	1350	1643	294	1	0.497	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_780713_5	1689	2180	492	1	0.530	11	None	GENOMAD.171516.PC	4.991e-06	48	0	0	0	1	NA	NA	NA	PF06793;PF01451;COG5328;TIGR02689;K18701	Uncharacterized protein, UPF0262 family
k121_780713_6	2199	2735	537	1	0.520	11	AGGAG	GENOMAD.178001.CP	3.18e-07	52	0	0	0	1	NA	NA	NA	PF01451;COG0394;TIGR02689;K20201	Protein-tyrosine-phosphatase
k121_780713_7	2808	3266	459	1	0.523	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_1079055_1	5	1078	1074	-1	0.554	11	AGGAG	GENOMAD.153549.CP	2.299e-06	52	0	0	0	1	NA	NA	NA	NA	NA
k121_1079055_2	1068	2312	1245	-1	0.520	11	GGAG/GAGG	GENOMAD.000175.VV	1.752e-07	56	0	0	1	8305	Partitiviridae	NA	NA	PF00680;COG3344	Viral RNA-dependent RNA polymerase
k121_1079055_3	2305	2526	222	-1	0.550	11	GGA/GAG/AGG	GENOMAD.132514.PP	0.0008468	38	0	0	0	1	NA	NA	NA	NA	NA
k121_1079055_4	2529	2855	327	-1	0.523	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_67609_1	1	306	306	1	0.647	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_67609_2	308	1480	1173	1	0.677	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_67609_3	1520	2602	1083	1	0.669	11	GGAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_217102_1	1	729	729	1	0.465	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_217102_2	747	1058	312	1	0.429	11	AAAAAA	GENOMAD.197611.CP	1.445e-17	79	0	0	0	1	NA	NA	NA	PF03992;K11530;COG2329;TIGR03792	Heme-degrading monooxygenase HmoA and related ABM domain proteins
k121_217102_3	1246	1878	633	1	0.404	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_217102_4	2145	2621	477	1	0.551	11	AACAA	GENOMAD.166375.PC	1.197e-16	79	0	0	0	1	NA	NA	NA	NA	NA
k121_100909_1	2	1219	1218	-1	0.543	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_100909_2	1222	1782	561	-1	0.535	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_100909_3	1948	2355	408	1	0.498	11	GGAG/GAGG	GENOMAD.168490.PC	1.183e-05	46	0	0	0	1	NA	NA	NA	PF16701;PF07037;K11923;TIGR02043;COG0789	Adenylate cyclase regulatory domain; Putative transcription regulator (DUF1323)
k121_100909_4	2453	2821	369	1	0.485	11	AGGAG	GENOMAD.137301.PC	1.551e-07	51	0	0	0	1	NA	NA	NA	PF02411;K08363	MerT mercuric transport protein
k121_100909_5	2836	3162	327	1	0.446	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_100909_6	3178	3615	438	1	0.445	11	AGGA	GENOMAD.182088.CP	5.394e-88	284	0	0	0	1	NA	NA	NA	PF18423;COG2906	Zinc binding domain
k121_100909_7	3880	4008	129	-1	0.473	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_366418_1	136	1146	1011	1	0.551	11	None	GENOMAD.121777.PV	1.811e-37	147	0	1	0	8016	Inoviridae	NA	NA	PF01446;COG5655	Replication protein
k121_366418_2	1192	1620	429	1	0.513	11	AAA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_366418_3	1738	2553	816	1	0.512	11	AATAA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_383256_1	1	156	156	-1	0.526	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_383256_2	542	1225	684	-1	0.613	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_383256_3	1246	2262	1017	1	0.602	11	GGAG/GAGG	GENOMAD.151959.PC	3.832e-19	92	0	0	0	1	NA	NA	NA	PF12852;K21747	Cupin
k121_383256_4	2478	3239	762	1	0.612	11	AGGAG	GENOMAD.212959.PC	1.527e-13	73	0	0	0	1	NA	NA	NA	PF16157;TIGR03792;COG2329	Putative mono-oxygenase ydhR
k121_383256_5	3212	4111	900	1	0.653	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_383256_6	4108	4995	888	1	0.659	11	None	GENOMAD.158935.PC	5.483e-38	147	0	0	0	1	NA	NA	NA	PF02273;COG4757;TIGR03100;K01048	Predicted alpha/beta hydrolase
k121_383256_7	5029	5532	504	-1	0.611	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_814336_1	473	922	450	-1	0.333	11	AAAAA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_814336_2	1216	1578	363	-1	0.292	11	None	GENOMAD.152303.PV	8.287e-47	164	0	1	0	1	NA	NA	NA	PF05732;COG5529;TIGR01610	Firmicute plasmid replication protein (RepL)
k121_300361_1	1	105	105	-1	0.495	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_300361_2	118	1461	1344	-1	0.558	11	None	GENOMAD.094143.PC	4.524e-99	332	0	1	0	1	NA	F_traB	NA	K12065	NA
k121_300361_3	1458	2327	870	-1	0.562	11	GGA/GAG/AGG	GENOMAD.077406.PP	1.939e-82	276	0	1	0	1	NA	F_traK	NA	PF06586;K12066;TIGR02756	type-F conjugative transfer system secretin TraK
k121_300361_4	2324	2938	615	-1	0.540	11	GGA/GAG/AGG	GENOMAD.075278.PP	3.184e-54	190	0	1	0	1	NA	F_traE	NA	PF11444;K12067	TraE protein
k121_300361_5	2935	3216	282	-1	0.564	11	AGGAGG	GENOMAD.094286.PC	1.867e-49	170	0	1	0	1	NA	F_traL	NA	PF07178;K12068;TIGR02762	TraL protein
k121_300361_6	3419	3745	327	1	0.486	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_300361_7	3940	4530	591	-1	0.457	11	None	GENOMAD.075270.PP	9.903e-11	63	0	1	0	1	NA	NA	NA	PF14348;TIGR03747	integrating conjugative element membrane protein, PFL_4697 family
k121_300361_8	4527	6332	1806	-1	0.516	11	None	GENOMAD.121686.PC	8.26e-73	261	0	1	0	1	NA	t4cp1	NA	PF10412;K12071;TIGR03754;COG3505	conjugative coupling factor TraD, TOL family
k121_284161_1	127	420	294	1	0.531	11	GGAG/GAGG	GENOMAD.180740.PC	2.237e-18	81	0	0	0	1	NA	NA	NA	PF09313;COG3615	Uncharacterized protein/domain, possibly involved in tellurite resistance
k121_284161_2	801	995	195	-1	0.513	11	GGAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_284161_3	1633	2436	804	-1	0.597	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_18561_1	2	505	504	-1	0.433	11	4Base/6BMM	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_18561_2	997	1293	297	1	0.569	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_18561_3	1302	1877	576	-1	0.564	11	3Base/5BMM	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_18561_4	2047	2355	309	-1	0.583	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_18561_5	2352	2657	306	-1	0.582	11	4Base/6BMM	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_1146075_1	1	252	252	-1	0.567	11	GGAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_1146075_2	249	803	555	-1	0.605	11	GGAG/GAGG	GENOMAD.050124.PP	1.835e-85	279	0	1	0	1	NA	F_traV	NA	PF08139;TIGR02747;COG3895	type IV conjugative transfer system lipoprotein TraV
k121_1146075_3	862	1212	351	-1	0.493	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_18586_1	3	1670	1668	-1	0.632	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_18586_2	1862	2458	597	1	0.645	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_18586_3	2559	2810	252	1	0.603	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_18586_4	2794	4311	1518	1	0.586	11	None	GENOMAD.197071.PC	0.0002833	46	0	0	0	1	NA	NA	NA	PF13280;COG2378;TIGR03985;K13573	Predicted DNA-binding transcriptional regulator YafY, contains an HTH and WYL domains
