gene	start	end	length	strand	gc_content	genetic_code	rbs_motif	marker	evalue	bitscore	uscg	plasmid_hallmark	virus_hallmark	taxid	taxname	annotation_conjscan	annotation_amr	annotation_accessions	annotation_description
k121_244008_3	1374	1643	270	-1	0.300	11	TAA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_244008_4	1812	3320	1509	1	0.333	11	AAAAAA	GENOMAD.151095.PV	4.554e-19	94	0	0	0	2561	Caudoviricetes	NA	NA	PF01076	Plasmid recombination enzyme
k121_284309_1	118	393	276	1	0.605	11	AGGA	GENOMAD.111051.PP	4.044e-10	57	0	0	0	1	NA	NA	NA	NA	NA
k121_284309_2	458	568	111	1	0.604	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_284309_3	644	2497	1854	1	0.629	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_264418_1	37	693	657	-1	0.472	11	AATAA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_264418_2	1147	1806	660	-1	0.429	11	AAA	GENOMAD.159727.PC	2.788e-05	47	0	0	0	1	NA	NA	NA	PF02909;PF13022;K18476;TIGR03613;COG3226	pyrimidine utilization regulatory protein R
k121_264418_3	1889	2779	891	1	0.464	11	TAA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_264418_4	2776	3162	387	1	0.439	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_1471_1	1	399	399	1	0.481	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_1471_2	620	1096	477	-1	0.465	11	TAA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_1471_3	1974	2429	456	1	0.570	11	TAAAAA	GENOMAD.211273.PV	4.023e-27	109	0	0	0	1	NA	NA	NA	NA	NA
k121_1471_4	2426	2734	309	1	0.595	11	AAAA	GENOMAD.166801.CP	7.693e-08	51	0	0	0	1	NA	NA	NA	PF05016;PF02030;COG3668;K11073;TIGR02385	Plasmid stabilization system protein ParE
k121_406454_1	2	61	60	-1	0.333	11	TAA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_406454_2	124	1107	984	-1	0.402	11	TAAA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_406454_3	1508	1996	489	-1	0.399	11	AAAA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_406454_4	1993	2733	741	-1	0.390	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_183746_1	14	346	333	-1	0.607	11	None	GENOMAD.073749.PP	6.331e-45	158	0	1	0	1	NA	NA	NA	PF11663;COG3668	Plasmid stabilization system protein ParE
k121_183746_2	346	636	291	-1	0.639	11	GGAG/GAGG	GENOMAD.072160.PP	3.589e-44	155	0	0	0	1	NA	NA	NA	NA	NA
k121_183746_3	938	1036	99	-1	0.636	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_143526_1	2	1003	1002	-1	0.632	11	None	GENOMAD.140425.PV	5.047e-92	306	0	1	0	1	NA	MOBV	NA	PF01076	Plasmid recombination enzyme
k121_123143_1	674	1687	1014	-1	0.363	11	None	GENOMAD.153664.PV	6.055e-120	387	0	1	0	1	NA	NA	NA	PF01051;COG5527	Initiator Replication protein
k121_548239_1	291	1424	1134	-1	0.403	11	GGA/GAG/AGG	GENOMAD.179165.PV	1.321e-80	275	0	1	0	1	NA	NA	NA	PF06504;COG5527	Replication protein C (RepC)
k121_548239_2	1535	1837	303	-1	0.554	11	GGAG/GAGG	GENOMAD.059037.PP	3.304e-31	118	0	0	0	1	NA	NA	NA	PF03333	Adhesin biosynthesis transcription regulatory protein
k121_426902_1	2	697	696	1	0.432	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_426902_2	834	1508	675	-1	0.459	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_426902_3	1672	1893	222	-1	0.509	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_426902_4	2043	2849	807	-1	0.405	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_426902_5	3132	3419	288	-1	0.465	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_143977_1	388	672	285	1	0.523	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_143977_2	669	1175	507	1	0.493	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_143977_3	1348	2643	1296	-1	0.589	11	None	GENOMAD.180673.PC	5.461e-05	48	0	0	0	1	NA	NA	NA	PF07804;PF13657;COG3550;K07154;TIGR03071	Serine/threonine protein kinase HipA, toxin component of the HipAB toxin-antitoxin module
k121_143977_4	2640	2978	339	-1	0.637	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_143977_5	3141	3242	102	-1	0.598	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_143977_6	3302	3517	216	-1	0.556	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_143977_7	3606	3878	273	-1	0.568	11	GGAGG	GENOMAD.130398.PP	5.362e-07	48	0	0	0	1	NA	NA	NA	PF04221;TIGR02384;K07473;COG3077	addiction module antitoxin, RelB/DinJ family
k121_143977_8	3884	4324	441	-1	0.578	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_143977_9	4321	4752	432	-1	0.637	11	None	GENOMAD.207129.PC	4.059e-14	71	0	0	0	1	NA	NA	NA	PF18477;K07063;TIGR00305;COG1569	putative toxin-antitoxin system toxin component, PIN family
k121_143977_10	4749	4967	219	-1	0.662	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_143977_11	5021	6010	990	-1	0.574	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_184508_1	3	2414	2412	-1	0.478	11	3Base/5BMM	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_184508_2	2411	2626	216	-1	0.500	11	None	GENOMAD.052669.PP	2.395e-07	48	0	0	0	1	NA	NA	NA	PF20114	NA
k121_447487_1	3	380	378	-1	0.270	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_447487_2	456	857	402	-1	0.311	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_447487_3	1133	1984	852	-1	0.298	11	AGGAG	GENOMAD.072146.PP	0.0009391	43	0	0	0	1	NA	NA	NA	K20374;TIGR01716;COG3620	transcriptional activator, Rgg/GadR/MutR family, C-terminal domain
k121_447487_4	2314	2532	219	1	0.297	11	AGGA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_548504_1	3	1592	1590	-1	0.630	11	GGAG/GAGG	GENOMAD.211147.PC	1.691e-230	717	0	0	0	1	NA	NA	NA	PF05057;COG1075;TIGR02427;K07000	Triacylglycerol esterase/lipase EstA, alpha/beta hydrolase fold
k121_548504_2	1589	2614	1026	-1	0.587	11	None	GENOMAD.205408.PC	4.97e-65	228	0	0	0	1	NA	NA	NA	PF13387	NA
k121_589275_1	1	96	96	1	0.646	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_589275_2	93	2582	2490	1	0.588	11	GGxGG	GENOMAD.100869.PC	3.424e-30	132	0	1	0	1	NA	virb4	NA	PF11130;K12063;TIGR02746;COG3451	TraC protein
k121_589275_3	2579	2863	285	1	0.579	11	GGAG/GAGG	GENOMAD.222884.VP	2.28e-09	55	0	0	0	1	NA	NA	NA	NA	NA
k121_589275_4	2868	3227	360	1	0.533	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_589275_5	3224	3757	534	1	0.582	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_589275_6	3757	4371	615	1	0.572	11	AGGA	GENOMAD.092544.PC	1.375e-25	107	0	1	0	1	NA	F_traW	NA	K12061;TIGR02743	type-F conjugative transfer system protein TraW
k121_589275_7	4368	5360	993	1	0.593	11	GGAGG	GENOMAD.093442.PC	1.227e-98	325	0	1	0	1	NA	F_traU	NA	PF06834;K12060;TIGR03756	TraU protein
k121_589275_8	5321	6079	759	1	0.618	11	GGAG/GAGG	GENOMAD.080907.PC	2.757e-25	108	0	1	0	1	NA	F_trbC	NA	PF09673;K12059;TIGR02742	Type-F conjugative transfer system pilin assembly protein
k121_589275_9	6076	6810	735	1	0.554	11	GGAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_407307_1	394	1299	906	-1	0.636	11	None	GENOMAD.034566.PP	3.318e-06	51	0	1	0	1	NA	NA	NA	PF07042;COG5534	TrfA protein
k121_407307_2	1358	1594	237	1	0.519	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_407307_3	1610	1876	267	1	0.678	11	AGGAG	GENOMAD.026258.PP	2.022e-38	138	0	0	0	1	NA	NA	NA	NA	NA
k121_528835_1	3	353	351	-1	0.652	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_528835_2	350	1609	1260	-1	0.627	11	GGAG/GAGG	GENOMAD.093643.PC	2.364e-52	194	0	1	0	1	NA	NA	NA	K12065	NA
k121_528835_3	1609	2331	723	-1	0.627	11	AGGA/GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_528835_4	2328	2885	558	-1	0.581	11	GGAGG	GENOMAD.093765.PC	7.905e-07	51	0	1	0	1	NA	F_traE	NA	PF05309;TIGR02761;K12067;COG3736	type IV conjugative transfer system protein TraE
k121_528835_5	2885	3175	291	-1	0.605	11	GGAGG	GENOMAD.111735.PC	6.773e-07	48	0	1	0	1	NA	F_traL	NA	PF07178;K12068;TIGR02762	TraL protein
k121_528835_6	3244	3618	375	-1	0.664	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_528835_7	3756	4094	339	-1	0.584	11	AGGA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_528835_8	4805	5365	561	1	0.606	11	AGGA/GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_508540_1	1	1653	1653	1	0.633	11	None	GENOMAD.126782.PC	2.235e-27	121	0	1	0	1	NA	NA	NA	PF14319;COG5655	Transposase zinc-binding domain
k121_63505_1	1	285	285	1	0.600	11	None	GENOMAD.194062.PC	7.692e-05	42	0	0	0	1	NA	NA	NA	NA	NA
k121_63505_2	343	1623	1281	-1	0.612	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_63505_3	1842	2879	1038	1	0.600	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_245455_1	2	400	399	1	0.431	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_245455_2	401	877	477	-1	0.419	11	AGGA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_245455_3	964	2010	1047	-1	0.438	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_245455_4	2324	2791	468	-1	0.592	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_164798_1	3	398	396	-1	0.657	11	GGAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_164798_2	388	666	279	-1	0.634	11	GGA/GAG/AGG	GENOMAD.115304.PC	2.641e-53	181	0	1	0	1	NA	T_virB3	NA	PF05101;K03198;COG3702	Type IV secretory pathway, VirB3 components
k121_164798_3	676	966	291	-1	0.649	11	AGGAG	GENOMAD.020918.PP	7.226e-45	157	0	1	0	1	NA	T_virB2	NA	PF04956;K03197;COG3838	Type IV secretory pathway, VirB2 components (pilins)
k121_164798_4	1050	1139	90	1	0.622	11	AGxAGG/AGGxGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_347108_1	606	1436	831	1	0.353	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_347108_2	1423	2577	1155	1	0.326	11	None	GENOMAD.178418.PC	0.0001877	46	0	0	0	1	NA	NA	NA	PF14319;COG1996;TIGR02605	Transposase zinc-binding domain
k121_347108_3	2639	2728	90	1	0.256	11	AGxAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_43410_1	255	773	519	1	0.572	11	GGAG/GAGG	GENOMAD.209148.PC	0.0001288	44	0	0	0	1	NA	NA	NA	NA	NA
k121_43410_2	742	1170	429	1	0.634	11	GGAG/GAGG	GENOMAD.218021.PC	1.636e-15	75	0	0	0	1	NA	NA	NA	PF09681;K02086	N-terminal phage replisome organiser (Phage_rep_org_N)
k121_43410_3	1157	2626	1470	1	0.608	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_43410_4	2629	3396	768	1	0.566	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_43410_5	3606	3881	276	-1	0.623	11	GGA/GAG/AGG	GENOMAD.137338.PC	6.885e-05	42	0	0	0	1	NA	NA	NA	PF12910;COG2161;K18923;TIGR01552	Antitoxin component YafN of the YafNO toxin-antitoxin module, PHD/YefM family
k121_185261_1	1	930	930	-1	0.665	11	GGAGG	GENOMAD.160936.PC	3.346e-192	594	0	1	0	1	NA	G_tfc23	NA	PF06834;TIGR03756	integrating conjugative element protein, PFL_4710 family
k121_185261_2	927	1073	147	-1	0.660	11	None	GENOMAD.160308.PC	2.129e-12	61	0	1	0	1	NA	G_tfc24	NA	PF07511;TIGR03757	integrating conjugative element protein, PFL_4709 family
k121_185293_1	3	1181	1179	1	0.591	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_185293_2	1390	1521	132	1	0.508	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_185293_3	1561	2925	1365	1	0.582	11	GGAG/GAGG	GENOMAD.092539.PP	7.759e-175	552	0	0	0	1	NA	NA	NA	NA	NA
k121_185293_4	3171	3428	258	-1	0.593	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_43546_1	3	77	75	-1	0.613	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_43546_2	479	1009	531	1	0.518	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_43546_3	1815	2846	1032	-1	0.606	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_43546_4	3129	4472	1344	-1	0.644	11	None	GENOMAD.140425.PV	2.541e-107	356	0	1	0	1	NA	MOBV	NA	PF01076	Plasmid recombination enzyme
k121_84032_1	1	447	447	1	0.470	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_84032_2	688	1953	1266	1	0.411	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_84032_3	1996	2787	792	1	0.553	11	AGGA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_84032_4	2919	3161	243	1	0.465	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_84032_5	3155	3421	267	1	0.401	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_84032_6	3487	3867	381	1	0.509	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_266381_1	3	170	168	1	0.458	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_266381_2	223	603	381	1	0.423	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_266381_3	581	913	333	1	0.390	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_266381_4	942	1484	543	-1	0.431	11	None	GENOMAD.130054.PC	3.637e-22	96	0	1	0	1	NA	NA	NA	PF10502;COG4959;TIGR02771;K12062	Type IV secretory pathway, protease TraF
k121_266381_5	1481	3370	1890	-1	0.464	11	AGGA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_266381_6	3367	5025	1659	-1	0.423	11	None	GENOMAD.093453.PC	1.124e-22	106	0	1	0	1	NA	MOBP1	NA	PF03432	Relaxase/Mobilisation nuclease domain
k121_266381_7	5028	5480	453	-1	0.408	11	4Base/6BMM	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_266381_8	5780	6166	387	1	0.351	11	None	GENOMAD.109702.PC	9.714e-06	46	0	0	0	1	NA	NA	NA	PF17273	NA
k121_266381_9	6245	6976	732	1	0.372	11	AGGA	GENOMAD.126298.PC	2.369e-09	60	0	0	0	1	NA	NA	NA	PF10609;K07321;TIGR03371;COG1348	NUBPL iron-transfer P-loop NTPase
k121_266381_10	6973	7272	300	1	0.370	11	None	GENOMAD.090872.PP	3.591e-22	92	0	0	0	1	NA	NA	NA	PF11657	Transcriptional activator TraM
k121_205546_1	3	1052	1050	1	0.479	11	None	GENOMAD.108229.PC	4.501e-06	51	0	1	0	1	NA	MOBH	NA	PF07514;K12070;TIGR03760	Putative helicase
k121_205546_2	1064	1672	609	1	0.476	11	GGA/GAG/AGG	GENOMAD.092544.PC	3.221e-23	100	0	1	0	1	NA	F_traW	NA	K12061;TIGR02743	type-F conjugative transfer system protein TraW
k121_205546_3	1656	2495	840	1	0.506	11	GGA/GAG/AGG	GENOMAD.093442.PC	2.845e-82	275	0	1	0	1	NA	F_traU	NA	PF06834;K12060;TIGR03756	TraU protein
k121_448433_1	3	179	177	1	0.548	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_448433_2	212	1138	927	-1	0.528	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_448433_3	1128	1682	555	-1	0.495	11	None	GENOMAD.179226.PC	1.266e-37	141	0	0	0	1	NA	NA	NA	PF06821;K07002;COG3545;TIGR02240	Serine hydrolase
k121_448433_4	1701	2471	771	-1	0.501	11	GGA/GAG/AGG	GENOMAD.046829.PP	2.012e-05	48	0	0	0	1	NA	NA	NA	PF10609;TIGR03371;COG2894;K12055	cellulose synthase operon protein YhjQ
k121_448433_5	2504	2692	189	-1	0.466	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_225839_1	3	440	438	1	0.600	11	None	GENOMAD.183627.PC	4.148e-24	100	0	0	0	1	NA	NA	NA	NA	NA
k121_225839_2	648	1211	564	1	0.661	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_225839_3	1158	2234	1077	-1	0.636	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_225839_4	2467	3936	1470	-1	0.667	11	GGAG/GAGG	GENOMAD.134205.PV	6.608e-05	48	0	0	0	8016	Inoviridae	NA	NA	PF01446;COG5655	Replication protein
k121_225839_5	4748	4912	165	1	0.655	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_549488_1	415	735	321	-1	0.495	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_549488_2	1326	1643	318	1	0.604	11	AGGAG	GENOMAD.194165.PC	5.525e-44	155	0	0	0	1	NA	NA	NA	NA	NA
k121_549488_3	1682	2302	621	1	0.652	11	GGAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_549488_4	2287	2463	177	1	0.621	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_549488_5	2653	3000	348	-1	0.672	11	None	GENOMAD.137519.CP	3.184e-05	44	0	0	0	1	NA	NA	NA	PF20240;PF12833;K17736;COG2207	AraC-type DNA-binding domain and AraC-containing proteins
k121_388422_1	131	1063	933	-1	0.374	11	None	GENOMAD.120551.PP	0.0002647	45	0	1	0	1	NA	FA_orf13	NA	PF12642	Conjugative transposon protein TcpC
k121_388422_2	1060	1266	207	-1	0.454	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_4097_1	2	469	468	1	0.453	11	None	GENOMAD.140363.PP	4.231e-05	45	0	1	0	1	NA	NA	NA	PF14348;TIGR03747	integrating conjugative element membrane protein, PFL_4697 family
k121_4097_2	567	953	387	1	0.413	11	AACAA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_4097_3	1000	2751	1752	1	0.496	11	AAAA	GENOMAD.121686.PC	2.528e-70	253	0	1	0	1	NA	t4cp1	NA	PF10412;K12071;TIGR03754;COG3505	conjugative coupling factor TraD, TOL family
k121_4097_4	2786	3058	273	-1	0.564	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_166111_1	2	478	477	-1	0.644	11	GGAG/GAGG	GENOMAD.071636.PP	4.104e-64	216	0	1	0	1	NA	NA	NA	K03200;COG5314	Conjugal transfer/entry exclusion protein
k121_166111_2	475	1641	1167	-1	0.654	11	4Base/6BMM	GENOMAD.171456.VC	1.113e-05	50	0	0	0	1	NA	NA	NA	NA	NA
k121_166111_3	1646	1861	216	-1	0.667	11	GGAG/GAGG	GENOMAD.067451.PP	2.164e-37	134	0	0	0	1	NA	NA	NA	COG5567	NA
k121_166111_4	1858	2256	399	-1	0.659	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_105261_1	1	636	636	-1	0.489	11	AGGAG	GENOMAD.083643.PP	3.061e-39	147	0	1	0	1	NA	T_virB5	NA	PF13605;TIGR02780;COG5314;K20266	P-type conjugative transfer protein TrbJ
k121_105261_2	648	1109	462	-1	0.494	11	None	GENOMAD.107942.PC	1.49e-21	93	0	1	0	1	NA	T_virB10	NA	PF03743	Bacterial conjugation TrbI-like protein
k121_146098_1	3	200	198	-1	0.540	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_146098_2	202	1596	1395	-1	0.594	11	AGGAG	GENOMAD.092909.PC	1.983e-119	392	0	1	0	1	NA	F_traH	NA	K12072	NA
k121_146098_3	1610	2452	843	-1	0.614	11	GGAGG	GENOMAD.084811.PC	5.018e-30	123	0	1	0	1	NA	F_traF	NA	PF13728;K12057;TIGR02739;COG0386	type-F conjugative transfer system pilin assembly protein TraF
