gene	start	end	length	strand	gc_content	genetic_code	rbs_motif	marker	evalue	bitscore	uscg	plasmid_hallmark	virus_hallmark	taxid	taxname	annotation_conjscan	annotation_amr	annotation_accessions	annotation_description
k121_448626_1	104	589	486	1	0.457	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_448626_2	593	1264	672	1	0.427	11	GGA/GAG/AGG	GENOMAD.183901.PC	7.959e-32	126	0	0	0	1	NA	NA	NA	PF09970;COG2253	Predicted nucleotidyltransferase component of viral defense system
k121_448626_3	1368	1952	585	1	0.487	11	None	GENOMAD.215254.VP	1.609e-29	118	0	0	0	2561	Caudoviricetes	NA	NA	PF10263;COG3091	Predicted Zn-dependent metalloprotease, SprT family
k121_448626_4	1964	2311	348	-1	0.457	11	GGAG/GAGG	GENOMAD.195426.PC	4.823e-18	81	0	0	0	1	NA	NA	NA	PF03965;COG4190;TIGR04472;K22043	Predicted transcriptional regulator
k121_448626_5	2308	2574	267	-1	0.423	11	GGA/GAG/AGG	GENOMAD.206170.PC	9.067e-39	139	0	0	0	1	NA	NA	NA	PF20126	NA
k121_171914_1	130	957	828	-1	0.554	11	AGGAG(G)/GGAGG	GENOMAD.177338.PC	0.0004316	44	0	0	0	1	NA	NA	NA	PF13683	Integrase core domain
k121_171914_2	951	1217	267	-1	0.558	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_171914_3	1682	1954	273	1	0.451	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_171914_4	2011	3168	1158	1	0.432	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_108709_1	661	1224	564	-1	0.413	11	TAAA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_108709_2	1233	1793	561	-1	0.422	11	TAA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_108709_3	2386	2523	138	-1	0.399	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_183576_1	1	1017	1017	1	0.672	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_183576_2	1303	2367	1065	1	0.624	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_183576_3	2555	3025	471	-1	0.607	11	None	GENOMAD.191442.PC	1.474e-12	67	0	0	0	1	NA	NA	NA	PF03695;K07039;COG3318;TIGR02292	Uncharacterized conserved protein YecA, UPF0149 family, contains C-terminal Zn-binding SEC-C motif
k121_460595_1	2	244	243	-1	0.506	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_460595_2	278	619	342	-1	0.421	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_460595_3	648	1205	558	-1	0.439	11	None	GENOMAD.091239.PP	1.085e-19	89	0	0	0	1	NA	NA	NA	COG3447	Integral membrane sensor domain MASE1
k121_460595_4	1225	1485	261	-1	0.425	11	AGGA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_460595_5	1589	1777	189	1	0.519	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_460595_6	1840	2553	714	1	0.543	11	AGxAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_173504_1	164	556	393	-1	0.466	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_173504_2	571	1167	597	-1	0.476	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_173504_3	1537	2601	1065	-1	0.451	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_173504_4	2701	2895	195	1	0.282	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_173504_5	3037	3207	171	1	0.404	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_173504_6	3207	3470	264	1	0.439	11	AGxAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_173504_7	3402	3626	225	-1	0.413	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_173504_8	3736	4404	669	-1	0.469	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_99938_1	433	861	429	1	0.606	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_99938_2	1256	1660	405	1	0.630	11	GGAG/GAGG	GENOMAD.182097.PC	1.316e-23	98	0	0	0	1	NA	NA	NA	PF20310;COG2739	NA
k121_99938_3	1657	2571	915	1	0.620	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_99938_4	2554	3237	684	-1	0.602	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_364545_1	3	791	789	1	0.508	11	None	GENOMAD.153564.CP	1.912e-19	91	0	0	0	1	NA	NA	NA	PF00497;TIGR02995;K10039;COG4623	ectoine/hydroxyectoine ABC transporter solute-binding protein
k121_364545_2	827	1744	918	1	0.528	11	GGA/GAG/AGG	GENOMAD.101065.PP	1.446e-05	49	0	0	0	1	NA	NA	NA	PF04909;K10221;COG3618	Predicted metal-dependent hydrolase, TIM-barrel fold
k121_364545_3	1744	2184	441	1	0.512	11	AGGAG	GENOMAD.190896.PC	4.194e-33	126	0	0	0	1	NA	NA	NA	PF07746;K04100;TIGR02792	protocatechuate 4,5-dioxygenase, alpha subunit
k121_364545_4	2187	3056	870	1	0.501	11	None	GENOMAD.172148.PC	1.407e-95	314	0	0	0	1	NA	NA	NA	PF02900;K04101;TIGR02298;COG3384	Catalytic LigB subunit of aromatic ring-opening dioxygenase
k121_364545_5	3072	4028	957	1	0.510	11	AGGA	GENOMAD.198092.PC	6.082e-92	305	0	0	0	1	NA	NA	NA	PF19858	Bacterial oxidoreductases, C-terminal
k121_364545_6	4083	4298	216	1	0.463	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_473443_1	2	265	264	-1	0.610	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_473443_2	274	600	327	-1	0.615	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_473443_3	549	2129	1581	-1	0.682	11	None	GENOMAD.101150.PP	2.252e-10	66	0	0	0	1	NA	NA	NA	NA	NA
k121_473443_4	2203	2550	348	-1	0.626	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_473443_5	2547	2936	390	-1	0.649	11	3Base/5BMM	GENOMAD.121916.PC	2.68e-13	68	0	0	0	1	NA	NA	NA	PF07141;COG2963	Transposase and inactivated derivatives
k121_313987_1	1	648	648	-1	0.455	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_313987_2	645	3872	3228	-1	0.474	11	None	GENOMAD.056531.VV	6.392e-10	66	0	0	0	2561	Caudoviricetes	NA	NA	PF07733;TIGR00594;COG0587	DNA-directed DNA polymerase III (polc)
k121_313987_3	3869	4150	282	-1	0.507	11	None	GENOMAD.052669.PP	5.432e-08	51	0	0	0	1	NA	NA	NA	PF20114	NA
k121_313987_4	4312	4725	414	1	0.432	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_313987_5	4767	5189	423	-1	0.473	11	None	GENOMAD.161398.CP	5.899e-07	50	0	0	0	1	NA	NA	NA	K08174;COG2223	Nitrate/nitrite transporter NarK
k121_134591_1	3	392	390	-1	0.505	11	AGGAG	GENOMAD.190896.PC	2.019e-33	126	0	0	0	1	NA	NA	NA	PF07746;K04100;TIGR02792	protocatechuate 4,5-dioxygenase, alpha subunit
k121_134591_2	392	1309	918	-1	0.528	11	GGA/GAG/AGG	GENOMAD.101065.PP	3.416e-06	51	0	0	0	1	NA	NA	NA	PF04909;K10221;COG3618	Predicted metal-dependent hydrolase, TIM-barrel fold
k121_134591_3	1343	2197	855	-1	0.508	11	AGGA	GENOMAD.153564.CP	6.65e-23	102	0	0	0	1	NA	NA	NA	PF00497;TIGR02995;K10039;COG4623	ectoine/hydroxyectoine ABC transporter solute-binding protein
k121_134591_4	2245	2928	684	-1	0.560	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_134591_5	2981	3988	1008	-1	0.504	11	None	GENOMAD.153884.CP	2.028e-06	52	0	0	0	1	NA	NA	NA	PF04909;K03392;COG3618;TIGR00010	Amidohydrolase
k121_93100_1	197	613	417	1	0.633	11	AGGAG	GENOMAD.104613.PC	1.222e-06	49	0	0	0	1	NA	NA	NA	NA	NA
k121_93100_2	610	963	354	1	0.627	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_93100_3	1027	2697	1671	1	0.658	11	None	GENOMAD.106725.PC	1.703e-08	60	0	0	0	1	NA	NA	NA	NA	NA
k121_19089_1	1	753	753	-1	0.587	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_19089_2	941	1552	612	1	0.590	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_19089_3	1656	3848	2193	1	0.601	11	GGxGG	GENOMAD.182732.PC	2.794e-12	73	0	0	0	1	NA	NA	NA	PF02435;TIGR01322;COG1621;K01193	sucrose-6-phosphate hydrolase
k121_19089_4	3845	4777	933	1	0.623	11	GGxGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_19089_5	4836	5771	936	1	0.614	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_19089_6	5800	6342	543	1	0.578	11	AGGA/GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_19089_7	6637	7461	825	1	0.589	11	GGxGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_19089_8	7436	7708	273	1	0.582	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_19089_9	8212	9303	1092	1	0.623	11	None	GENOMAD.130617.CP	1.329e-12	72	0	0	0	1	NA	NA	NA	K07798;COG0845	Multidrug efflux pump subunit AcrA (membrane-fusion protein)
k121_499002_1	267	878	612	1	0.619	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_499002_2	883	1332	450	1	0.631	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_499002_3	1516	2340	825	1	0.568	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_499002_4	2444	2992	549	1	0.599	11	GGA/GAG/AGG	GENOMAD.208407.CP	7.366e-06	48	0	0	0	1	NA	NA	NA	COG3619	Uncharacterized membrane protein YoaK, UPF0700 family
k121_392771_1	2	145	144	1	0.472	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_392771_2	250	513	264	-1	0.527	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_392771_3	534	881	348	-1	0.506	11	AGGA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_392771_4	1006	1596	591	-1	0.486	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_392771_5	1697	2296	600	-1	0.538	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_4725_1	1	414	414	-1	0.483	11	AGxAGG/AGGxGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_4725_2	693	1037	345	-1	0.533	11	3Base/5BMM	GENOMAD.142588.PC	8.266e-12	63	0	0	0	1	NA	NA	NA	PF13586;COG3293	Transposase
k121_4725_3	1085	1453	369	-1	0.596	11	AGGAG	GENOMAD.147810.PC	5.968e-10	58	0	0	0	1	NA	NA	NA	NA	NA
k121_4725_4	1713	2657	945	1	0.614	11	AGGA	GENOMAD.057250.PP	1.549e-11	68	0	0	0	1	NA	NA	NA	NA	NA
k121_94358_1	3	965	963	-1	0.584	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_94358_2	1222	2550	1329	-1	0.501	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_94358_3	2547	3086	540	-1	0.465	11	None	GENOMAD.147116.CP	1.031e-46	167	0	0	0	1	NA	NA	NF000496	PF14696;COG3607;TIGR00068;K08234	Predicted lactoylglutathione lyase
k121_94358_4	3106	3333	228	-1	0.461	11	None	GENOMAD.207715.PC	7.141e-13	64	0	0	0	1	NA	NA	NA	PF10932	NA
k121_94358_5	3347	3598	252	-1	0.500	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_169450_1	2	475	474	1	0.426	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_169450_2	472	804	333	-1	0.417	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_169450_3	764	970	207	-1	0.401	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_169450_4	984	1670	687	-1	0.438	11	None	GENOMAD.024256.PP	6.524e-05	46	0	0	0	1	NA	NA	NA	PF13662;PF14205;TIGR01391;COG0358;K02316	DNA primase, catalytic core
k121_169450_5	1693	1881	189	-1	0.423	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_169450_6	1872	2606	735	-1	0.423	11	AGGA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_169450_7	2670	4469	1800	-1	0.424	11	AGGA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_169450_8	4589	5173	585	1	0.386	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_169450_9	5248	5787	540	1	0.426	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_169450_10	5838	6206	369	1	0.415	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_169450_11	6208	6513	306	1	0.379	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_169450_12	6515	8956	2442	1	0.403	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_190779_1	3482	3808	327	1	0.492	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_190779_2	5330	5416	87	1	0.460	11	GGAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_31075_1	1	285	285	1	0.421	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_31075_2	309	986	678	1	0.401	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_31075_3	1129	1692	564	1	0.406	11	AGGA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_31075_4	1843	2322	480	1	0.406	11	AGGA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_31075_5	2601	3086	486	1	0.393	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_31075_6	3209	3784	576	1	0.415	11	AGGA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_31075_7	3840	4484	645	1	0.447	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_31075_8	4481	4759	279	-1	0.452	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_20889_1	357	1076	720	-1	0.639	11	AGGA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_20889_2	1109	2653	1545	-1	0.653	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_20889_3	2798	3019	222	-1	0.541	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
