gene	start	end	length	strand	gc_content	genetic_code	rbs_motif	marker	evalue	bitscore	uscg	plasmid_hallmark	virus_hallmark	taxid	taxname	annotation_conjscan	annotation_amr	annotation_accessions	annotation_description
k121_664573_4	1664	3076	1413	-1	0.575	11	None	GENOMAD.197261.PC	3.076e-05	49	0	0	0	1	NA	NA	NA	K22349;COG2132	Multicopper oxidase with three cupredoxin domains (includes cell division protein FtsP and spore coat protein CotA)
k121_664573_5	3092	4525	1434	-1	0.609	11	GGAG/GAGG	GENOMAD.171558.PC	1.792e-147	474	0	0	0	1	NA	NA	NA	PF02321;K15725;TIGR01845;COG1538	efflux transporter, outer membrane factor (OMF) lipoprotein, NodT family
k121_664573_6	4522	4845	324	-1	0.540	11	GGAG/GAGG	GENOMAD.212945.PC	3.076e-27	107	0	0	0	1	NA	NA	NA	NA	NA
k121_664573_7	4999	5682	684	1	0.582	11	AGGA/GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_664573_8	5683	6423	741	1	0.553	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_124301_1	3	701	699	-1	0.326	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_124301_2	849	2603	1755	-1	0.320	11	TAA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_75175_1	166	675	510	-1	0.647	11	AGGA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_75175_2	848	2386	1539	-1	0.599	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_75175_3	2383	2535	153	-1	0.588	11	AGGAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_615728_1	3	1211	1209	1	0.387	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_615728_2	1185	2459	1275	-1	0.402	11	AAAAAA	GENOMAD.209396.PC	4.319e-176	554	0	0	0	1	NA	NA	NA	NA	NA
k121_615728_3	2552	3031	480	-1	0.388	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_567677_1	3	485	483	-1	0.518	11	GGA/GAG/AGG	GENOMAD.194132.PC	3.6e-41	150	0	0	0	1	NA	NA	NA	PF17645;COG1794;TIGR00067;K16841	Aspartate/glutamate racemase
k121_567677_2	482	1480	999	-1	0.509	11	GGAG/GAGG	GENOMAD.129311.CP	8.943e-12	69	0	0	0	1	NA	NA	NA	PF03401;K07795;COG3181;TIGR02122	Tripartite tricarboxylate transporter family receptor
k121_567677_3	1580	2068	489	-1	0.566	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_567677_4	2228	3301	1074	1	0.530	11	GGA/GAG/AGG	GENOMAD.126777.CP	1.139e-19	94	0	0	0	2561	Caudoviricetes	NA	NA	PF17912;PF03459;COG3585;TIGR00638	MalK OB fold domain; TOBE domain
k121_567677_5	3359	3736	378	1	0.577	11	AGGAG	GENOMAD.141860.CP	2.752e-11	62	0	0	0	1	NA	NA	NA	PF01547;COG2182;TIGR03851;K17329	Maltose-binding periplasmic protein MalE
k121_27651_1	181	441	261	1	0.356	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_27651_2	448	1269	822	1	0.370	11	None	GENOMAD.177338.PC	9.998e-05	46	0	0	0	1	NA	NA	NA	PF13683	Integrase core domain
k121_27651_3	1315	2721	1407	-1	0.303	11	GGA/GAG/AGG	GENOMAD.146286.CP	4.117e-43	168	0	0	0	1	NA	NA	NA	PF02281;PF14706;PF13701;COG5659	Transposase Tn5 dimerisation domain; Transposase DNA-binding; Transposase DDE domain group 1
k121_76928_1	341	634	294	-1	0.599	11	AGGA	GENOMAD.061808.PP	1.325e-23	96	0	0	0	1	NA	NA	NA	PF11525;TIGR00156	Copper resistance protein K
k121_76928_2	836	1195	360	-1	0.572	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_76928_3	1203	1526	324	-1	0.617	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_76928_4	2064	3449	1386	-1	0.626	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_76928_5	3450	4136	687	-1	0.601	11	GGAG/GAGG	GENOMAD.036345.CC	3.594e-07	53	0	0	0	1	NA	NA	NF033117	PF03709;K11329;TIGR01387;COG3947	heavy metal response regulator
k121_76928_6	4291	4608	318	1	0.629	11	AGGAG	GENOMAD.212945.PC	1.868e-31	119	0	0	0	1	NA	NA	NA	NA	NA
k121_76928_7	4605	6038	1434	1	0.620	11	GGAGG	GENOMAD.171558.PC	3.967e-147	473	0	0	0	1	NA	NA	NA	PF02321;K15725;TIGR01845;COG1538	efflux transporter, outer membrane factor (OMF) lipoprotein, NodT family
k121_76928_8	6181	7470	1290	1	0.580	11	None	GENOMAD.197261.PC	3.799e-07	55	0	0	0	1	NA	NA	NA	K22349;COG2132	Multicopper oxidase with three cupredoxin domains (includes cell division protein FtsP and spore coat protein CotA)
k121_76928_9	7502	7996	495	1	0.556	11	AGGAG	GENOMAD.170370.PC	5.023e-07	51	0	0	0	1	NA	NA	NA	PF00116;COG4454;TIGR04339;K02638	Uncharacterized copper-binding protein, cupredoxin-like subfamily
k121_76928_10	8023	8280	258	1	0.585	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_347743_1	2	208	207	-1	0.396	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_347743_2	236	580	345	-1	0.368	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_347743_3	623	1150	528	-1	0.379	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_347743_4	1307	1894	588	-1	0.366	11	GGAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_347743_5	1948	2115	168	-1	0.333	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_347743_6	2211	2588	378	-1	0.347	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_347743_7	2675	3016	342	-1	0.395	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_77161_1	3	131	129	1	0.512	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_77161_2	1902	2030	129	-1	0.442	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_77161_3	2871	3107	237	-1	0.456	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_77161_4	4879	5091	213	-1	0.484	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_323601_1	1	435	435	-1	0.517	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_323601_2	439	1431	993	-1	0.523	11	GGA/GAG/AGG	GENOMAD.154793.CP	1.037e-100	331	0	0	0	1	NA	NA	NA	PF13531;K02048;TIGR00971;COG1613	sulfate/thiosulfate-binding protein
k121_323601_3	1624	1857	234	1	0.470	11	AGGA	GENOMAD.095277.PP	8.865e-05	41	0	0	0	1	NA	NA	NA	COG4456	Virulence-associated protein VagC (function unknown)
k121_323601_4	1854	2255	402	1	0.425	11	GGAG/GAGG	GENOMAD.153152.PC	4.521e-08	53	0	0	0	1	NA	NA	NA	PF14367;K18828;COG1487;TIGR00028	Predicted nucleic acid-binding protein, contains PIN domain
k121_323601_5	2265	2627	363	-1	0.543	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_569089_1	3	173	171	-1	0.450	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_569089_2	176	616	441	-1	0.519	11	AGGAG	GENOMAD.190896.PC	4.194e-33	126	0	0	0	1	NA	NA	NA	PF07746;K04100;TIGR02792	protocatechuate 4,5-dioxygenase, alpha subunit
k121_569089_3	616	1533	918	-1	0.524	11	GGA/GAG/AGG	GENOMAD.101065.PP	7.03e-06	50	0	0	0	1	NA	NA	NA	PF04909;K10221;COG3618	Predicted metal-dependent hydrolase, TIM-barrel fold
k121_569089_4	1569	2423	855	-1	0.504	11	AGGA	GENOMAD.153564.CP	3.093e-19	91	0	0	0	1	NA	NA	NA	PF00497;TIGR02995;K10039;COG4623	ectoine/hydroxyectoine ABC transporter solute-binding protein
k121_569089_5	2470	3153	684	-1	0.558	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_569089_6	3206	4252	1047	-1	0.491	11	GGA/GAG/AGG	GENOMAD.153884.CP	2.188e-06	52	0	0	0	1	NA	NA	NA	PF04909;K03392;COG3618;TIGR00010	Amidohydrolase
k121_569089_7	4286	5428	1143	-1	0.542	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_569089_8	5563	5931	369	1	0.537	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_593968_1	2	964	963	1	0.293	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_593968_2	1018	3012	1995	1	0.382	11	TAAA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_102927_1	273	1190	918	1	0.439	11	AGGA	GENOMAD.146096.PC	2.971e-05	48	0	0	0	1	NA	NA	NA	PF14525;PF12833;K14063;TIGR02297;COG2207	4-hydroxyphenylacetate catabolism regulatory protein HpaA
k121_102927_2	1704	2108	405	-1	0.378	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_128032_1	3	827	825	-1	0.441	11	GGAG/GAGG	GENOMAD.191086.CP	0.0004284	44	0	0	0	1	NA	NA	NA	PF00394;PF07732;K22348;TIGR02376;COG2132	nitrite reductase, copper-containing
k121_128032_2	831	1802	972	-1	0.389	11	GGAG/GAGG	GENOMAD.171724.PC	1.539e-22	102	0	0	0	1	NA	NA	NA	TIGR01844	type I secretion outer membrane protein, TolC family
k121_128032_3	1859	2203	345	-1	0.414	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_128032_4	2309	2659	351	1	0.413	11	GGA/GAG/AGG	GENOMAD.182656.PC	1.022e-26	106	0	0	0	1	NA	NA	NA	PF06942;COG3136	GlpM protein
k121_128032_5	2820	3173	354	-1	0.444	11	AGGA	GENOMAD.195321.CP	9.258e-12	63	0	0	0	1	NA	NA	NA	NA	NA
k121_128032_6	3196	3468	273	-1	0.436	11	AGGAG	GENOMAD.133858.PC	0.0003299	40	0	0	0	1	NA	NA	NA	COG2608	Copper chaperone CopZ
k121_128032_7	3534	4139	606	1	0.389	11	None	GENOMAD.196136.PC	3.72e-20	91	0	0	0	1	NA	NA	NA	K21563;TIGR03697;COG0664	global nitrogen regulator NtcA, cyanobacterial
k121_447357_1	3	170	168	1	0.458	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_447357_2	178	1791	1614	1	0.391	11	TAA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_447357_3	1816	2073	258	1	0.360	11	AAAAAA	GENOMAD.108132.PP	0.0002733	40	0	0	0	1	NA	NA	NA	NA	NA
k121_447357_4	2063	2278	216	1	0.310	11	None	GENOMAD.210067.PC	1.329e-34	126	0	0	0	1	NA	NA	NA	PF01954	AF2212-like
k121_447357_5	2275	2640	366	1	0.399	11	TAA	GENOMAD.178599.CP	3.122e-25	102	0	0	0	1	NA	NA	NA	PF18765;COG1669;K18236	Predicted nucleotidyltransferase
k121_447357_6	2640	3044	405	1	0.383	11	TAAAA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_447357_7	3100	3234	135	1	0.267	11	TAA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_447357_8	3238	4530	1293	1	0.350	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_447357_9	4535	4972	438	1	0.345	11	TAA	GENOMAD.182421.CP	2.233e-22	95	0	0	0	1	NA	NA	NA	PF01850;COG5573;TIGR00028;K07064	Predicted nucleic acid-binding protein, contains PIN domain
k121_447357_10	4962	5171	210	1	0.314	11	None	GENOMAD.218194.CP	6.814e-18	78	0	0	0	1	NA	NA	NA	NA	NA
k121_447357_11	5229	7694	2466	1	0.398	11	TAA	GENOMAD.052138.PP	3.991e-06	53	0	0	0	1	NA	NA	NA	PF09035;K11686;COG3311	NA
k121_104349_1	1	570	570	1	0.375	11	None	GENOMAD.218320.PC	0.0003645	43	0	0	0	1	NA	NA	NA	PF00652;K11013	Ricin-type beta-trefoil lectin domain
k121_104349_2	649	1119	471	1	0.380	11	None	GENOMAD.206220.CP	8.171e-21	91	0	0	0	1	NA	NA	NA	NA	NA
k121_104349_3	1181	1627	447	1	0.356	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_104349_4	1833	2294	462	-1	0.416	11	GGA/GAG/AGG	GENOMAD.151119.PC	1.916e-36	136	0	0	0	1	NA	NA	NA	NA	NA
k121_104349_5	2291	3076	786	-1	0.458	11	None	GENOMAD.143009.CP	0.0008003	43	0	0	0	1	NA	NA	NA	PF10609;K07321;TIGR03371;COG3640	cellulose synthase operon protein YhjQ
k121_104349_6	3364	3552	189	-1	0.392	11	None	GENOMAD.222769.PV	1.542e-21	88	0	0	0	1	NA	NA	NA	NA	NA
k121_55680_1	102	521	420	1	0.452	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_55680_2	642	887	246	-1	0.447	11	AGGAG	GENOMAD.192376.PC	7.516e-15	70	0	0	0	1	NA	NA	NA	PF08681;COG4453;TIGR04563	Uncharacterized conserved protein, DUF1778 family
k121_55680_3	884	1228	345	-1	0.464	11	None	GENOMAD.170724.PC	2.306e-25	102	0	0	0	1	NA	NA	NA	PF10130;K07063;COG1569;TIGR00305	Predicted nucleic acid-binding protein, contains PIN domain
k121_55680_4	1758	2531	774	1	0.450	11	3Base/5BMM	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_55680_5	2531	3232	702	1	0.452	11	GGxGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_55680_6	3291	4490	1200	1	0.487	11	GGAG/GAGG	GENOMAD.119006.CP	4.052e-19	93	0	0	0	1	NA	NA	NA	PF13433;K01999;TIGR03407;COG0683	urea ABC transporter, urea binding protein
k121_56431_1	3	2804	2802	1	0.469	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_56431_2	2873	4741	1869	1	0.422	11	None	GENOMAD.197509.PC	1.472e-10	67	0	0	0	1	NA	NA	NA	NA	NA
k121_56431_3	4748	5542	795	1	0.380	11	GGA/GAG/AGG	GENOMAD.162302.CP	1.916e-22	100	0	0	0	1	NA	NA	NA	PF13091;COG3886	PLD-like domain
k121_56431_4	5906	6091	186	1	0.382	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_56431_5	6161	6289	129	1	0.442	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_33904_1	2	202	201	-1	0.368	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_33904_2	364	516	153	1	0.444	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_33904_3	912	1226	315	1	0.378	11	AGGA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_33904_4	1396	1962	567	1	0.453	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_33904_5	1963	2301	339	-1	0.419	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_33904_6	2365	2568	204	-1	0.431	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_574730_1	1	249	249	-1	0.325	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_574730_2	307	1275	969	-1	0.423	11	None	GENOMAD.121777.PV	1.08e-40	156	0	1	0	8016	Inoviridae	NA	NA	PF01446;COG5655	Replication protein
k121_10335_1	2	406	405	1	0.514	11	None	GENOMAD.154273.PC	6.01e-15	73	0	0	0	1	NA	NA	NA	PF00482;COG2064	Pilus assembly protein TadC
k121_10335_2	459	653	195	1	0.477	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_10335_3	661	1029	369	1	0.488	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_10335_4	1026	1424	399	1	0.471	11	GGAGG	GENOMAD.136929.PC	1.029e-06	49	0	0	0	1	NA	NA	NA	PF14208;COG4961;TIGR03816	Flp pilus assembly protein TadG
k121_10335_5	1421	1819	399	1	0.504	11	GGAG/GAGG	GENOMAD.153081.PC	2.517e-15	74	0	0	0	1	NA	NA	NA	PF13400;TIGR03816;COG4655;K12515	helicase/secretion neighborhood TadE-like protein
k121_10335_6	1816	2604	789	1	0.463	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_133976_1	16	597	582	-1	0.440	11	GGA/GAG/AGG	GENOMAD.189858.PC	4.873e-53	186	0	0	0	1	NA	NA	NA	NA	NA
k121_133976_2	606	1868	1263	-1	0.493	11	AGGAG	GENOMAD.179296.PC	6.532e-40	157	0	0	0	1	NA	NA	NA	K15725;COG1538	Outer membrane protein TolC
k121_133976_3	2103	2342	240	1	0.512	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_133976_4	2438	3463	1026	-1	0.498	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_307175_1	168	2510	2343	1	0.405	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_529796_1	2	583	582	-1	0.515	11	GGA/GAG/AGG	GENOMAD.146301.CP	3.176e-30	120	0	0	0	1	NA	NA	NA	PF13416;K08478;TIGR03261;COG4150	putative 2-aminoethylphosphonate ABC transporter, periplasmic 2-aminoethylphosphonate-binding protein
k121_529796_2	685	1497	813	-1	0.471	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_529796_3	1494	2288	795	-1	0.494	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_529796_4	2294	3067	774	-1	0.504	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_529796_5	3070	4125	1056	-1	0.492	11	GGAG/GAGG	GENOMAD.146210.CP	1.481e-14	78	0	0	0	1	NA	NA	NA	PF06646;K02044;TIGR03431;COG3221	phosphonate ABC transporter, periplasmic phosphonate binding protein
k121_529796_6	4236	5237	1002	-1	0.466	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_529796_7	5255	5755	501	-1	0.501	11	None	GENOMAD.154729.CP	4.478e-50	176	0	0	0	1	NA	NA	NA	PF05787;COG3211;K07093	Secreted phosphatase, PhoX family
k121_627446_1	1	141	141	-1	0.369	11	AGGA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_627446_2	203	622	420	-1	0.402	11	AGGA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_627446_3	696	1199	504	-1	0.431	11	AGxAGG/AGGxGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_627446_4	1266	1640	375	-1	0.427	11	AGGA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_627446_5	1866	2324	459	-1	0.455	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_627446_6	2564	2932	369	1	0.409	11	AGGA	GENOMAD.181015.PV	3.428e-07	50	0	0	0	1	NA	NA	NA	NA	NA
k121_627446_7	2959	3408	450	1	0.444	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_111481_1	3	890	888	1	0.302	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_111481_2	984	1436	453	-1	0.355	11	AATAA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_111481_3	1448	1732	285	-1	0.389	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_111481_4	2518	2643	126	1	0.444	11	TAAA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_136781_1	3	272	270	-1	0.526	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_136781_2	409	852	444	-1	0.595	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_136781_3	886	1638	753	-1	0.525	11	None	GENOMAD.158719.PP	8.202e-05	46	0	0	0	1	NA	NA	NA	TIGR02980;COG1191;K03087	RNA polymerase sigma-70 factor, sigma-B/F/G subfamily
k121_136781_4	1635	2963	1329	-1	0.537	11	None	GENOMAD.117150.PP	0.0002335	46	0	0	0	1	NA	NA	NA	PF00589;TIGR02225;K07357	Phage integrase family
k121_136781_5	2985	3224	240	-1	0.579	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_87338_1	1	1005	1005	-1	0.575	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_87338_2	1297	1614	318	-1	0.544	11	GGAG/GAGG	GENOMAD.053511.PP	1.231e-43	154	0	1	0	1	NA	NA	NA	PF04956;K03197;COG3838	Type IV secretory pathway, VirB2 components (pilins)
k121_87338_3	1623	1961	339	-1	0.581	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_186662_1	3	2615	2613	-1	0.488	11	3Base/5BMM	GENOMAD.065723.VV	4.942e-17	89	0	0	0	2561	Caudoviricetes	NA	NA	PF07733;PF02811;K02337;TIGR00594;COG0587	DNA-directed DNA polymerase III (polc)
k121_186662_2	2612	2893	282	-1	0.528	11	GGA/GAG/AGG	GENOMAD.052669.PP	2.704e-07	49	0	0	0	1	NA	NA	NA	PF20114	NA
k121_456594_1	2	1189	1188	-1	0.609	11	GGA/GAG/AGG	GENOMAD.148497.CP	1.89e-08	59	0	0	0	1	NA	NA	NA	COG4530;TIGR04104	NA
k121_456594_2	1220	1513	294	-1	0.554	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_456594_3	1571	2155	585	-1	0.574	11	None	GENOMAD.153926.CP	9.375e-07	51	0	0	0	1	NA	NA	NA	PF02544;TIGR04571;COG2020	lipid A Kdo2 1-phosphate O-methyltransferase
k121_456594_4	2218	2493	276	-1	0.543	11	GGAGG	GENOMAD.129458.PC	3.434e-19	83	0	0	0	1	NA	NA	NA	PF11666	NA
k121_456594_5	2594	2887	294	-1	0.486	11	AGGA	GENOMAD.061808.PP	7.321e-22	91	0	0	0	1	NA	NA	NA	PF11525;TIGR00156	Copper resistance protein K
k121_456594_6	3072	3416	345	-1	0.510	11	GGAG/GAGG	GENOMAD.116259.PC	2.816e-23	96	0	0	0	1	NA	NA	NA	COG5569	Periplasmic Cu and Ag efflux protein CusF
k121_456594_7	3425	3952	528	-1	0.578	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_678433_1	1	342	342	1	0.398	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_678433_2	603	2042	1440	1	0.422	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_678433_3	2180	2647	468	1	0.391	11	TAA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_678433_4	2735	2962	228	1	0.386	11	AAAA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_678433_5	3335	3676	342	1	0.398	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_64546_1	3	1007	1005	1	0.389	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_64546_2	1148	1579	432	1	0.391	11	TAA	GENOMAD.196614.PC	3.577e-83	270	0	0	0	1	NA	NA	NA	NA	NA
k121_64546_3	1734	1991	258	1	0.353	11	TAA	GENOMAD.084789.PP	4.501e-14	68	0	0	0	1	NA	NA	NA	PF01954	AF2212-like
k121_64546_4	1997	2395	399	1	0.311	11	TAAAA	GENOMAD.147910.PC	2.26e-06	48	0	0	0	1	NA	NA	NA	PF14367;K18828;COG3744;TIGR00028	PIN domain nuclease, a component of toxin-antitoxin system (PIN domain)
k121_64546_5	2742	3614	873	1	0.414	11	TAA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_705386_1	282	545	264	1	0.538	11	AGGAG	GENOMAD.129458.PC	7.117e-18	79	0	0	0	1	NA	NA	NA	PF11666	NA
k121_705386_2	542	1198	657	1	0.484	11	AGGAG	GENOMAD.170212.CP	1.515e-08	57	0	0	0	1	NA	NA	NA	PF02544;TIGR04571;COG2020	lipid A Kdo2 1-phosphate O-methyltransferase
k121_705386_3	1257	1547	291	1	0.519	11	AGGA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_705386_4	1582	2214	633	1	0.463	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
