gene	start	end	length	strand	gc_content	genetic_code	rbs_motif	marker	evalue	bitscore	uscg	plasmid_hallmark	virus_hallmark	taxid	taxname	annotation_conjscan	annotation_amr	annotation_accessions	annotation_description
k121_568663_3	2611	2784	174	1	0.552	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_135113_1	2	148	147	1	0.639	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_135113_2	181	717	537	1	0.523	11	AGGA	GENOMAD.189858.PC	1.111e-62	213	0	0	0	1	NA	NA	NA	NA	NA
k121_135113_3	729	1859	1131	1	0.595	11	AGGAG	GENOMAD.180629.PC	1.309e-68	240	0	0	0	1	NA	NA	NA	PF12700;K15727;TIGR00999;COG0845	Membrane Fusion Protein cluster 2 (function with RND porters)
k121_135113_4	1872	4559	2688	1	0.574	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_32943_1	488	1033	546	1	0.342	11	None	GENOMAD.169594.PV	4.213e-49	174	0	1	0	1	NA	NA	NA	PF05732	Firmicute plasmid replication protein (RepL)
k121_32943_2	1101	1256	156	1	0.410	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_307631_1	135	290	156	1	0.301	11	TAA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_307631_2	545	784	240	1	0.354	11	TAA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_307631_3	768	1121	354	1	0.336	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_307631_4	1462	2415	954	1	0.284	11	TAAA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_307631_5	3106	3324	219	1	0.301	11	TAA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_307631_6	3379	3804	426	1	0.298	11	AAAA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_239167_1	1	279	279	1	0.584	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_239167_2	400	1365	966	1	0.558	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_239167_3	1413	1835	423	1	0.577	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_239167_4	1944	2123	180	-1	0.561	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_239167_5	2186	2617	432	1	0.583	11	4Base/6BMM	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_239167_6	2783	3427	645	-1	0.550	11	GGAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_363615_1	3	443	441	-1	0.542	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_363615_2	477	818	342	-1	0.404	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_363615_3	847	1404	558	-1	0.437	11	None	GENOMAD.091239.PP	1.085e-19	89	0	0	0	1	NA	NA	NA	COG3447	Integral membrane sensor domain MASE1
k121_363615_4	1587	1775	189	1	0.508	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_363615_5	1838	2551	714	1	0.539	11	AGxAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_363615_6	2715	2948	234	1	0.444	11	AGGA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_363615_7	2999	3577	579	1	0.489	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
