gene	start	end	length	strand	gc_content	genetic_code	rbs_motif	marker	evalue	bitscore	uscg	plasmid_hallmark	virus_hallmark	taxid	taxname	annotation_conjscan	annotation_amr	annotation_accessions	annotation_description
k121_183776_2	2141	2395	255	-1	0.580	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_183776_3	2491	2832	342	-1	0.602	11	GGAG/GAGG	GENOMAD.117152.PC	2.128e-09	56	0	1	0	1	NA	T_virB2	NA	PF04956;K20528;COG3838	Type IV secretory pathway, VirB2 components (pilins)
k121_183776_4	3406	4287	882	-1	0.558	11	None	GENOMAD.034566.PP	2.746e-12	70	0	1	0	1	NA	NA	NA	PF07042;COG5534	TrfA protein
k121_183776_5	4287	4598	312	-1	0.587	11	None	GENOMAD.225925.VP	3.952e-07	49	0	0	0	1	NA	NA	NA	PF06806;COG3311;TIGR01764	Predicted DNA-binding transcriptional regulator AlpA
k121_183776_6	4692	5156	465	-1	0.460	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_183776_7	5186	6151	966	-1	0.531	11	None	GENOMAD.169395.PC	3.287e-05	48	0	0	0	1	NA	T_virB11	NA	PF00437;COG4962;TIGR03819;K07332	Pilus assembly protein, ATPase of CpaF family
k121_183776_8	6373	6729	357	1	0.457	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_183776_9	6762	7133	372	1	0.500	11	AGxAGG/AGGxGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_192444_1	264	557	294	1	0.483	11	None	GENOMAD.223774.PV	1.731e-05	44	0	0	0	1	NA	NA	NA	PF18593	CdiI immunity protein
k121_192444_2	589	888	300	-1	0.500	11	GGAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_192444_3	988	1179	192	-1	0.500	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_192444_4	1536	1919	384	-1	0.495	11	3Base/5BMM	GENOMAD.178838.CP	2.281e-14	71	0	0	0	2561	Caudoviricetes	NA	NA	PF01337;COG2732;K03623	Barstar, RNAse (barnase) inhibitor
k121_192444_5	1992	2882	891	-1	0.613	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_192444_6	3023	3271	249	-1	0.466	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_192444_7	3458	3943	486	-1	0.556	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_192444_8	3999	4382	384	-1	0.638	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_192444_9	4396	4899	504	-1	0.579	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_192444_10	4922	5128	207	-1	0.657	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_26682_1	842	2419	1578	1	0.482	11	GGxGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_26682_2	2649	3830	1182	1	0.595	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_180028_1	2	466	465	-1	0.619	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_180028_2	469	1359	891	-1	0.611	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_180028_3	1365	2477	1113	-1	0.642	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_180028_4	2708	5200	2493	-1	0.611	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_180028_5	5281	7068	1788	-1	0.581	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_180028_6	7087	7740	654	-1	0.583	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_180028_7	7907	8500	594	-1	0.601	11	None	GENOMAD.223670.PV	4.744e-09	58	0	0	0	1	NA	NA	NA	NA	NA
k121_294950_1	2	160	159	1	0.384	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_294950_2	137	295	159	-1	0.377	11	AAA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_294950_3	258	1271	1014	-1	0.385	11	AAA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_294950_4	1482	1661	180	-1	0.367	11	AAA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_294950_5	1616	1822	207	-1	0.401	11	AAT	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_294950_6	1803	2075	273	-1	0.381	11	AAAAA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_294950_7	2164	2721	558	-1	0.382	11	AAA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_294950_8	3150	3536	387	1	0.375	11	AAA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_294950_9	3519	3683	165	-1	0.388	11	AAAAA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_294950_10	3745	4860	1116	-1	0.360	11	AAA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_65756_1	3	494	492	-1	0.451	11	None	GENOMAD.212036.CP	1.039e-07	53	0	0	0	1	NA	NA	NA	PF01145;PF00232;TIGR01933;COG0330;K07192	HflK protein
k121_65756_2	537	1334	798	1	0.444	11	AGxAGG/AGGxGG	GENOMAD.224544.PV	7.273e-10	62	0	0	0	1	NA	NA	NA	PF00722;K20832;COG2273	Beta-glucanase, GH16 family
k121_65756_3	1331	2707	1377	-1	0.447	11	GGA/GAG/AGG	GENOMAD.224544.PV	2.957e-05	49	0	0	0	1	NA	NA	NA	PF00722;K20832;COG2273	Beta-glucanase, GH16 family
k121_65756_4	2720	3250	531	-1	0.473	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_125729_1	2	145	144	-1	0.535	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_125729_2	160	894	735	1	0.527	11	GGA/GAG/AGG	GENOMAD.177615.CP	3.831e-52	186	0	0	0	1	NA	NA	NA	PF13778;COG1225;TIGR03137;K24120	Peroxiredoxin
k121_125729_3	940	2109	1170	1	0.566	11	GGA/GAG/AGG	GENOMAD.197845.PC	3.003e-42	163	0	0	0	1	NA	NA	NA	PF02566;K00130;TIGR03563;COG1765	peroxiredoxin, SACOL1771 subfamily
k121_125729_4	2453	3160	708	1	0.466	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_104774_1	3	662	660	1	0.571	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_104774_2	726	1343	618	1	0.432	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_104774_3	1347	2201	855	-1	0.571	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_104774_4	2204	2629	426	-1	0.556	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_104774_5	2626	2700	75	-1	0.640	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_173001_1	2	106	105	1	0.514	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_173001_2	84	1061	978	1	0.453	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_173001_3	1236	1541	306	1	0.503	11	GGAG/GAGG	GENOMAD.116609.PC	0.0004856	40	0	0	0	1	NA	NA	NA	PF12910;K19165;COG2161;TIGR01552	Antitoxin component YafN of the YafNO toxin-antitoxin module, PHD/YefM family
k121_173001_4	1531	1962	432	1	0.407	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_173001_5	1974	2546	573	-1	0.536	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_126439_1	2	613	612	-1	0.605	11	AGGA	GENOMAD.153926.CP	0.0002107	44	0	0	0	1	NA	NA	NA	PF02544;TIGR04571;COG2020	lipid A Kdo2 1-phosphate O-methyltransferase
k121_126439_2	594	863	270	-1	0.637	11	AGGAGG	GENOMAD.124465.PC	7.794e-18	79	0	0	0	1	NA	NA	NA	PF11666	NA
k121_126439_3	911	1468	558	-1	0.625	11	GGAG/GAGG	GENOMAD.146494.PC	4.022e-23	99	0	0	0	1	NA	NA	NA	NA	NA
k121_126439_4	1637	1972	336	-1	0.548	11	AGGAG	GENOMAD.169746.PC	1.638e-11	62	0	0	0	1	NA	NA	NA	PF03860;TIGR04401	twin-arginine translocation signal/Cys-rich four helix bundle protein
k121_126439_5	2139	2783	645	-1	0.583	11	None	GENOMAD.136213.CP	0.000509	43	0	0	0	1	NA	NA	NA	PF14501;TIGR02966;K18351;COG3920	phosphate regulon sensor kinase PhoR
k121_151942_1	3	179	177	1	0.429	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_151942_2	243	581	339	1	0.422	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_151942_3	582	1148	567	-1	0.459	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_151942_4	1318	1632	315	-1	0.378	11	AGGA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_151942_5	2344	2781	438	1	0.436	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_101221_1	1	837	837	-1	0.527	11	GGA/GAG/AGG	GENOMAD.108501.PC	0.000441	44	0	1	0	1	NA	NA	NA	PF08808;COG5654;TIGR02783	Uncharacterized conserved protein, contains RES domain
k121_101221_2	852	1358	507	-1	0.513	11	None	GENOMAD.109739.PC	2.118e-12	67	0	1	0	1	NA	T_virB5	NA	COG5314;K20266	Conjugal transfer/entry exclusion protein
k121_249668_1	2	652	651	1	0.530	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_249668_2	656	1717	1062	1	0.492	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_249668_3	1858	2451	594	1	0.673	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_249668_4	2718	3050	333	-1	0.595	11	3Base/5BMM	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_249668_5	3359	3817	459	-1	0.617	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_296659_1	1	183	183	-1	0.519	11	TAA	GENOMAD.046829.PP	1.433e-07	48	0	0	0	1	NA	NA	NA	PF10609;TIGR03371;COG2894;K12055	cellulose synthase operon protein YhjQ
k121_296659_2	215	829	615	-1	0.485	11	TAA	GENOMAD.140366.CP	1.15e-07	54	0	0	0	1	NA	NA	NA	PF01810;K05834;TIGR00948;COG1280	LysE type translocator
k121_296659_3	1303	1722	420	1	0.517	11	None	GENOMAD.084679.CV	2.748e-17	80	1	0	0	2561	Caudoviricetes	NA	NA	PF02527;K03501;TIGR00138;COG0357	16S rRNA (guanine(527)-N(7))-methyltransferase RsmG
k121_296659_4	1778	2392	615	1	0.485	11	TAA	GENOMAD.140366.CP	1.15e-07	54	0	0	0	1	NA	NA	NA	PF01810;K05834;TIGR00948;COG1280	LysE type translocator
k121_296659_5	2424	3236	813	1	0.483	11	TAA	GENOMAD.046829.PP	2.283e-05	48	0	0	0	1	NA	NA	NA	PF10609;TIGR03371;COG2894;K12055	cellulose synthase operon protein YhjQ
k121_228682_1	1	222	222	1	0.486	11	None	GENOMAD.052669.PP	2.62e-07	48	0	0	0	1	NA	NA	NA	PF20114	NA
k121_228682_2	219	1253	1035	1	0.493	11	3Base/5BMM	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_228682_3	1284	3131	1848	1	0.469	11	None	GENOMAD.056531.VV	4.509e-05	49	0	0	0	2561	Caudoviricetes	NA	NA	PF07733;TIGR00594;COG0587	DNA-directed DNA polymerase III (polc)
k121_207707_1	3	356	354	-1	0.621	11	3Base/5BMM	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_207707_2	690	1553	864	1	0.579	11	AGxAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_207707_3	1631	1900	270	1	0.589	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_207707_4	1897	2175	279	1	0.591	11	GGAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_207707_5	2172	2501	330	1	0.567	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_207707_6	2461	2958	498	1	0.635	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_207707_7	3079	3285	207	-1	0.483	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_207707_8	3451	4149	699	-1	0.594	11	AGGA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_177889_1	644	1678	1035	-1	0.530	11	AGGAG	GENOMAD.152538.PC	0.0003185	45	0	0	0	1	NA	NA	NA	NA	NA
k121_177889_2	1860	2537	678	1	0.537	11	GGAG/GAGG	GENOMAD.129311.CP	8.275e-10	61	0	0	0	1	NA	NA	NA	PF03401;K07795;COG3181;TIGR02122	Tripartite tricarboxylate transporter family receptor
k121_258664_1	3	1073	1071	-1	0.483	11	None	GENOMAD.113468.CP	1.817e-161	508	0	0	0	1	NA	NA	NA	PF00198;PF16078;K01616;COG0567;TIGR00239	2-oxoglutarate dehydrogenase complex, dehydrogenase (E1) component, and related enzymes
k121_258664_2	1211	2095	885	-1	0.505	11	None	GENOMAD.142446.CP	1.507e-31	128	0	0	0	1	NA	NA	NA	PF02607;PF13411;PF02310;K22491;COG5012;TIGR02370	Methanogenic corrinoid protein MtbC1
k121_258664_3	2207	2509	303	1	0.502	11	ATA	GENOMAD.222578.PV	0.0002115	41	0	0	0	1	NA	NA	NA	PF02467;K18956	Transcription factor WhiB
k121_258664_4	2587	2694	108	-1	0.481	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_173913_1	51	1319	1269	1	0.583	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_173913_2	1692	2198	507	-1	0.655	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_173913_3	2195	2644	450	-1	0.700	11	GGAGG	GENOMAD.197290.PC	4.624e-15	74	0	0	0	1	NA	NA	NA	PF13801;K24078;COG5612	Heavy-metal resistance
k121_173913_4	2641	2880	240	-1	0.646	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_173913_5	2982	5105	2124	1	0.679	11	None	GENOMAD.191086.CP	0.0001092	48	0	0	0	1	NA	NA	NA	PF00394;PF07732;K22348;TIGR02376;COG2132	nitrite reductase, copper-containing
k121_173913_6	5127	5216	90	1	0.644	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
