gene	start	end	length	strand	gc_content	genetic_code	rbs_motif	marker	evalue	bitscore	uscg	plasmid_hallmark	virus_hallmark	taxid	taxname	annotation_conjscan	annotation_amr	annotation_accessions	annotation_description
k121_814189_6	4257	4481	225	1	0.538	11	GGAG/GAGG	GENOMAD.123328.PC	4.307e-10	56	0	0	0	1	NA	NA	NA	PF11604;COG5569	Periplasmic Cu and Ag efflux protein CusF
k121_238829_1	3	137	135	1	0.578	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_238829_2	224	1486	1263	1	0.592	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_238829_3	1443	2390	948	1	0.590	11	AGGA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_238829_4	2498	2890	393	1	0.542	11	GGAG/GAGG	GENOMAD.171916.CP	1.295e-38	141	0	0	0	1	NA	NA	NA	PF14347;COG4454	NA
k121_238829_5	3104	3370	267	-1	0.652	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_238829_6	3393	3899	507	1	0.558	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_238829_7	4062	4394	333	-1	0.601	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_238829_8	4527	5423	897	1	0.613	11	AGGAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_238829_9	5437	5769	333	1	0.595	11	None	GENOMAD.095306.PP	1.431e-12	65	0	0	0	1	NA	NA	NA	NA	NA
k121_238829_10	5910	6431	522	1	0.607	11	GGAG/GAGG	GENOMAD.133724.CP	1.318e-07	53	0	0	0	1	NA	NA	NA	PF02321;K15725;TIGR01844;COG1538	type I secretion outer membrane protein, TolC family
k121_341043_1	1	1809	1809	-1	0.591	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_341043_2	1821	2951	1131	-1	0.602	11	AGGAG	GENOMAD.180629.PC	5.946e-69	241	0	0	0	1	NA	NA	NA	PF12700;K15727;TIGR00999;COG0845	Membrane Fusion Protein cluster 2 (function with RND porters)
k121_341043_3	2964	3500	537	-1	0.551	11	AGGA	GENOMAD.189858.PC	5.49e-62	211	0	0	0	1	NA	NA	NA	NA	NA
k121_341043_4	3533	4498	966	-1	0.633	11	None	GENOMAD.179296.PC	2.69e-36	143	0	0	0	1	NA	NA	NA	K15725;COG1538	Outer membrane protein TolC
k121_104340_1	1	222	222	-1	0.703	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_104340_2	203	811	609	-1	0.657	11	GGA/GAG/AGG	GENOMAD.153456.PC	3.423e-22	97	0	0	0	1	NA	NA	NA	PF03846;TIGR00623;COG5404;K13053	cell division inhibitor SulA
k121_104340_3	801	1457	657	-1	0.636	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_104340_4	1625	2386	762	1	0.591	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_104340_5	2649	3554	906	1	0.628	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_104340_6	3796	4683	888	-1	0.613	11	3Base/5BMM	GENOMAD.154287.CP	0.0001173	46	0	0	0	1	NA	NA	NA	PF19580;COG3021;K18353;TIGR03395	Uncharacterized conserved protein YafD, endonuclease/exonuclease/phosphatase (EEP) superfamily
k121_104340_7	4810	6030	1221	1	0.639	11	AGxAG	GENOMAD.140488.CP	2.102e-13	75	0	0	0	1	NA	NA	NA	K23448;COG2223	Nitrate/nitrite transporter NarK
k121_104340_8	6210	6896	687	-1	0.595	11	GGAGG	GENOMAD.158241.CP	0.0001364	45	0	0	0	1	NA	NA	NA	PF16968;K07689;TIGR02875;COG4566	sporulation transcription factor Spo0A
k121_36619_1	516	653	138	1	0.717	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_36619_2	1205	1693	489	1	0.761	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_36619_3	2048	2662	615	1	0.709	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_36619_4	2924	3124	201	1	0.751	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_36619_5	3287	3622	336	1	0.747	11	AGGAG(G)/GGAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_239649_1	1	501	501	1	0.673	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_239649_2	506	2116	1611	1	0.716	11	None	GENOMAD.194514.CP	8.159e-102	344	0	0	0	1	NA	NA	NA	PF20169;PF01558;K00180;COG1014;TIGR03334	Pyruvate:ferredoxin oxidoreductase or related 2-oxoacid:ferredoxin oxidoreductase, gamma subunit
k121_239649_3	2161	3198	1038	1	0.681	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_239649_4	3220	4581	1362	-1	0.715	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_239649_5	4574	4750	177	-1	0.667	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_442793_1	84	854	771	1	0.606	11	AGGA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_442793_2	851	2200	1350	1	0.577	11	GGAG/GAGG	GENOMAD.005978.CC	4.94e-23	106	0	0	0	1	NA	T_virB11	NA	PF00437;PF05810;K07332;TIGR03819;COG4962	helicase/secretion neighborhood ATPase
k121_442793_3	2197	3018	822	1	0.607	11	None	GENOMAD.158357.PC	5.27e-20	93	0	0	0	1	NA	NA	NA	COG4965;K12510	Flp pilus assembly protein TadB
k121_442793_4	3015	3809	795	1	0.603	11	GGxGG	GENOMAD.154273.PC	8.978e-15	77	0	0	0	1	NA	NA	NA	PF00482;COG2064	Pilus assembly protein TadC
k121_442793_5	3852	4043	192	1	0.562	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_442793_6	4040	4426	387	1	0.612	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_442793_7	4423	4848	426	1	0.573	11	GGAG/GAGG	GENOMAD.136929.PC	2.463e-09	57	0	0	0	1	NA	NA	NA	PF14208;COG4961;TIGR03816	Flp pilus assembly protein TadG
k121_442793_8	4906	5241	336	1	0.610	11	GGA/GAG/AGG	GENOMAD.134030.PP	4.005e-10	58	0	0	0	1	NA	NA	NA	PF13400;TIGR03816;COG4655;K12515	helicase/secretion neighborhood TadE-like protein
k121_442793_9	5238	6410	1173	1	0.587	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_442793_10	6407	7027	621	1	0.531	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_477245_1	3	251	249	1	0.562	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_477245_2	469	1491	1023	1	0.535	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_477245_3	1542	1877	336	-1	0.518	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_477245_4	2327	2608	282	1	0.546	11	AGxAGG/AGGxGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_477245_5	2608	3012	405	1	0.570	11	None	GENOMAD.205993.PV	1.023e-75	248	0	0	0	1	NA	NA	NA	PF02452;COG2337	mRNA-degrading endonuclease, toxin component of the MazEF toxin-antitoxin module
k121_477245_6	3038	3304	267	-1	0.468	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_477245_7	3312	3659	348	-1	0.523	11	AGGA/GGAG/GAGG	GENOMAD.195426.PC	7.988e-21	89	0	0	0	1	NA	NA	NA	PF03965;COG4190;TIGR04472;K22043	Predicted transcriptional regulator
k121_477245_8	3677	4021	345	-1	0.519	11	None	GENOMAD.206170.PC	2.551e-56	191	0	0	0	1	NA	NA	NA	PF20126	NA
k121_477245_9	4302	5117	816	1	0.491	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_477245_10	5358	5513	156	1	0.551	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_3300_1	841	2373	1533	1	0.606	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_3300_2	2363	3157	795	1	0.594	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_3300_3	3207	3314	108	-1	0.546	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_3300_4	3755	3877	123	-1	0.561	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_612671_1	1	441	441	1	0.658	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_612671_2	874	1683	810	1	0.632	11	None	GENOMAD.123887.CP	3.652e-30	123	0	0	0	1	NA	NA	NA	PF01614;PF14394;K10973;COG1414;TIGR02431	DNA-binding transcriptional regulator, IclR family
k121_612671_3	1868	2770	903	1	0.633	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_612671_4	2812	3804	993	1	0.683	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_612671_5	3823	4479	657	1	0.696	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_612671_6	4545	5090	546	1	0.645	11	AGGAG	GENOMAD.129311.CP	1.45e-11	65	0	0	0	1	NA	NA	NA	PF03401;K07795;COG3181;TIGR02122	Tripartite tricarboxylate transporter family receptor
k121_714387_1	1	717	717	1	0.611	11	None	GENOMAD.159025.PC	7.985e-06	49	0	0	0	1	NA	NA	NA	PF00532;K17213;TIGR02634;COG4213	D-xylose ABC transporter, substrate-binding protein
k121_714387_2	818	1933	1116	1	0.595	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_714387_3	1945	2709	765	1	0.588	11	AGxAGG/AGGxGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_714387_4	2702	3484	783	1	0.659	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_714387_5	3493	4137	645	1	0.619	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_274185_1	2	493	492	1	0.543	11	None	GENOMAD.095274.PC	5.979e-18	83	0	1	0	1	NA	NA	NA	PF10671;PF07283;K20267;COG3417	Toxin co-regulated pilus biosynthesis protein Q; Conjugal transfer protein TrbH
k121_274185_2	490	2154	1665	1	0.542	11	None	GENOMAD.151007.PC	4.065e-41	164	0	0	0	1	NA	NA	NA	PF00263;PF07655;TIGR02520;K12282;COG1450	type IVB pilus formation outer membrane protein, R64 PilN family
k121_274185_3	2173	3513	1341	1	0.526	11	GGA/GAG/AGG	GENOMAD.100081.PC	1.501e-64	231	0	0	0	1	NA	NA	NA	PF06864	Pilin accessory protein (PilO)
k121_274185_4	3497	4057	561	1	0.535	11	AGGA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_274185_5	4108	5814	1707	1	0.506	11	GGAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_274185_6	5807	6892	1086	1	0.512	11	GGA/GAG/AGG	GENOMAD.110992.PC	1.459e-41	160	0	0	0	1	NA	NA	NA	PF00482;TIGR02120;COG1459;K10934	type II secretion system protein F
k121_274185_7	6931	9300	2370	1	0.514	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_410107_1	1	696	696	-1	0.652	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_410107_2	705	2213	1509	-1	0.645	11	GGAG/GAGG	GENOMAD.168696.PC	5.024e-11	68	0	0	0	1	NA	NA	NA	PF07368;TIGR00407;COG0014;K18601	gamma-glutamyl phosphate reductase
k121_410107_3	2216	3133	918	-1	0.637	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_918363_1	2	433	432	1	0.574	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_918363_2	464	1108	645	-1	0.549	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_918363_3	1386	1889	504	1	0.563	11	AGGA	GENOMAD.180528.PC	2.427e-08	55	0	0	0	1	NA	NA	NA	PF00174;COG3915	Oxidoreductase molybdopterin binding domain
k121_918363_4	1895	3742	1848	1	0.637	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_850437_1	471	941	471	-1	0.467	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_850437_2	1226	2305	1080	1	0.574	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_850437_3	2318	2974	657	1	0.528	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_850437_4	2986	3915	930	1	0.448	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_850437_5	4241	4531	291	1	0.577	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_850437_6	4519	4809	291	1	0.543	11	GGA/GAG/AGG	GENOMAD.147643.PC	3.483e-21	89	0	1	0	1	NA	NA	NA	PF05016;COG3668;TIGR02385	Plasmid stabilization system protein ParE
k121_850437_7	4879	5385	507	1	0.519	11	GGA/GAG/AGG	GENOMAD.198344.CP	1.173e-07	53	0	0	0	1	NA	NA	NA	NA	NA
k121_850437_8	5512	5907	396	1	0.545	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_208069_1	1	192	192	1	0.432	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_208069_2	179	511	333	1	0.511	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_208069_3	643	906	264	1	0.542	11	AGGAGG	GENOMAD.209160.PC	4.753e-07	48	0	0	0	1	NA	NA	NA	PF03693;TIGR02606;COG3609	putative addiction module antidote protein, CC2985 family
k121_208069_4	1025	1201	177	1	0.486	11	AGGAG/GGAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_208069_5	1358	1621	264	1	0.523	11	AGxAGG/AGGxGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_208069_6	1764	2063	300	1	0.483	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_208069_7	2038	2373	336	1	0.592	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_208069_8	2488	3276	789	1	0.684	11	3Base/5BMM	GENOMAD.183080.CP	7.079e-42	157	0	0	0	1	NA	NA	NA	PF07277	SapC
k121_208069_9	3298	4131	834	1	0.747	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_208069_10	4128	4379	252	1	0.750	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_749873_1	306	1838	1533	1	0.600	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_749873_2	1828	2622	795	1	0.570	11	GGAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_444878_1	78	506	429	1	0.578	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_444878_2	586	969	384	-1	0.508	11	AGGA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_444878_3	1021	1581	561	1	0.462	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_444878_4	1629	2129	501	1	0.475	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
