gene	start	end	length	strand	gc_content	genetic_code	rbs_motif	marker	evalue	bitscore	uscg	plasmid_hallmark	virus_hallmark	taxid	taxname	annotation_conjscan	annotation_amr	annotation_accessions	annotation_description
k121_126471_4	2524	2943	420	1	0.610	11	None	GENOMAD.136745.CP	2.614e-07	51	0	0	0	1	NA	NA	NA	PF13022;PF08362;TIGR03384;COG1309;K22108	transcriptional repressor BetI
k121_126471_5	2916	3032	117	-1	0.556	11	3Base/5BMM	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_28865_1	3	806	804	1	0.432	11	None	GENOMAD.121777.PV	3.13e-32	129	0	1	0	8016	Inoviridae	NA	NA	PF01446;COG5655	Replication protein
k121_28865_2	953	1048	96	1	0.469	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_16127_1	3	905	903	-1	0.669	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_16127_2	911	2878	1968	-1	0.651	11	GGAG/GAGG	GENOMAD.177494.PC	2.388e-183	587	0	0	0	1	NA	NA	NA	PF06964;K23246	NA
k121_16127_3	2887	3264	378	-1	0.667	11	None	GENOMAD.126777.CP	1.586e-08	54	0	0	0	2561	Caudoviricetes	NA	NA	PF17912;PF03459;COG3585;TIGR00638	MalK OB fold domain; TOBE domain
k121_191596_1	1	741	741	1	0.679	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_191596_2	738	1829	1092	1	0.671	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_191596_3	1851	2192	342	-1	0.667	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_191596_4	2266	3210	945	1	0.677	11	AGGA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_191596_5	3263	3808	546	1	0.656	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_68442_1	23	403	381	1	0.588	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_68442_2	737	1987	1251	-1	0.525	11	GGAG/GAGG	GENOMAD.214067.PC	3.139e-88	299	0	0	0	1	NA	NA	NA	PF02544;TIGR04571	3-oxo-5-alpha-steroid 4-dehydrogenase
k121_68442_3	2147	2353	207	-1	0.570	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_68442_4	2602	3312	711	1	0.610	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_95276_1	3	557	555	1	0.658	11	None	GENOMAD.126777.CP	7.645e-06	48	0	0	0	2561	Caudoviricetes	NA	NA	PF17912;PF03459;COG3585;TIGR00638	MalK OB fold domain; TOBE domain
k121_95276_2	560	1294	735	-1	0.668	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_95276_3	1291	1815	525	-1	0.608	11	GGAG/GAGG	GENOMAD.195273.PC	1.543e-48	172	0	0	0	1	NA	NA	NA	PF06339;K05913;COG3123	Ectoine synthase
k121_95276_4	1961	2617	657	1	0.671	11	AGGA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_95276_5	2617	4236	1620	1	0.678	11	GGA/GAG/AGG	GENOMAD.152636.CP	7.965e-128	420	0	0	0	1	NA	NA	NA	COG3127;K09808	Predicted ABC-type transport system involved in lysophospholipase L1 biosynthesis, permease component
k121_9713_1	79	1689	1611	-1	0.706	11	None	GENOMAD.101150.PP	9.726e-14	77	0	0	0	1	NA	NA	NA	NA	NA
k121_9713_2	1764	2117	354	-1	0.686	11	GGxGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_9713_3	2114	2404	291	-1	0.694	11	GGA/GAG/AGG	GENOMAD.121916.PC	0.00091	39	0	0	0	1	NA	NA	NA	PF07141;COG2963	Transposase and inactivated derivatives
k121_9809_1	697	1053	357	1	0.462	11	GGA/GAG/AGG	GENOMAD.121777.PV	5.178e-10	58	0	1	0	8016	Inoviridae	NA	NA	PF01446;COG5655	Replication protein
k121_17574_1	3	764	762	-1	0.659	11	GGA/GAG/AGG	GENOMAD.146196.CP	0.0001749	45	0	0	0	1	NA	NA	NA	PF03096;K01055;TIGR01250;COG2021	proline-specific peptidase, Bacillus coagulans-type subfamily
k121_17574_2	968	2452	1485	1	0.656	11	AGGAG	GENOMAD.168696.PC	1.403e-08	60	0	0	0	1	NA	NA	NA	PF07368;TIGR00407;COG0014;K18601	gamma-glutamyl phosphate reductase
k121_17574_3	2466	3503	1038	-1	0.634	11	GGA/GAG/AGG	GENOMAD.121819.CP	6.997e-113	367	0	0	0	1	NA	NA	NA	PF00296;K23464;TIGR04027;COG2141	putative FMN-dependent luciferase-like monooxygenase, KPN_01858 family
k121_17574_4	3616	3741	126	-1	0.635	11	GGxGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_17574_5	3851	4297	447	-1	0.615	11	4Base/6BMM	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_17574_6	5089	5295	207	-1	0.599	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_17574_7	5352	5834	483	-1	0.598	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_187578_1	71	1066	996	-1	0.412	11	ATTTA	GENOMAD.121777.PV	8.144e-34	136	0	1	0	8016	Inoviridae	NA	NA	PF01446;COG5655	Replication protein
