gene	start	end	length	strand	gc_content	genetic_code	rbs_motif	marker	evalue	bitscore	uscg	plasmid_hallmark	virus_hallmark	taxid	taxname	annotation_conjscan	annotation_amr	annotation_accessions	annotation_description
k121_248457_3	1365	2789	1425	1	0.560	11	GGAG/GAGG	GENOMAD.127021.CP	5.384e-08	58	0	0	0	1	NA	NA	NA	PF18690;TIGR00387	glycolate oxidase, subunit GlcD
k121_248457_4	2849	3775	927	-1	0.538	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_248457_5	3765	4319	555	-1	0.521	11	None	GENOMAD.179226.PC	1.38e-36	138	0	0	0	1	NA	NA	NA	PF06821;K07002;COG3545;TIGR02240	Serine hydrolase
k121_248457_6	4337	5107	771	-1	0.515	11	GGA/GAG/AGG	GENOMAD.046829.PP	2.012e-05	48	0	0	0	1	NA	NA	NA	PF10609;TIGR03371;COG2894;K12055	cellulose synthase operon protein YhjQ
k121_248457_7	5139	5687	549	-1	0.475	11	None	GENOMAD.140366.CP	0.0001535	44	0	0	0	1	NA	NA	NA	PF01810;K05834;TIGR00948;COG1280	LysE type translocator
k121_326367_1	435	977	543	1	0.363	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_326367_2	1893	2135	243	1	0.387	11	TATA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_326367_3	2322	2561	240	-1	0.392	11	TATAT	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_393329_1	205	2157	1953	-1	0.417	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_393329_2	2320	2445	126	-1	0.357	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_393329_3	2570	2887	318	1	0.475	11	AGGA/GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_393910_1	3	842	840	1	0.477	11	None	GENOMAD.218230.PC	5.99e-19	90	0	0	0	1	NA	NA	NA	NA	NA
k121_393910_2	850	1395	546	1	0.463	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_393910_3	1611	2690	1080	1	0.487	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_393910_4	2791	3510	720	1	0.436	11	ATA	GENOMAD.221107.PV	8.77e-07	52	0	0	0	1	NA	NA	NA	NA	NA
k121_482710_1	310	474	165	1	0.291	11	AAA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_482710_2	782	2323	1542	-1	0.351	11	TAA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_482710_3	2415	3377	963	-1	0.350	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_449402_1	2	361	360	-1	0.414	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_449402_2	399	818	420	1	0.481	11	TAA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_449402_3	802	1284	483	1	0.354	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_449402_4	1281	2687	1407	1	0.378	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_28901_1	3	734	732	1	0.530	11	None	GENOMAD.214395.PC	1.407e-44	164	0	0	0	1	NA	NA	NA	PF03967;K13991;TIGR01150	Photosynthetic reaction centre, H-chain N-terminal region
k121_28901_2	731	1417	687	1	0.531	11	AGGAG	GENOMAD.214992.PC	1.928e-62	215	0	0	0	1	NA	NA	NA	PF03703	NA
k121_28901_3	1414	1914	501	1	0.503	11	GGA/GAG/AGG	GENOMAD.214991.PC	1.264e-19	88	0	0	0	1	NA	NA	NA	TIGR03054	putative photosynthetic complex assembly protein
k121_28901_4	1911	2993	1083	1	0.521	11	AGGAG	GENOMAD.166330.CP	2.491e-186	580	0	0	0	1	NA	NA	NA	PF13668;TIGR02029;K04035;COG2941	magnesium-protoporphyrin IX monomethyl ester aerobic oxidative cyclase
k121_28901_5	2987	3772	786	1	0.531	11	GGA/GAG/AGG	GENOMAD.212297.PC	6.472e-73	247	0	0	0	1	NA	NA	NA	NA	NA
k121_173494_1	1	303	303	1	0.363	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_173494_2	296	1159	864	1	0.385	11	None	GENOMAD.138275.PV	0.0004694	44	0	1	0	1	NA	NA	NA	PF07506;PF02195;TIGR03454;COG1475;K03497	plasmid partitioning protein RepB
k121_263579_1	269	700	432	-1	0.440	11	None	GENOMAD.206599.PC	2.295e-11	63	0	0	0	1	NA	NA	NA	PF11578	NA
k121_263579_2	923	1912	990	1	0.487	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_263579_3	1973	2452	480	1	0.450	11	GGAG/GAGG	GENOMAD.162546.CP	2.958e-34	130	0	0	0	1	NA	NA	NA	PF04290;K11689;COG3090	TRAP-type C4-dicarboxylate transport system, small permease component
k121_263579_4	2449	3759	1311	1	0.486	11	AGGA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_263579_5	3783	4751	969	1	0.516	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_263579_6	4748	5407	660	1	0.474	11	GGA/GAG/AGG	GENOMAD.171037.PC	6.829e-18	85	0	0	0	1	NA	NA	NA	PF17938	Tetracyclin repressor-like, C-terminal domain
k121_507484_1	87	632	546	1	0.335	4	TTAA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_507484_2	661	969	309	1	0.388	4	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_507484_3	1027	1335	309	1	0.356	4	AAGAA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_507484_4	1737	2129	393	1	0.298	4	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_507484_5	2473	2949	477	1	0.350	4	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_485554_1	212	481	270	1	0.370	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_485554_2	824	1081	258	1	0.376	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_485554_3	2018	2683	666	1	0.431	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_485554_4	3363	3617	255	1	0.522	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_197647_1	2	805	804	1	0.347	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_197647_2	1002	1664	663	1	0.329	11	TAA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_197647_3	1675	1887	213	1	0.343	11	TAA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_197647_4	1944	3011	1068	1	0.370	11	TAA	GENOMAD.179165.PV	1.052e-60	216	0	1	0	1	NA	NA	NA	PF06504;COG5527	Replication protein C (RepC)
k121_21911_1	95	1069	975	1	0.351	11	TAA	GENOMAD.179165.PV	8.415e-71	244	0	1	0	1	NA	NA	NA	PF06504;COG5527	Replication protein C (RepC)
