gene	start	end	length	strand	gc_content	genetic_code	rbs_motif	marker	evalue	bitscore	uscg	plasmid_hallmark	virus_hallmark	taxid	taxname	annotation_conjscan	annotation_amr	annotation_accessions	annotation_description
k121_160237_1	3	434	432	1	0.447	11	None	GENOMAD.121777.PV	1.265e-08	55	0	1	0	8016	Inoviridae	NA	NA	PF01446;COG5655	Replication protein
k121_160237_2	532	792	261	1	0.444	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_160237_3	1110	1382	273	1	0.440	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_310337_1	2	763	762	-1	0.299	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_310337_2	815	1522	708	-1	0.342	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_310337_3	1567	2121	555	-1	0.305	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_310337_4	2182	2511	330	-1	0.306	11	AGGA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_310337_5	2518	2898	381	-1	0.291	11	AGGA/GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_310337_6	2958	3152	195	-1	0.323	11	AGGA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_310337_7	3494	3751	258	-1	0.287	11	AGGA/GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_310337_8	4112	4246	135	1	0.333	11	AGGA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_310337_9	4240	4440	201	1	0.328	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_310337_10	4430	4573	144	1	0.333	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_310337_11	4574	4801	228	1	0.298	11	AGGA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_484028_1	1	423	423	-1	0.634	11	TAAA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_484028_2	773	910	138	-1	0.370	11	TAAAAA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_484028_3	928	2184	1257	1	0.418	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_484028_4	2523	2783	261	-1	0.602	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_547427_1	3	143	141	-1	0.539	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_547427_2	350	610	261	-1	0.452	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_547427_3	703	1704	1002	-1	0.553	11	GGA/GAG/AGG	GENOMAD.121777.PV	8.373e-35	139	0	1	0	8016	Inoviridae	NA	NA	PF01446;COG5655	Replication protein
k121_547427_4	2013	2207	195	-1	0.585	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_547427_5	2394	2516	123	-1	0.626	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_153240_1	2	652	651	-1	0.565	11	GGAG/GAGG	GENOMAD.120757.CP	3.001e-07	53	0	0	0	1	NA	NA	NA	PF13433;K11959;TIGR03407;COG0683	urea ABC transporter, urea binding protein
k121_153240_2	766	1122	357	-1	0.569	11	AGGAG	GENOMAD.209156.PC	2.25e-27	108	0	0	0	1	NA	NA	NA	PF04663;K16245	Phenol hydroxylase conserved region
k121_153240_3	1119	2660	1542	-1	0.540	11	GGA/GAG/AGG	GENOMAD.183239.PC	1.818e-212	664	0	0	0	1	NA	NA	NA	PF02332;PF11494;K16242;COG3396;TIGR04059	Methane/Phenol/Toluene Hydroxylase; Ta0938
k121_153240_4	2691	2960	270	-1	0.522	11	GGA/GAG/AGG	GENOMAD.196199.PC	4.107e-24	97	0	0	0	1	NA	NA	NA	PF02406;K16244	MmoB/DmpM family
k121_153240_5	3003	3827	825	-1	0.575	11	None	GENOMAD.181048.PC	2.526e-143	451	0	0	0	1	NA	NA	NA	PF02332;K16243;COG3396;TIGR04059	Methane/Phenol/Toluene Hydroxylase
k121_461010_1	2	1354	1353	-1	0.538	11	AGGA	GENOMAD.197261.PC	8.371e-07	54	0	0	0	1	NA	NA	NA	K22349;COG2132	Multicopper oxidase with three cupredoxin domains (includes cell division protein FtsP and spore coat protein CotA)
k121_461010_2	1372	2805	1434	-1	0.553	11	GGA/GAG/AGG	GENOMAD.171558.PC	2.906e-141	456	0	0	0	1	NA	NA	NA	PF02321;K15725;TIGR01845;COG1538	efflux transporter, outer membrane factor (OMF) lipoprotein, NodT family
k121_461010_3	2802	3008	207	-1	0.623	11	None	GENOMAD.212945.PC	7.464e-24	95	0	0	0	1	NA	NA	NA	NA	NA
k121_334773_1	3	560	558	-1	0.421	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_334773_2	669	1481	813	1	0.423	11	AAAAA	GENOMAD.046829.PP	9.762e-05	46	0	0	0	1	NA	NA	NA	PF10609;TIGR03371;COG2894;K12055	cellulose synthase operon protein YhjQ
k121_334773_3	1471	2091	621	1	0.456	11	AAA	GENOMAD.077969.PP	1.103e-05	48	0	1	0	1	NA	NA	NA	PF02195;TIGR03764;COG1475;K03497	integrating conjugative element, PFGI_1 class, ParB family protein
k121_200757_1	2	268	267	-1	0.532	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_200757_2	890	2275	1386	1	0.447	11	None	GENOMAD.222977.PC	0.0002485	46	0	0	0	1	NA	NA	NA	PF16813;PF02463;PF20469;TIGR03185;K02074;COG0419	CRISPR-associated protein Csn2 subfamily St; RecF/RecN/SMC N terminal domain; Overcoming lysogenization defect protein-like, TOPRIM domain
k121_200757_3	2250	2888	639	1	0.418	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_200757_4	3190	3585	396	-1	0.523	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_200757_5	3569	3886	318	-1	0.572	11	None	GENOMAD.152218.CP	8.601e-08	51	0	0	0	1	NA	NA	NA	PF14540;PF07106;COG1669;TIGR02698;K02171	Nucleotidyltransferase-like; TBPIP/Hop2 winged helix domain
k121_200757_6	3883	4893	1011	-1	0.572	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_161311_1	2	88	87	1	0.575	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_161311_2	249	1244	996	-1	0.594	11	GGA/GAG/AGG	GENOMAD.161113.PV	1.84e-11	68	0	0	0	1	NA	NA	NA	PF00589;PF12834;K03733;COG4973;TIGR02224	Site-specific recombinase XerC
k121_161311_3	1256	1909	654	-1	0.581	11	None	GENOMAD.121383.CP	1.329e-32	128	0	0	0	1	NA	NA	NA	PF04340;K09921;COG3159	Uncharacterized conserved protein YigA, DUF484 family
k121_161311_4	2130	2567	438	-1	0.516	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_137614_1	3	776	774	1	0.503	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_137614_2	1567	2085	519	1	0.484	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_137614_3	2435	3319	885	-1	0.494	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_137614_4	3766	4047	282	1	0.500	11	ATA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_137614_5	4047	4451	405	1	0.489	11	None	GENOMAD.205993.PV	6.793e-72	237	0	0	0	1	NA	NA	NA	PF02452;COG2337	mRNA-degrading endonuclease, toxin component of the MazEF toxin-antitoxin module
k121_137614_6	4764	5003	240	1	0.579	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_453951_1	2	1531	1530	-1	0.507	11	None	GENOMAD.136157.PP	2.868e-26	117	0	0	0	1	NA	NA	NA	PF18254	HMW1 domain 2
k121_453951_2	1559	2641	1083	-1	0.476	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_19829_1	1	1455	1455	1	0.398	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_19829_2	1506	1832	327	-1	0.333	11	AGGA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_19829_3	1998	2360	363	-1	0.375	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_19829_4	2492	2794	303	-1	0.347	11	AGGA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_19829_5	3049	3159	111	1	0.414	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_296608_1	1	144	144	-1	0.347	11	TAAAAA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_296608_2	452	778	327	-1	0.330	11	TAA	GENOMAD.136569.CP	7.953e-10	57	0	0	0	1	NA	NA	NA	PF01638;COG1733;TIGR02719;K21885	DNA-binding transcriptional regulator, HxlR family
k121_296608_3	895	1974	1080	1	0.398	11	AAAA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_296608_4	1987	2367	381	1	0.383	11	TAA	GENOMAD.192033.CP	4.426e-05	44	0	0	0	1	NA	NA	NA	PF13564;COG4270	DoxX-like family
k121_296608_5	2399	2749	351	1	0.333	11	TAA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_414824_1	128	1075	948	-1	0.630	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_414824_2	1171	1881	711	-1	0.644	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_414824_3	1887	2255	369	-1	0.659	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_414824_4	2335	2562	228	-1	0.610	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_414824_5	2559	2768	210	-1	0.638	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_146430_1	3	404	402	1	0.485	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_146430_2	636	1121	486	-1	0.551	11	GGAGG	GENOMAD.096843.PC	1.619e-13	70	0	0	0	1	NA	NA	NA	NA	NA
k121_146430_3	1102	2349	1248	-1	0.442	11	GGAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_146430_4	2346	2690	345	-1	0.490	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_146430_5	2748	3551	804	-1	0.522	11	None	GENOMAD.096843.PC	3.035e-08	57	0	0	0	1	NA	NA	NA	NA	NA
k121_146430_6	3553	4557	1005	1	0.502	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_146430_7	4666	5250	585	1	0.451	11	GGAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_146430_8	5271	6209	939	-1	0.536	11	AGxAGG/AGGxGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_146430_9	6334	6537	204	1	0.525	11	GGA/GAG/AGG	GENOMAD.213300.PC	4.479e-07	47	0	0	0	1	NA	NA	NA	NA	NA
k121_4390_1	3	2489	2487	-1	0.548	11	AGGAGG	GENOMAD.087209.PP	1.498e-08	61	0	0	0	1	NA	NA	NA	NA	NA
k121_297308_1	3	296	294	-1	0.463	11	None	GENOMAD.066634.PP	1.279e-08	53	0	0	0	1	NA	NA	NA	NA	NA
k121_297308_2	417	1064	648	-1	0.529	11	None	GENOMAD.121777.PV	1.633e-28	116	0	1	0	8016	Inoviridae	NA	NA	PF01446;COG5655	Replication protein
k121_4801_1	1	789	789	-1	0.461	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_4801_2	1458	1781	324	1	0.460	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_4801_3	1978	2256	279	1	0.530	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_4801_4	2851	3549	699	1	0.539	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_313157_1	3	494	492	-1	0.421	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_313157_2	506	2209	1704	-1	0.452	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_313157_3	2358	3377	1020	1	0.433	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_313157_4	4590	5234	645	-1	0.409	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_313157_5	5323	5625	303	1	0.462	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_313157_6	5483	6169	687	-1	0.473	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_107949_1	2	2920	2919	-1	0.550	11	GGAG/GAGG	GENOMAD.065453.PP	1.219e-06	55	0	0	0	1	NA	NA	NA	K00689	NA
k121_352851_1	3	155	153	-1	0.575	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_352851_2	359	649	291	1	0.591	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_352851_3	646	1104	459	-1	0.512	11	GGA/GAG/AGG	GENOMAD.168615.CP	1.637e-08	55	0	0	0	1	NA	NA	NA	PF14696;K08234;TIGR03645;COG3324	Hydroxyphenylpyruvate dioxygenase, HPPD, N-terminal
k121_352851_4	1242	1451	210	1	0.581	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_352851_5	1574	2248	675	-1	0.493	11	AGGAG	GENOMAD.198080.PC	3.059e-22	98	0	0	0	1	NA	NA	NA	PF14114	NA
k121_352851_6	2264	2719	456	-1	0.504	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_360577_1	2	826	825	-1	0.562	11	GGAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_360577_2	826	2307	1482	-1	0.638	11	GGAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_360577_3	2307	2681	375	-1	0.664	11	AGGA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_360577_4	2705	3019	315	-1	0.663	11	AGGA/GGAG/GAGG	GENOMAD.095277.PP	2.217e-05	44	0	0	0	1	NA	NA	NA	COG4456	Virulence-associated protein VagC (function unknown)
k121_360577_5	3016	3801	786	-1	0.674	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_526444_1	30	185	156	-1	0.462	11	AGGA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_526444_2	256	1116	861	1	0.598	11	AGGAG	GENOMAD.178394.PC	3.945e-72	246	0	0	0	1	NA	NA	NA	NA	NA
k121_526444_3	1256	1552	297	1	0.589	11	GGAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_526444_4	2014	2427	414	-1	0.527	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_526444_5	2953	3633	681	1	0.549	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_21497_1	3	797	795	-1	0.595	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_21497_2	766	1524	759	-1	0.592	11	GGAG/GAGG	GENOMAD.181911.PC	4.541e-31	125	0	0	0	1	NA	NA	NA	PF00345;K07346;COG3121	P pilus assembly protein, chaperone PapD
k121_21497_3	1545	2063	519	-1	0.578	11	AGGAG	GENOMAD.167611.PC	7.683e-29	115	0	0	0	1	NA	NA	NA	PF05229;COG5430	Spore coat protein U (SCPU) domain, function unknown
k121_21497_4	2983	3117	135	-1	0.444	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_400631_1	2	508	507	-1	0.542	11	AGxAGG/AGGxGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_400631_2	699	1691	993	-1	0.505	11	AGGAG	GENOMAD.116284.PP	4.936e-181	563	0	0	0	1	NA	NA	NA	PF18191	Hydroquinone 1,2-dioxygenase large subunit N-terminal
k121_400631_3	1773	2273	501	-1	0.539	11	AGGAG	GENOMAD.120946.PP	7.42e-70	233	0	0	0	1	NA	NA	NA	K11312	NA
k121_400631_4	2432	3085	654	-1	0.526	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_76964_1	3	125	123	-1	0.537	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_76964_2	874	1902	1029	-1	0.484	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_76964_3	2334	3578	1245	1	0.504	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_156250_1	268	591	324	-1	0.562	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_156250_2	874	1086	213	-1	0.549	11	AGGA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_156250_3	1239	2021	783	1	0.579	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_156250_4	2014	2778	765	1	0.525	11	AGGAG	GENOMAD.183901.PC	1.046e-06	52	0	0	0	1	NA	NA	NA	PF09970;COG2253	Predicted nucleotidyltransferase component of viral defense system
k121_156250_5	2960	3925	966	1	0.637	11	None	GENOMAD.129311.CP	1.411e-20	96	0	0	0	1	NA	NA	NA	PF03401;K07795;COG3181;TIGR02122	Tripartite tricarboxylate transporter family receptor
k121_156250_6	3934	4044	111	-1	0.595	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_195947_1	3	473	471	-1	0.480	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_195947_2	657	1760	1104	-1	0.502	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_195947_3	1757	2758	1002	-1	0.481	11	None	GENOMAD.197697.PV	7.207e-05	47	0	0	0	1	NA	NA	NA	PF13830	NA
k121_195947_4	2819	3529	711	-1	0.488	11	None	GENOMAD.218230.PC	1.081e-12	70	0	0	0	1	NA	NA	NA	NA	NA
k121_195947_5	3597	4067	471	1	0.503	11	None	GENOMAD.182236.VP	3.635e-10	60	0	0	1	2561	Caudoviricetes	NA	NA	PF16724;COG4119;TIGR02705;K12152	T4-like virus Myoviridae tail sheath stabiliser
k121_550854_1	73	1104	1032	-1	0.656	11	None	GENOMAD.121777.PV	1.048e-22	103	0	1	0	8016	Inoviridae	NA	NA	PF01446;COG5655	Replication protein
k121_550884_1	1	498	498	1	0.594	11	None	GENOMAD.121777.PV	9.323e-12	65	0	1	0	8016	Inoviridae	NA	NA	PF01446;COG5655	Replication protein
k121_550884_2	987	1640	654	1	0.631	11	None	GENOMAD.121777.PV	7.138e-10	61	0	1	0	8016	Inoviridae	NA	NA	PF01446;COG5655	Replication protein
