gene	start	end	length	strand	gc_content	genetic_code	rbs_motif	marker	evalue	bitscore	uscg	plasmid_hallmark	virus_hallmark	taxid	taxname	annotation_conjscan	annotation_amr	annotation_accessions	annotation_description
k121_612673_3	1211	1552	342	1	0.480	11	AGGA/GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_612673_4	1938	2222	285	-1	0.544	11	AGGA/GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_4492_1	221	1246	1026	-1	0.549	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_4492_2	1501	1731	231	1	0.632	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_4492_3	2176	3684	1509	-1	0.586	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_302129_1	2	178	177	1	0.582	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_302129_2	655	996	342	1	0.611	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_302129_3	1028	2695	1668	1	0.588	11	None	GENOMAD.101150.PP	0.0001598	47	0	0	0	1	NA	NA	NA	NA	NA
k121_1029664_1	2	595	594	-1	0.492	11	AGGAG	GENOMAD.179296.PC	1.496e-20	92	0	0	0	1	NA	NA	NA	K15725;COG1538	Outer membrane protein TolC
k121_1029664_2	735	1106	372	-1	0.543	11	None	GENOMAD.095306.PP	5.517e-20	87	0	0	0	1	NA	NA	NA	NA	NA
k121_1029664_3	1168	3402	2235	-1	0.523	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_1029664_4	3500	3961	462	1	0.485	11	GGA/GAG/AGG	GENOMAD.176976.PC	7.688e-09	56	0	0	0	1	NA	NA	NA	PF13171;TIGR02044;K08365;COG0789	Cu(I)-responsive transcriptional regulator
k121_331564_1	1	696	696	-1	0.539	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_331564_2	832	1974	1143	1	0.535	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_331564_3	2008	3054	1047	1	0.488	11	GGA/GAG/AGG	GENOMAD.153884.CP	4.476e-06	51	0	0	0	1	NA	NA	NA	PF04909;K03392;COG3618;TIGR00010	Amidohydrolase
k121_331564_4	3107	3790	684	1	0.541	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_331564_5	3838	4692	855	1	0.489	11	AGGA	GENOMAD.153564.CP	6.641e-19	90	0	0	0	1	NA	NA	NA	PF00497;TIGR02995;K10039;COG4623	ectoine/hydroxyectoine ABC transporter solute-binding protein
k121_331564_6	4724	5641	918	1	0.535	11	GGA/GAG/AGG	GENOMAD.101065.PP	1.446e-05	49	0	0	0	1	NA	NA	NA	PF04909;K10221;COG3618	Predicted metal-dependent hydrolase, TIM-barrel fold
k121_331564_7	5641	5775	135	1	0.496	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_50329_1	3	692	690	-1	0.571	11	AGGAG	GENOMAD.129311.CP	1.992e-11	66	0	0	0	1	NA	NA	NA	PF03401;K07795;COG3181;TIGR02122	Tripartite tricarboxylate transporter family receptor
k121_50329_2	708	1463	756	-1	0.565	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_50329_3	1477	2295	819	1	0.554	11	GGAG/GAGG	GENOMAD.101065.PP	0.0004221	44	0	0	0	1	NA	NA	NA	PF04909;K10221;COG3618	Predicted metal-dependent hydrolase, TIM-barrel fold
k121_50329_4	2327	2539	213	1	0.596	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_1001151_1	3	197	195	-1	0.436	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_1001151_2	334	1365	1032	1	0.457	11	AGGA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_1001151_3	1435	1923	489	1	0.362	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_1001151_4	1932	2414	483	1	0.383	11	AGGA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_1001151_5	2395	2874	480	-1	0.469	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_1001151_6	2936	3100	165	-1	0.473	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_21219_1	2	484	483	1	0.553	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_21219_2	511	999	489	1	0.571	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_21219_3	1002	1346	345	1	0.513	11	GGAG/GAGG	GENOMAD.116259.PC	6.273e-23	95	0	0	0	1	NA	NA	NA	COG5569	Periplasmic Cu and Ag efflux protein CusF
k121_21219_4	1531	2040	510	-1	0.547	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_21219_5	2021	2596	576	-1	0.590	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_81679_1	1	222	222	1	0.495	11	None	GENOMAD.146494.PC	7.395e-19	81	0	0	0	1	NA	NA	NA	NA	NA
k121_81679_2	249	512	264	1	0.538	11	AGGAG	GENOMAD.129458.PC	7.117e-18	79	0	0	0	1	NA	NA	NA	PF11666	NA
k121_81679_3	509	1165	657	1	0.482	11	AGGAG	GENOMAD.170212.CP	1.515e-08	57	0	0	0	1	NA	NA	NA	PF02544;TIGR04571;COG2020	lipid A Kdo2 1-phosphate O-methyltransferase
k121_81679_4	1224	1514	291	1	0.519	11	AGGA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_81679_5	1549	2181	633	1	0.464	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_81679_6	2178	2942	765	1	0.522	11	AGGA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_22612_1	3	272	270	-1	0.522	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_22612_2	482	973	492	-1	0.358	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_22612_3	1262	1576	315	-1	0.463	11	AGGA	GENOMAD.210365.PC	1.843e-07	50	0	0	0	1	NA	NA	NA	PF09448;TIGR02118	conserved hypothetical protein
k121_22612_4	2016	2468	453	1	0.499	11	GGAGG	GENOMAD.159196.CP	2.275e-24	101	0	0	0	1	NA	NA	NA	PF12973;K05913;COG3257;TIGR03037	ChrR Cupin-like domain
k121_22612_5	2407	2628	222	1	0.455	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_22612_6	2671	3090	420	1	0.467	11	4Base/6BMM	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_22612_7	3276	3479	204	1	0.441	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_439544_1	69	1046	978	-1	0.527	11	GGAG/GAGG	GENOMAD.159203.CP	6.954e-34	136	0	0	0	1	NA	NA	NA	PF03480;TIGR00787;COG4663	Bacterial extracellular solute-binding protein, family 7
k121_439544_2	1209	1742	534	1	0.545	11	GGA/GAG/AGG	GENOMAD.193755.PC	8.376e-57	196	0	0	0	1	NA	NA	NA	PF11313;COG5631;TIGR04472;K06075	Predicted transcription regulator, contains HTH domain, MarR family
k121_439544_3	1761	2510	750	1	0.545	11	None	GENOMAD.147866.CP	3.112e-17	84	0	0	0	1	NA	NA	NA	PF02682;COG2049;TIGR00370;K23123	Allophanate hydrolase subunit 1
k121_439544_4	2507	3556	1050	1	0.570	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_439544_5	3571	4353	783	1	0.568	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_439544_6	4350	5390	1041	1	0.575	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_158118_1	1	72	72	1	0.556	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_158118_2	69	356	288	-1	0.656	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_158118_3	322	990	669	-1	0.602	11	AGGA	GENOMAD.153926.CP	6.547e-06	49	0	0	0	1	NA	NA	NA	PF02544;TIGR04571;COG2020	lipid A Kdo2 1-phosphate O-methyltransferase
k121_158118_4	971	1240	270	-1	0.637	11	AGGAGG	GENOMAD.124465.PC	7.794e-18	79	0	0	0	1	NA	NA	NA	PF11666	NA
k121_158118_5	1288	1845	558	-1	0.625	11	GGAG/GAGG	GENOMAD.146494.PC	4.022e-23	99	0	0	0	1	NA	NA	NA	NA	NA
k121_158118_6	2014	2349	336	-1	0.548	11	AGGAG	GENOMAD.169746.PC	1.638e-11	62	0	0	0	1	NA	NA	NA	PF03860;TIGR04401	twin-arginine translocation signal/Cys-rich four helix bundle protein
k121_158118_7	2516	3160	645	-1	0.583	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_113407_1	91	867	777	1	0.457	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_113407_2	944	1657	714	1	0.433	11	AGGA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_113407_3	1654	2862	1209	-1	0.462	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_113407_4	3135	3503	369	-1	0.401	11	GGA/GAG/AGG	GENOMAD.191967.PC	2.987e-34	128	0	0	0	1	NA	NA	NA	COG2372	NA
k121_113407_5	3519	4130	612	-1	0.386	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_84360_1	386	577	192	1	0.604	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_84360_2	866	1546	681	1	0.637	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_84360_3	1543	1722	180	1	0.617	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_84360_4	1929	2597	669	1	0.619	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_84360_5	2703	2885	183	1	0.601	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_129267_1	3	179	177	-1	0.599	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_129267_2	298	1197	900	1	0.498	11	AGGAG	GENOMAD.101048.PP	8.875e-28	117	0	1	0	1	NA	NA	NA	PF11740	Plasmid replication region DNA-binding N-term
k121_413174_1	3	173	171	1	0.643	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_413174_2	257	541	285	1	0.554	11	GGA/GAG/AGG	GENOMAD.078260.PC	1.958e-18	81	0	1	0	1	NA	F_traL	NA	PF07178;K12068;TIGR02762	type IV conjugative transfer system protein TraL
k121_413174_3	544	1143	600	1	0.560	11	None	GENOMAD.030647.PP	4.454e-05	46	0	1	0	1	NA	F_traE	NA	PF05309;K12067;TIGR02761	type IV conjugative transfer system protein TraE
k121_651687_1	1	795	795	-1	0.533	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_651687_2	811	1209	399	-1	0.529	11	GGA/GAG/AGG	GENOMAD.123340.CP	1.588e-11	63	0	0	0	1	NA	NA	NA	PF16576;PF11604;K07798;TIGR01730;COG0845	Barrel-sandwich domain of CusB or HlyD membrane-fusion; Copper binding periplasmic protein CusF
k121_651687_3	1228	2415	1188	-1	0.527	11	AGGAG	GENOMAD.123340.CP	1.708e-38	152	0	0	0	1	NA	NA	NA	PF16576;PF11604;K07798;TIGR01730;COG0845	Barrel-sandwich domain of CusB or HlyD membrane-fusion; Copper binding periplasmic protein CusF
k121_651687_4	2412	3680	1269	-1	0.481	11	GGAG/GAGG	GENOMAD.137505.CP	8.499e-76	263	0	0	0	1	NA	NA	NA	PF02321;K15725;TIGR01845;COG1538	efflux transporter, outer membrane factor (OMF) lipoprotein, NodT family
k121_651687_5	3677	3919	243	-1	0.486	11	GGA/GAG/AGG	GENOMAD.197160.PC	1.202e-24	98	0	0	0	1	NA	NA	NA	PF10982	NA
k121_948899_1	2	139	138	1	0.464	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_948899_2	239	547	309	1	0.476	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_948899_3	587	892	306	-1	0.497	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_948899_4	949	1665	717	-1	0.476	11	3Base/5BMM	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_948899_5	1800	1934	135	-1	0.541	11	GGAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_904712_1	359	871	513	1	0.653	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_904712_2	880	1428	549	1	0.625	11	GGA/GAG/AGG	GENOMAD.167183.PC	0.0003267	43	0	0	0	1	NA	NA	NA	PF13358;K07494;COG3335	DDE superfamily endonuclease
k121_904712_3	1802	3331	1530	1	0.662	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_904712_4	3389	4453	1065	-1	0.580	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_904712_5	4472	4609	138	-1	0.638	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_935373_1	1	144	144	1	0.556	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_935373_2	297	1577	1281	1	0.621	11	GGAG/GAGG	GENOMAD.179296.PC	3.307e-46	176	0	0	0	1	NA	NA	NA	K15725;COG1538	Outer membrane protein TolC
k121_935373_3	1610	2146	537	1	0.523	11	AGGA	GENOMAD.189858.PC	6.028e-61	208	0	0	0	1	NA	NA	NA	NA	NA
k121_935373_4	2158	2523	366	1	0.596	11	AGGAG	GENOMAD.180629.PC	4.422e-13	67	0	0	0	1	NA	NA	NA	PF12700;K15727;TIGR00999;COG0845	Membrane Fusion Protein cluster 2 (function with RND porters)
k121_727566_1	1	201	201	-1	0.498	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_727566_2	218	1090	873	-1	0.502	11	None	GENOMAD.172148.PC	2.506e-98	322	0	0	0	1	NA	NA	NA	PF02900;K04101;TIGR02298;COG3384	Catalytic LigB subunit of aromatic ring-opening dioxygenase
k121_727566_3	1087	1428	342	-1	0.518	11	None	GENOMAD.190896.PC	1.632e-28	111	0	0	0	1	NA	NA	NA	PF07746;K04100;TIGR02792	protocatechuate 4,5-dioxygenase, alpha subunit
k121_727566_4	1530	2447	918	-1	0.526	11	GGA/GAG/AGG	GENOMAD.101065.PP	3.416e-06	51	0	0	0	1	NA	NA	NA	PF04909;K10221;COG3618	Predicted metal-dependent hydrolase, TIM-barrel fold
k121_727566_5	2472	3368	897	-1	0.540	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
